time [second],TC1/v_mm3_s [mm3_per_s],TC2/v_mm3_s [mm3_per_s],TC3/v_mm3_s [mm3_per_s],TC4/v_mm3_s [mm3_per_s],TC5/v_mm3_s [mm3_per_s],TC6/v_mm3_s [mm3_per_s],V07/v_mm3_s [mm3_per_s],V02/v_mm3_s [mm3_per_s],V03/v_mm3_s [mm3_per_s],TC1/u_mmHg [dimensionless],TC2/u_mmHg [dimensionless],TC3/u_mmHg [dimensionless],TC4/u_mmHg [dimensionless],TC5/u_mmHg [dimensionless],TC6/u_mmHg [dimensionless],V07/u_mmHg [dimensionless],V02/u_mmHg [dimensionless],V03/u_mmHg [dimensionless],TC1/H_mean [dimensionless],TC2/H_mean [dimensionless],TC3/H_mean [dimensionless],TC4/H_mean [dimensionless],TC5/H_mean [dimensionless],TC6/H_mean [dimensionless],V07/H_mean [dimensionless],V02/H_mean [dimensionless],V03/H_mean [dimensionless]
118.0,1.4568617519605835e-06,1.640065923160703e-06,-1.9060478349231903e-08,3.743916290611055e-06,3.1432927085918082e-06,1.961103664188824e-06,2.3732688266607636e-06,5.451136052469933e-06,3.077867200323916e-06,47.53183737789286,47.432059601191625,47.619575540036635,47.22333590890844,47.254050422353984,47.30188135967425,48.75002009766582,49.14219990181038,48.444773683338916,0.44893316283053675,0.4886877256348391,0.5109489561446379,0.39845174276617007,0.5147566129335048,0.37206538638201464,0.3844727388208052,0.43261998635579585,0.46974515320282545
119.0,1.4568617882885192e-06,1.6400535380353441e-06,-1.9048184011636177e-08,3.743916288333733e-06,3.1432929092530147e-06,1.961103496537543e-06,2.3732688753144238e-06,5.451136024793059e-06,3.077867144157406e-06,47.53183739385837,47.432059619023484,47.619575557939086,47.22333590986149,47.25405044356702,47.301881296804865,48.750020101023956,49.14219990531298,48.44477369519921,0.44893317959372936,0.48869197149175525,0.5113202231288027,0.3984517433672007,0.5150307046369595,0.3720653893523115,0.3844727486890974,0.4326199867740748,0.4697451523617182
120.0,1.4568618415684857e-06,1.6400412211925637e-06,-1.9035962676612228e-08,3.743916292690245e-06,3.143293786885072e-06,1.961102693189275e-06,2.3732689182821377e-06,5.451135995668656e-06,3.077867099117274e-06,47.531837411405654,47.432059637774564,47.61957557667596,47.223335910695916,47.254050464584346,47.30188122593478,48.750020105230426,49.14219991022998,48.4447737102698,0.4489331932947951,0.4886961964917186,0.5116897048679901,0.398451743104941,0.515301896165755,0.37206553163558553,0.3844727731480898,0.4326199863878445,0.4697451477754125
121.0,1.4568619019103499e-06,1.6400289883603472e-06,-1.9023813637206226e-08,3.743916295270233e-06,3.1432943920592623e-06,1.961102038042264e-06,2.3732689066027117e-06,5.451135949081518e-06,3.0778670743509113e-06,47.53183742891644,47.43205965741098,47.619575596263644,47.22333591549114,47.25405048539761,47.30188126404151,48.750020115971296,49.14219991871984,48.4447737290916,0.4489332044303404,0.4887003956200214,0.5120574122287326,0.3984517443170784,0.5155702197197165,0.37206570097403396,0.38447279086776043,0.4326199854965624,0.4697451416817347
122.0,1.456861947399486e-06,1.6400168433403912e-06,-1.9011738748570407e-08,3.743916281615084e-06,3.1432941304166836e-06,1.9611021693080357e-06,2.373268846061856e-06,5.4511358938747825e-06,3.0778670505717933e-06,47.53183744400407,47.432059676671145,47.61957561546627,47.22333592360062,47.25405050600235,47.301881378341946,48.75002013105177,49.14219992815331,48.444773747409926,0.4489332163249218,0.48870456385118555,0.5124233560153454,0.39845174859884563,0.5158357088927551,0.37206573481786637,0.3844727834140925,0.4326199848669885,0.4697451382560515
123.0,1.4568619754460859e-06,1.6400047728388016e-06,-1.8999739443576005e-08,3.7439162669257822e-06,3.1432930894696512e-06,1.9611030629337815e-06,2.3732688038350095e-06,5.4511358400890644e-06,3.0778670105325514e-06,47.531837457365405,47.43205969442179,47.61957563322282,47.22333593167486,47.25405052640132,47.30188149269816,48.75002014484535,49.142199936122665,48.444773762131334,0.44893323118708245,0.48870870274804157,0.5127875468818324,0.3984517530083238,0.5160983952488472,0.37206559628853,0.3844727617828836,0.4326199852295502,0.46974513975749654
124.0,1.4568620004000441e-06,1.6399927620968321e-06,-1.8987814143964765e-08,3.743916254131738e-06,3.1432923265625653e-06,1.961103782855892e-06,2.3732688203162607e-06,5.4511358046542636e-06,3.077866950930357e-06,47.53183747101753,47.432059711143296,47.61957565002036,47.22333593537441,47.254050546607466,47.30188149308547,48.75002015162687,49.14219994036029,48.44477377299071,0.44893324768247445,0.4887128188495724,0.5131499953746801,0.39845175579020553,0.5163583062952095,0.3720654336968816,0.38447274944899773,0.4326199860764382,0.4697451425250773
125.0,1.4568620374916455e-06,1.639980809991354e-06,-1.8975959885335037e-08,3.743916254380659e-06,3.143292618111986e-06,1.9611036015915953e-06,2.3732688914332325e-06,5.451135783359569e-06,3.077866888045096e-06,47.531837486326346,47.43205972822175,47.61957566712209,47.2233359348072,47.25405056663056,47.30188139189636,48.75002015263187,49.14219994273791,48.44477378374784,0.4489332629575314,0.48871691585260235,0.5135107118740555,0.3984517555982072,0.5166154675405072,0.3720654184473355,0.384472764097951,0.4326199865148219,0.4697451421310029
126.0,1.4568620827452309e-06,1.6399689473511338e-06,-1.896417927325583e-08,3.743916260978171e-06,3.143292914658452e-06,1.9611033049387982e-06,2.373268884972076e-06,5.451135737801491e-06,3.077866850536446e-06,47.5318375024061,47.4320597470124,47.61957568586236,47.22333593914313,47.25405058643886,47.30188141204151,48.75002016266934,49.14219995073108,48.4447738015488,0.44893327677558825,0.4887209873946766,0.5138695282494404,0.39845175615435763,0.5168696246640267,0.3720654967307407,0.3844727800829872,0.43261998593989387,0.46974513862129225
127.0,1.4568621243580624e-06,1.6399571680823105e-06,-1.8952476026939978e-08,3.7439162557312283e-06,3.143293048344143e-06,1.9611031096908065e-06,2.3732688846312416e-06,5.4511356987789475e-06,3.07786681499284e-06,47.53183751809449,47.43205976537139,47.61957570421978,47.223335943394666,47.25405060603141,47.30188143477036,48.75002017156568,49.14219995727511,48.44477381706025,0.44893329115550473,0.4887250298313695,0.5142264425718786,0.39845175817281847,0.5171207971156363,0.37206555351798704,0.3844727857752922,0.4326199854534315,0.469745135321389
128.0,1.456862164802077e-06,1.6399454603616874e-06,-1.8940844611219075e-08,3.743916248811693e-06,3.1432931402384937e-06,1.9611030208350492e-06,2.373268879899237e-06,5.451135659058664e-06,3.0778667793004236e-06,47.531837533415256,47.43205978321507,47.61957572206317,47.22333594781694,47.25405062543108,47.30188146048573,48.750020180536765,49.142199963662094,48.4447738318912,0.44893330526696884,0.4887290465276345,0.5145816261713105,0.3984517604530629,0.517369268742649,0.37206558790507416,0.3844727883083344,0.4326199852160451,0.4697451326744906
129.0,1.4568622050992498e-06,1.6399338117098116e-06,-1.892927423144214e-08,3.7439162420922636e-06,3.1432930762568063e-06,1.9611029866912363e-06,2.373268877414975e-06,5.451135620020847e-06,3.0778667422212413e-06,47.53183754841681,47.432059800799614,47.619575739651026,47.22333595209162,47.25405064467437,47.30188148319402,48.750020189184056,49.14219996982049,48.44477384621938,0.44893331883830295,0.48873304251593896,0.5149353872697666,0.3984517626613913,0.5176155297628245,0.3720656082479604,0.38447279006774937,0.4326199851020329,0.46974513049570066
130.0,1.4568622450952683e-06,1.639922229693474e-06,-1.8917769914387045e-08,3.743916236007854e-06,3.14329305301575e-06,1.961102982511226e-06,2.3732688774819116e-06,5.451135581729659e-06,3.077866703707652e-06,47.53183756312344,47.43205981822771,47.61957575708635,47.22333595616678,47.25405066374336,47.30188150211107,48.75002019749806,49.142199975789,48.44477386021901,0.44893333196913227,0.488737015558447,0.5152875590677459,0.3984517647264084,0.517859329601372,0.3720656197074751,0.38447279194508466,0.43261998505324567,0.4697451286375337
131.0,1.4568622834991365e-06,1.639910714638942e-06,-1.8906333362196907e-08,3.7439162305395287e-06,3.1432930091554504e-06,1.9611029826498184e-06,2.373268879303229e-06,5.4511355441591045e-06,3.077866664749356e-06,47.53183757747112,47.432059835398036,47.619575774248425,47.22333596006347,47.254050682631515,47.30188151790142,48.75002020554921,49.14219998163719,48.44477387403447,0.44893334499735066,0.4887409650704098,0.5156380907707216,0.39845176665759074,0.5181005998449417,0.3720656284525175,0.38447279455254635,0.4326199850095136,0.4697451268772753
132.0,1.4568623216582786e-06,1.639899268168273e-06,-1.8894964155764234e-08,3.7439162254031654e-06,3.143292979002883e-06,1.9611029786016964e-06,2.37326888165081e-06,5.451135506746652e-06,3.0778666258891467e-06,47.53183759182401,47.43205985251912,47.6195757913824,47.22333596390908,47.25405070133832,47.30188153299407,48.75002021355136,49.1421999874868,48.44477388786302,0.44893335812178287,0.48874489145769573,0.5159869719726801,0.3984517685309216,0.5183393356266023,0.37206563775657603,0.38447279770472803,0.4326199849413123,0.46974512509078176
133.0,1.4568623596358243e-06,1.639887889396011e-06,-1.8883662124915486e-08,3.743916220163567e-06,3.143292942513353e-06,1.9611029803744893e-06,2.3732688829661057e-06,5.451135469126062e-06,3.077866587032278e-06,47.531837606205066,47.43205986959131,47.619575808446406,47.223335967814684,47.25405071986431,47.301881549426426,48.75002022165998,49.14219999338405,48.4447739017795,0.44893337136268946,0.4887487946568743,0.5163342057740337,0.3984517704358462,0.5185755532062887,0.3720656464888828,0.3844728007108695,0.43261998484969366,0.46974512328636414
134.0,1.4568623976205415e-06,1.6398765772936492e-06,-1.8872426802000793e-08,3.7439162149319993e-06,3.1432928881196778e-06,1.961102999880094e-06,2.373268883422253e-06,5.451135431335588e-06,3.0778665481321e-06,47.53183762056226,47.43205988656849,47.61957582542076,47.2233359717991,47.25405073821067,47.30188156751584,48.75002022986903,49.14219999930512,48.44477391568407,0.4489333845567991,0.48875267511270215,0.5166797996674832,0.3984517723646095,0.518809275731018,0.3720656521320027,0.38447280312906157,0.43261998475755825,0.46974512156170467
135.0,1.4568624353125058e-06,1.6398653315135079e-06,-1.886125776368677e-08,3.743916209734389e-06,3.143292820952956e-06,1.961103033336127e-06,2.3732688841565685e-06,5.451135394027636e-06,3.077866509123339e-06,47.531837634810564,47.43205990342078,47.61957584227405,47.22333597574401,47.25405075637896,47.30188158507136,48.750020237972386,49.14220000512627,48.44477392938769,0.4489333976524897,0.48875653281383147,0.5170237625949661,0.39845177427630246,0.5190405284205711,0.37206565432355304,0.38447280509852033,0.432619984679475,0.46974511994941953
136.0,1.4568624722736774e-06,1.6398541521952594e-06,-1.8850154417593172e-08,3.7439162050224897e-06,3.1432927587954552e-06,1.961103063313794e-06,2.3732688866369313e-06,5.4511353573624696e-06,3.077866469986828e-06,47.5318376488976,47.432059920187655,47.619575859044,47.22333597956397,47.25405077437088,47.30188160034413,48.750020245857776,49.14220001083385,48.44477394290214,0.4489334107075482,0.4887603678314875,0.5173661039143721,0.398451776087891,0.5192693369454469,0.37206565603295627,0.3844728073345109,0.4326199846168576,0.46974511839503585
137.0,1.4568625083752169e-06,1.6398430389962331e-06,-1.8839116341752176e-08,3.7439162004883214e-06,3.143292718678834e-06,1.9611030739664614e-06,2.3732688900270066e-06,5.451135321286562e-06,3.0778664311505932e-06,47.531837662874594,47.43205993683725,47.61957587569053,47.223335983255254,47.25405079218818,47.301881613476425,48.750020253554844,49.14220001645679,48.44477395632047,0.44893342386254403,0.4887641801126087,0.5177068330897994,0.39845177783629127,0.519495726934736,0.372065660922924,0.384472810217451,0.43261998454579004,0.46974511675677777
138.0,1.4568625443950524e-06,1.6398319913192923e-06,-1.8828142901729442e-08,3.7439161960076497e-06,3.1432926944050787e-06,1.961103069222772e-06,2.3732688930891887e-06,5.451135285326413e-06,3.0778663929446284e-06,47.53183767685392,47.43205995341226,47.619575892268585,47.223335986928255,47.254050809832314,47.30188162687327,48.75002026123899,49.14220002208864,48.444773969752276,0.448933437050778,0.48876797009322287,0.5180459595500818,0.398451779572272,0.5197197238806953,0.3720656694417434,0.3844728134786486,0.43261998445432903,0.46974511501152494
139.0,1.456862580940382e-06,1.6398210079820485e-06,-1.881723369409818e-08,3.7439161913445953e-06,3.1432926630874157e-06,1.961103068818653e-06,2.373268894610516e-06,5.451135249147327e-06,3.077866355365437e-06,47.53183769086455,47.43205996988309,47.61957590873652,47.22333599068833,47.25405082730458,47.30188164265325,48.750020269054396,49.14220002777643,48.44477398321167,0.44893345011119395,0.48877173797627194,0.5183834926872223,0.3984517813584426,0.5199413531109324,0.37206567830375753,0.38447281643278125,0.43261998434967014,0.4697451132373935
140.0,1.4568626177370915e-06,1.6398100883545652e-06,-1.8806388164271298e-08,3.743916186411396e-06,3.1432926100607654e-06,1.9611030888819793e-06,2.3732688950497286e-06,5.451135212947812e-06,3.0778663178954183e-06,47.53183770476639,47.43205998625862,47.619575925113494,47.22333599451302,47.254050844606354,47.30188166030059,48.75002027693298,49.14220003345056,48.4447739965817,0.4489334628809323,0.4887754840930969,0.5187194418084421,0.39845178319860314,0.520160639728018,0.37206568357504016,0.3844728186634242,0.432619984253489,0.4697451115547771
141.0,1.4568626539975925e-06,1.639799232253221e-06,-1.879560593648424e-08,3.743916181583164e-06,3.143292541420975e-06,1.961103124475475e-06,2.3732688960721846e-06,5.4511351771835014e-06,3.077866280325484e-06,47.5318377184675,47.432060002494154,47.61957594134687,47.223335998291724,47.254050861739216,47.301881677252936,48.750020284693385,49.142200039028765,48.44477400973866,0.4489334754680038,0.48877920829384264,0.5190538161663152,0.3984517850110749,0.5203776085191905,0.3720656849479672,0.3844728205347477,0.4326199841808904,0.46974511000222696
142.0,1.4568626891643674e-06,1.6397884398645592e-06,-1.8784886411807046e-08,3.7439161770014293e-06,3.1432924835857923e-06,1.9611031531185834e-06,2.3732688987495376e-06,5.451135142220917e-06,3.0778662426445937e-06,47.531837731963456,47.43206001862831,47.61957595748451,47.22333600191658,47.254050878704945,47.30188169120691,48.750020292194655,49.142200044462946,48.44477402268298,0.4489334880614182,0.4887829107160964,0.5193866249254246,0.3984517867438659,0.520592283926329,0.3720656862261749,0.38447282272894673,0.43261998412003977,0.4697451084826593
143.0,1.4568627237147808e-06,1.6397777105531898e-06,-1.8774229172203843e-08,3.7439161727771714e-06,3.1432924515867807e-06,1.9611031584018883e-06,2.373268902602841e-06,5.451135107836077e-06,3.077866205257625e-06,47.53183774541655,47.43206003464752,47.61957597350163,47.22333600541266,47.2540508955052,47.30188170290719,48.75002029950784,49.142200049821696,48.44477403554482,0.44893350079334254,0.4887865914349675,0.5197178771973237,0.3984517883912521,0.5208046901046902,0.3720656915344775,0.3844728256443906,0.432619984048126,0.46974510687643073
144.0,1.456862758604526e-06,1.6397670434057156e-06,-1.8763633600540444e-08,3.7439161686079114e-06,3.143292434704299e-06,1.961103147259827e-06,2.373268905861114e-06,5.451135073467788e-06,3.0778661685069127e-06,47.53183775891884,47.43206005060309,47.61957598945983,47.22333600891112,47.254050912141345,47.301881715309236,48.75002030684747,49.142200055212044,48.44477404846044,0.44893351349648386,0.4887902510082982,0.5200475820053453,0.39845179003238207,0.5210148510150214,0.37206570094734137,0.3844728289082086,0.4326199839514822,0.4697451051499043
145.0,1.4568627942663801e-06,1.639756437380727e-06,-1.875309932585633e-08,3.7439161641738336e-06,3.143292406907751e-06,1.9611031448121463e-06,2.37326890727354e-06,5.4511350387849035e-06,3.0778661323631194e-06,47.531837772444945,47.432060066462284,47.61957600531556,47.22333601251703,47.25405092861457,47.30188173071275,48.75002031434815,49.14220006066792,48.44477406141521,0.4489335259706983,0.48879388959131476,0.5203757483218847,0.398451791740483,0.5212227904586808,0.372065710062254,0.3844728317556517,0.43261998384235484,0.46974510340357173
146.0,1.4568628299076463e-06,1.6397458923304877e-06,-1.874262582155279e-08,3.743916159468678e-06,3.1432923511093286e-06,1.9611031682688586e-06,2.3732689075745096e-06,5.451135004022787e-06,3.077866096381686e-06,47.53183778580246,47.432060082234166,47.619576021089074,47.22333601620076,47.254050944926156,47.30188174821657,48.75002032192676,49.142200066117944,48.44477407426549,0.4489335381395035,0.488797507358881,0.5207023850318336,0.3984517935069806,0.5214285320109833,0.37206571448637005,0.38447283380522745,0.43261998374755195,0.4697451017748808
147.0,1.4568628645576138e-06,1.6397354083220869e-06,-1.873221275644135e-08,3.743916154760431e-06,3.1432922804373765e-06,1.9611032081595636e-06,2.373268908658576e-06,5.451134969823665e-06,3.077866060169867e-06,47.53183779892906,47.432060097867996,47.61957603672046,47.22333601981402,47.25405096107771,47.30188176441395,48.75002032934505,49.142200071441714,48.444774086868456,0.44893355023064463,0.4888011040485698,0.5210275009689096,0.39845179525141294,0.5216320989261066,0.3720657144678867,0.384472835474439,0.43261998367959265,0.4697451002888205
148.0,1.456862897973566e-06,1.63972498527504e-06,-1.8721859567886194e-08,3.7439161504545363e-06,3.143292225277821e-06,1.961103236696173e-06,2.3732689118771846e-06,5.451134936482561e-06,3.077866023733287e-06,47.53183781188382,47.43206011339789,47.619576052253905,47.223336023251406,47.25405097707098,47.30188177698289,48.75002033647261,49.14220007661522,48.444774099261814,0.4489335624395208,0.48880467988074694,0.5213511048813986,0.39845179688988636,0.5218335141111009,0.37206571500036645,0.3844728376144638,0.4326199836243236,0.46974509883414
149.0,1.4568629311861542e-06,1.6397146221350122e-06,-1.8711565854665058e-08,3.743916146494963e-06,3.143292200867442e-06,1.9611032360695995e-06,2.3732689162759397e-06,5.451134903731236e-06,3.077865987585115e-06,47.53183782487026,47.432060128816246,47.619576067670614,47.22333602655043,47.25405099290758,47.301881787107995,48.75002034340768,49.14220008171561,48.44477411160161,0.44893357477908685,0.48880823509130444,0.52167320546886,0.3984517984411474,0.5220328002082714,0.3720657207696651,0.38447284059460674,0.4326199835515182,0.4697450972584734
150.0,1.4568629652049002e-06,1.6397043179750368e-06,-1.8701331008308738e-08,3.7439161426362295e-06,3.1432921922146577e-06,1.9611032185332773e-06,2.373268919760455e-06,5.451134870834758e-06,3.0778659522140943e-06,47.531837837934155,47.43206014418577,47.619576083043036,47.22333602988182,47.254051008588746,47.301881798594536,48.75002035042208,49.142200086883236,48.444774124039654,0.44893358697718594,0.4888117702734198,0.5219938113469124,0.39845179999007047,0.522229979705644,0.37206573111972113,0.3844728439380183,0.432619983449563,0.46974509554504534
151.0,1.456862999958734e-06,1.6396940721840525e-06,-1.8691154691581905e-08,3.743916138391611e-06,3.143292167077721e-06,1.9611032149690995e-06,2.3732689208637455e-06,5.451134837503606e-06,3.077865917575482e-06,47.531837850974746,47.432060159471696,47.61957609832487,47.223336033355274,47.25405102411555,47.30188181385612,48.75002035764846,49.14220009213496,48.444774136524096,0.44893359887204665,0.48881528542540764,0.5223129310853555,0.3984518016319518,0.5224250749620449,0.37206574040823204,0.3844728466886523,0.43261998333487317,0.46974509382011764
152.0,1.456863034296875e-06,1.6396838851495875e-06,-1.8681036405197277e-08,3.743916133825695e-06,3.143292107781282e-06,1.961103243404415e-06,2.3732689209011394e-06,5.4511348040954045e-06,3.0778658829520963e-06,47.53183786380171,47.43206017468131,47.61957611353614,47.223336036912826,47.254051039489205,47.30188183130587,48.75002036495165,49.14220009737048,48.44477414887948,0.4489336105177255,0.488818780547171,0.5226305731688591,0.3984518033405221,0.5226181081187729,0.3720657436764076,0.3844728484714534,0.43261998324127154,0.46974509225269395
153.0,1.4568630671419938e-06,1.6396737566229062e-06,-1.867097591318053e-08,3.7439161293009803e-06,3.1432920325693734e-06,1.9611032886277393e-06,2.3732689221658308e-06,5.451134771384156e-06,3.077865847951672e-06,47.531837876372585,47.432060189732326,47.61957612858342,47.22333604037067,47.2540510547113,47.301881846770335,48.750020372043686,49.14220010245179,48.44477416095039,0.4489336222164876,0.488822255369313,0.5229467460383537,0.3984518050122546,0.5228091009842486,0.37206574204461906,0.38447284991074365,0.432619983180428,0.4697450908484328
154.0,1.4568630989598837e-06,1.6396636860549501e-06,-1.8660972642080787e-08,3.7439161252342844e-06,3.1432919801057243e-06,1.961103316246281e-06,2.3732689260411856e-06,5.451134739666974e-06,3.077865812654236e-06,47.53183788883789,47.43206020467103,47.61957614352755,47.223336043613,47.25405106978363,47.301881857747944,48.75002037878915,49.14220010736049,48.44477417280222,0.4489336340827666,0.4888257103456371,0.5232614580468382,0.3984518065585184,0.5229980750189552,0.3720657419002455,0.3844728520223435,0.4326199831308715,0.4697450894557178
155.0,1.4568631311825491e-06,1.6396536723587693e-06,-1.8651026167418462e-08,3.743916121630233e-06,3.1432919657632406e-06,1.9611033083471225e-06,2.373268931099304e-06,5.451134708439126e-06,3.0778657777177144e-06,47.5318379014091,47.4320602195221,47.619576158377896,47.22333604672266,47.25405108470772,47.301881866273696,48.750020385366014,49.14220011222617,48.4447741846592,0.4489336460023109,0.488829145789204,0.5235747175077534,0.3984518080049308,0.5231850514441824,0.37206574842527285,0.38447285517071567,0.4326199830569105,0.46974508790231234
156.0,1.4568631644687607e-06,1.6396437149412219e-06,-1.86411359046536e-08,3.743916117992526e-06,3.143291967087152e-06,1.9611032835481683e-06,2.3732689346091352e-06,5.4511346768897406e-06,3.0778657436882563e-06,47.53183791404723,47.432060234351525,47.61957617320897,47.22333604990149,47.254051099484684,47.301881876968,48.75002039208705,49.14220011719043,48.4447741966654,0.4489336576698006,0.48883256218143006,0.5238865326545561,0.3984518094773283,0.5233700513702114,0.37206575997740526,0.38447285860554137,0.43261998294642773,0.4697450861836364
157.0,1.456863198163206e-06,1.6396338136196422e-06,-1.863130158636177e-08,3.743916113898859e-06,3.143291942412042e-06,1.9611032798879373e-06,2.3732689352869187e-06,5.451134644819386e-06,3.0778657104863148e-06,47.53183792659788,47.43206024909869,47.61957618795072,47.22333605325913,47.25405111411543,47.301881892338514,48.75002039906546,49.14220012225133,48.44477420870588,0.44893366903064796,0.48883595931261364,0.5241969116781489,0.3984518110631353,0.5235530958113029,0.3720657693481861,0.38447286120306134,0.43261998282564745,0.4697450844813798
158.0,1.4568632310228276e-06,1.63962396895404e-06,-1.8621522739264306e-08,3.7439161094768424e-06,3.143291876504527e-06,1.961103315050363e-06,2.3732689350711138e-06,5.4511346127011866e-06,3.0778656771782785e-06,47.531837938909185,47.432060263767426,47.6195762026221,47.22333605670237,47.25405112860112,47.30188190990693,48.75002040611127,49.14220012728317,48.444774220578545,0.44893368024283464,0.488839337131854,0.5245058626851921,0.39845181271699087,0.5237342055634756,0.3720657711610115,0.38447286266704694,0.43261998273516417,0.46974508298491446
159.0,1.4568632622705346e-06,1.6396141801603894e-06,-1.861179919681573e-08,3.743916105125776e-06,3.1432917976116093e-06,1.9611033663670997e-06,2.3732689366020814e-06,5.451134581424897e-06,3.0778656432423757e-06,47.53183795098958,47.432060278258774,47.61957621710917,47.22333606000588,47.25405114294341,47.30188192452927,48.75002041288212,49.14220013212683,48.44477423213768,0.4489336915968718,0.4888426954681787,0.5248133937470006,0.39845181431760107,0.5239134010733809,0.37206576768316835,0.3844728638799808,0.43261998268319346,0.469745081666985
160.0,1.4568632929116008e-06,1.6396044462818807e-06,-1.8602130363711036e-08,3.7439161013367745e-06,3.143291748872475e-06,1.9611033921034767e-06,2.3732689412753993e-06,5.451134551227049e-06,3.0778656089519502e-06,47.53183796302334,47.432060292637296,47.619576231494605,47.2233360630576,47.25405115714407,47.30188193376368,48.75002041926079,49.14220013678784,48.44477424349008,0.44893370307898367,0.48884603499996293,0.525119512844969,0.3984518157683271,0.524090702435451,0.37206576699555516,0.3844728660320706,0.4326199826397067,0.4697450803306039
161.0,1.4568633244274665e-06,1.6395947664670449e-06,-1.85925158054427e-08,3.743916098026308e-06,3.143291746320465e-06,1.9611033749405068e-06,2.3732689469135682e-06,5.451134521470958e-06,3.077865575205719e-06,47.53183797519285,47.43206030695095,47.619576245807785,47.22333606598015,47.25405117120458,47.30188194058586,48.750020425488884,49.142200141424844,48.44477425488977,0.448933714503456,0.4888493560057486,0.525424227929705,0.39845181711830135,0.5242661295372434,0.3720657746686894,0.38447286938420544,0.43261998256194767,0.4697450787811319
162.0,1.4568633569758699e-06,1.639585140766394e-06,-1.8582954943375292e-08,3.7439160946355945e-06,3.143291756820603e-06,1.9611033422810834e-06,2.373268950417933e-06,5.451134491217707e-06,3.077865542549115e-06,47.53183798739466,47.43206032127472,47.61957626013257,47.223336069017755,47.25405118512587,47.30188195069946,48.75002043193503,49.1422001461993,48.444774266481076,0.4489337256226279,0.4888526587807877,0.5257275468735272,0.3984518185146069,0.5244397022044267,0.37206578767567444,0.38447287290675025,0.4326199824417883,0.4697450770529006
163.0,1.4568633895002232e-06,1.6395755692601365e-06,-1.8573447597883292e-08,3.7439160907070963e-06,3.1432917322848594e-06,1.9611033397270678e-06,2.3732689505366763e-06,5.4511344602878085e-06,3.0778655107658375e-06,47.531837999467086,47.43206033551589,47.61957627436651,47.223336072280816,47.254051198908705,47.30188196647,48.75002043870258,49.142200151093675,48.444774278110096,0.44893373651033097,0.48885594292374024,0.5260294775120762,0.3984518200493027,0.5246114401967757,0.37206579701862513,0.38447287531715246,0.4326199823150666,0.4697450753755447
164.0,1.4568634205888544e-06,1.6395660517877806e-06,-1.8563993401777874e-08,3.743916086287286e-06,3.1432916573164025e-06,1.961103383776357e-06,2.3732689498757238e-06,5.451134429475104e-06,3.0778654787278776e-06,47.531838011248325,47.432060349632586,47.61957628848526,47.22333607560964,47.25405121255422,47.30188198429269,48.75002044548746,49.14220015590994,48.44477428948867,0.4489337473657633,0.48885920850465486,0.5263300275978383,0.3984518216660341,0.5247813630498335,0.37206579696305514,0.38447287639023064,0.43261998222843573,0.46974507395532666
165.0,1.4568634504241869e-06,1.6395565873423545e-06,-1.8554592115871317e-08,3.743916082218018e-06,3.143291571932881e-06,1.9611034418838554e-06,2.373268951919357e-06,5.451134399570685e-06,3.0778654458579738e-06,47.53183802288391,47.43206036356936,47.61957630242163,47.22333607876388,47.25405122606411,47.30188199796307,48.75002045194383,49.142200160528546,48.44477430053826,0.4489337583943388,0.48886245559024144,0.5266292048462834,0.3984518231838356,0.5249494899231989,0.3720657914204065,0.3844728774058691,0.4326199821901049,0.46974507274052935
166.0,1.4568634801641745e-06,1.6395471752133844e-06,-1.8545243107989418e-08,3.7439160786450058e-06,3.1432915304747705e-06,1.9611034642567247e-06,2.373268957388117e-06,5.451134370810213e-06,3.0778654124115632e-06,47.53183803453166,47.43206037743531,47.61957631629464,47.22333608162558,47.25405123944021,47.30188200519031,48.75002045796623,49.14220016495073,48.44477431143034,0.44893376947919755,0.48886568484669074,0.5269270168952205,0.3984518245467952,0.5251158396217075,0.372065790377833,0.38447287964521504,0.4326199821524607,0.4697450714507775
167.0,1.4568635108150724e-06,1.639537814745831e-06,-1.8535946022424946e-08,3.743916075604107e-06,3.1432915427134902e-06,1.9611034357137523e-06,2.373268963664855e-06,5.451134342498957e-06,3.07786537971228e-06,47.53183804628347,47.43206039124876,47.619576330104294,47.22333608435984,47.25405125268388,47.30188201029007,48.75002046384854,49.142200169362575,48.44477432240266,0.4489337804348717,0.48886889639821923,0.527223471354771,0.39845182580300287,0.5252804307801164,0.37206579966717684,0.38447288323698037,0.4326199820681884,0.46974506989478276
168.0,1.4568635423712322e-06,1.6395285065979477e-06,-1.852670026899354e-08,3.7439160725330435e-06,3.143291563458912e-06,1.961103394623205e-06,2.373268967071729e-06,5.451134313450482e-06,3.0778653485571023e-06,47.53183805805317,47.43206040508985,47.61957634394787,47.223336087275094,47.25405126579585,47.30188202003455,48.75002047005297,49.142200173974125,48.44477433360394,0.44893379110354015,0.4888720904159849,0.5275185757518895,0.39845182712023425,0.5254432820293597,0.37206581437565417,0.3844728868803388,0.43261998193585055,0.46974506814969913
