time [second],TC1/v_mm3_s [mm3_per_s],TC2/v_mm3_s [mm3_per_s],TC3/v_mm3_s [mm3_per_s],TC4/v_mm3_s [mm3_per_s],TC5/v_mm3_s [mm3_per_s],TC6/v_mm3_s [mm3_per_s],V07/v_mm3_s [mm3_per_s],V02/v_mm3_s [mm3_per_s],V03/v_mm3_s [mm3_per_s],TC1/u_mmHg [dimensionless],TC2/u_mmHg [dimensionless],TC3/u_mmHg [dimensionless],TC4/u_mmHg [dimensionless],TC5/u_mmHg [dimensionless],TC6/u_mmHg [dimensionless],V07/u_mmHg [dimensionless],V02/u_mmHg [dimensionless],V03/u_mmHg [dimensionless],TC1/H_mean [dimensionless],TC2/H_mean [dimensionless],TC3/H_mean [dimensionless],TC4/H_mean [dimensionless],TC5/H_mean [dimensionless],TC6/H_mean [dimensionless],V07/H_mean [dimensionless],V02/H_mean [dimensionless],V03/H_mean [dimensionless]
72.0,1.4568594980011935e-06,1.6407293277141851e-06,-1.9719307521849512e-08,3.7439166206985506e-06,3.1432969178571005e-06,1.9611017115824128e-06,2.373268851543461e-06,5.4511383670256805e-06,3.0778695182666387e-06,47.53183651639418,47.432058580740616,47.6195745195236,47.22333566271497,47.25404919556844,47.3018802367639,48.750019593986586,49.14219953949198,48.44477284936078,0.4489323621714009,0.4884602178294985,0.4917317836572817,0.3984516227312535,0.49841039615274674,0.3720652038331647,0.38447261018912315,0.4326199899218242,0.4697452454031377
73.0,1.4568595493934558e-06,1.6407126304426612e-06,-1.9702766599966092e-08,3.743916611369972e-06,3.1432967018563192e-06,1.9611018609161815e-06,2.3732688644873352e-06,5.451138282733628e-06,3.0778694109294768e-06,47.531836535685684,47.432058604471734,47.6195745432752,47.22333567117369,47.25404922813822,47.30188026592224,48.75001961197347,49.14219955246137,48.44477288178226,0.4489323797753448,0.4884659358225141,0.49219869430701707,0.39845162658810357,0.4988572704968223,0.3720651862684641,0.38447261405975497,0.4326199897815791,0.46974524253855443
74.0,1.4568595568743093e-06,1.6406960192132421e-06,-1.9686346266920443e-08,3.74391661543894e-06,3.143296599632804e-06,1.9611019172348948e-06,2.373268946042547e-06,5.451138159316656e-06,3.0778692296979643e-06,47.53183654589702,47.432058624384325,47.61957456306319,47.2233356821669,47.25404926041683,47.301880283306325,48.75001963612037,49.14219957107975,48.44477293111716,0.4489323960691423,0.488471611756725,0.4926632035832227,0.3984516296090993,0.4992994211351928,0.3720651831944554,0.38447262708007546,0.43261998970363635,0.46974523883793146
75.0,1.4568594594141038e-06,1.6406794383895047e-06,-1.967005968721683e-08,3.7439166384875664e-06,3.1432966702981793e-06,1.9611018395242238e-06,2.373269144161434e-06,5.451137921856953e-06,3.0778688441722482e-06,47.53183653749757,47.432058633601876,47.61957457200971,47.22333570172714,47.25404929240699,47.30188029902358,48.750019681158946,49.142199606796275,48.44477303056785,0.44893241496194936,0.4884772430290032,0.4931253282916485,0.39845163299405467,0.4997368976224726,0.37206520950411337,0.3844726603381877,0.4326199894542168,0.4697452310598619
76.0,1.456859115724153e-06,1.6406627054670312e-06,-1.965394506973138e-08,3.7439167042473657e-06,3.1432968483353967e-06,1.9611017372047075e-06,2.3732696500271335e-06,5.451137373625993e-06,3.0778678884964326e-06,47.53183648276214,47.43205861369865,47.61957455135954,47.22333574490997,47.25404932411015,47.3018803244662,48.750019782949124,49.14219968788644,48.444773265763004,0.4489324350038003,0.48848283119700664,0.49358508601489903,0.3984516386032793,0.5001697496152704,0.372065246784373,0.3844727382000236,0.43261998875332275,0.46974521381473006
77.0,1.45685811604258e-06,1.6406453514779984e-06,-1.963810414812925e-08,3.7439169053592945e-06,3.1432970383981242e-06,1.9611017742329498e-06,2.373271034203267e-06,5.45113597326536e-06,3.0778653893817987e-06,47.531836299395486,47.432058516132855,47.61957445184271,47.22333585388205,47.25404935552749,47.30188037875775,48.75002004102846,49.142199894883746,48.44477387056629,0.44893244848895353,0.48848837766193043,0.4940424964214404,0.39845164837599795,0.5005980266032272,0.3720652685862498,0.3844729378374403,0.432619987214464,0.46974517303474117
78.0,1.456855304109201e-06,1.6406261389531204e-06,-1.9622819066360272e-08,3.743917450668463e-06,3.14329759069529e-06,1.9611019604931833e-06,2.373274775133295e-06,5.45113227839651e-06,3.0778586902588627e-06,47.53183576109476,47.43205820762511,47.61957413784964,47.22333613817967,47.2540493866648,47.30188044790945,48.75002071855839,49.14220043929854,48.44477547580856,0.4489324446475405,0.48849386647188187,0.49449758547522843,0.3984516712636772,0.5010217775566895,0.37206526489939107,0.38447346736775667,0.4326199831403082,0.4697450663869285
79.0,1.4568475256294307e-06,1.6406017285674023e-06,-1.960885508749372e-08,3.7439189660828308e-06,3.1432994407381152e-06,1.961102267859003e-06,2.3732849991571205e-06,5.451122342145679e-06,3.0778405829441483e-06,47.531834255593346,47.43205732632221,47.61957324174588,47.22333689868591,47.254049417534034,47.30188054872713,48.750022535168426,49.14220190227862,48.444779800107995,0.44893240354139313,0.48849925202249217,0.4949503960064273,0.3984517254509254,0.5014410510134569,0.3720652514252609,0.3844749066964434,0.43261997245585576,0.46974478185586066
80.0,1.4568270577472886e-06,1.6405648264493604e-06,-1.9597898388163008e-08,3.7439214844717523e-06,3.1433048850037946e-06,1.9611028232162216e-06,2.373303752443777e-06,5.451096826681164e-06,3.0777940334428448e-06,47.53183031877854,47.43205498835033,47.61957092148416,47.22333890897546,47.25404944814881,47.30188075802869,48.75002737239872,49.142205614642286,48.44479105194537,0.44893234115613134,0.4885045875750002,0.4954008824701249,0.3984520506728811,0.5018557248202427,0.37206524216518544,0.38447811882502186,0.43261987611804137,0.4697438421232688
81.0,1.4567704555748328e-06,1.6404913783673384e-06,-1.9595629406409078e-08,3.743929052188039e-06,3.1433181072262617e-06,1.961104232789009e-06,2.373360265149356e-06,5.451026416587984e-06,3.0776662128639724e-06,47.53181954374997,47.432048511388224,47.61956444910256,47.2233445028706,47.25404947855116,47.301881271283776,48.75004074130907,49.1422159636037,48.444822270291574,0.4489323761796769,0.48850928134087773,0.49584916271996393,0.39845288837760356,0.5022657933130109,0.37206520866791476,0.3844871644387911,0.43261958860353145,0.4697410577442066
82.0,1.4566165653466637e-06,1.6403193526696732e-06,-1.9616376595892697e-08,3.743951094889724e-06,3.143354976445622e-06,1.9611080151113528e-06,2.3735166847445193e-06,5.450836479677124e-06,3.07731954401467e-06,47.53179016504183,47.43203091810809,47.61954686024138,47.22335956102099,47.254049508943865,47.30188267084504,48.75007669009008,49.142243807239474,48.44490631031403,0.44893231648863546,0.4885126638849994,0.49629579819400693,0.39845493557996997,0.5026717674522135,0.37206513120023177,0.3845107531077779,0.4326188795009036,0.4697339503741384
83.0,1.4561971865201791e-06,1.6398768899590025e-06,-1.9699745959605786e-08,3.7440123261200043e-06,3.143456298816499e-06,1.9611185634627674e-06,2.373944849924705e-06,5.4503192081295015e-06,3.0763743295836415e-06,47.53171011258964,47.43198297669586,47.61949891637325,47.223400475303634,47.25404953975593,47.30188644546127,48.750174462104354,49.14231963005731,48.445135067969055,0.44893217205999486,0.4885128782430552,0.4967416439196385,0.3984603297594099,0.5030736725007084,0.3720648437026287,0.3845755195899464,0.4326170116237515,0.46971488126699495
84.0,1.455058977130165e-06,1.63870234138679e-06,-1.9952430274417096e-08,3.744177466113942e-06,3.1437305859775852e-06,1.961147070470686e-06,2.375105750727332e-06,5.448914096886948e-06,3.0738089084456264e-06,47.531492862261366,47.43185280581998,47.61936874291111,47.223511590943666,47.25404957212454,47.301896603859745,48.75044005396886,49.14252563958148,48.44575646043251,0.4489318073984762,0.488504410926443,0.49718907857957784,0.3984751234653613,0.503471484345293,0.3720640431135636,0.38475249749354967,0.4326118962173767,0.4696627644277973
85.0,1.4519748003153585e-06,1.6355449586685401e-06,-2.0662906973965468e-08,3.7446236315132642e-06,3.144475460758091e-06,1.961224174082932e-06,2.3782508660732235e-06,5.4451064061101875e-06,3.0668568932708503e-06,47.53090413320138,47.43150003218629,47.61901596810252,47.223812656824606,47.25404960920105,47.30192413952686,48.75115969008145,49.14308381540711,48.447439955582915,0.4489307207302581,0.488472722039393,0.4976445515398901,0.3985153600665987,0.5038655079932737,0.37206191120023263,0.3852310947260902,0.4325980555856896,0.4695215561597649
86.0,1.4436606250808068e-06,1.627058264675413e-06,-2.2602199418052397e-08,3.74581402388466e-06,3.1464805752981825e-06,1.9614321982869503e-06,2.386716445832754e-06,5.434833178808762e-06,3.048116545340598e-06,47.52931715164905,47.43054907727898,47.618065034950426,47.2246246742804,47.25404965935174,47.30199830192269,48.75310108592082,49.14458987367002,48.45197995921186,0.448927928953759,0.4883785382404201,0.4981254142477908,0.3986254610408416,0.5042564902558905,0.37205608884207425,0.3865236219901526,0.43256052548140994,0.46913799315962545
87.0,1.4215710339532794e-06,1.6045221307036646e-06,-2.7774031725714772e-08,3.7488956449012427e-06,3.1517965303751754e-06,1.961983223793166e-06,2.4091570793862174e-06,5.4074761312238965e-06,2.9983187580785596e-06,47.52510110275539,47.42802267011858,47.61553865672569,47.22678497779214,47.25404974432496,47.302195361822164,48.758268703510005,49.148600879876895,48.46405403841918,0.44892099409469727,0.48811961615223304,0.49867743001014153,0.3989287304725437,0.5046463716064127,0.3720410136940113,0.38997106193349873,0.43245965420527926,0.46809994836296137
88.0,1.3650440484206043e-06,1.5468029614674758e-06,-4.100907114032548e-08,3.7562159630243244e-06,3.1653200581301023e-06,1.963382930537485e-06,2.4662113645882275e-06,5.337048524925144e-06,2.8708370434676515e-06,47.5143141397395,47.42155881261139,47.60907487137461,47.232334417800274,47.2540499161404,47.30270013891046,48.771560119966615,49.158930700561406,48.49503190711398,0.44890589393271363,0.4874443283284281,0.49941685475928355,0.3997801517912624,0.5050401547454488,0.3720050944354762,0.39887447489201455,0.4321929438944969,0.4653120828116948
89.0,1.2332467497903762e-06,1.4118352121933768e-06,-7.178771012569252e-08,3.7699016330051775e-06,3.1964842523740733e-06,1.9665847754647e-06,2.597245847305279e-06,5.170540386243664e-06,2.573292273172456e-06,47.48917375260887,47.406494146926974,47.59401035178053,47.24540726434238,47.254050275376855,47.30388392994675,48.80294201481953,49.18338255935263,48.56765228487011,0.4488878808137261,0.48583118462024893,0.5006102777877071,0.4022189997757886,0.5054502327256531,0.37193925410431944,0.41988052842081686,0.431517974638141,0.45804686456135857
90.0,9.825414268434134e-07,1.1532690571608237e-06,-1.299767815070247e-07,3.7810602046718832e-06,3.255273205259306e-06,1.972426181041531e-06,2.8401453304191564e-06,4.845982324484868e-06,2.0058305042237383e-06,47.44138882487351,47.37785518222956,47.56537159660536,47.2709319143309,47.25405092999601,47.30620346218269,48.86423649240592,49.23124716214798,48.706692645261064,0.4489426172835573,0.4826674962388873,0.5027338744297167,0.40889636562049486,0.5059035836836616,0.37190801623301556,0.45858906210183253,0.42997388517131035,0.44103542643312427
91.0,6.493968002287565e-07,8.045807322962163e-07,-2.0642212974751535e-07,3.7605519717062645e-06,3.3387721741074493e-06,1.979764373374503e-06,3.161322265482467e-06,4.408878457928828e-06,1.2475517357465927e-06,47.37794822295332,47.339778266163506,47.52729468199582,47.30670626266787,47.254051853747995,47.30967471061689,48.94875466910236,49.296651164325574,48.88985570042123,0.4493196688156031,0.47863572864981657,0.5062497102160842,0.42288613081693316,0.5064433383120254,0.3721759029640079,0.49537916759464506,0.42706743294501065,0.41133025437609694
92.0,3.715282277391844e-07,5.062326523547411e-07,-2.6896712838499253e-07,3.7114771872029545e-06,3.436155491396848e-06,1.987126608348346e-06,3.4622763296017105e-06,4.071069542768253e-06,6.087907499592378e-07,47.32504449122719,47.307833148633634,47.49534940331476,47.33814386872334,47.2540529359418,47.31362769763904,49.01942284117383,49.34924448360724,49.03374572886706,0.45022898481420526,0.4771850574532225,0.5110563442416445,0.43953249746217293,0.5070973480675597,0.3727006817027408,0.48997975731601184,0.4229909110123896,0.37983859831451516
93.0,2.1885451880972256e-07,3.3535982636246637e-07,-3.020747394048035e-07,3.6814170703459675e-06,3.5454140111254342e-06,1.9999887341633646e-06,3.686419581354683e-06,3.938557991348377e-06,2.521376728451727e-07,47.29595823484637,47.289960231144974,47.47747632155079,47.35360565596331,47.2540541524654,47.31711251068286,49.05215826003359,49.37180002209328,49.100901722814356,0.45148274195942667,0.48163893759223697,0.5164953116063133,0.44871232375115666,0.5078144413984785,0.3717436709085958,0.45750910768070124,0.4189540219548089,0.3596045893497986
94.0,1.5516971461343434e-07,2.5593232288254363e-07,-3.142609471209028e-07,3.678390805057182e-06,3.633287524442934e-06,2.0251257852168177e-06,3.8237722964913266e-06,3.92061246689147e-06,9.684012701113754e-08,47.28383119641287,47.28236225564936,47.469878250522676,47.357398842071476,47.25405514070727,47.31869568921329,49.05980061196622,49.3760106936919,49.121569703398585,0.45283444013033064,0.4999103462616411,0.5219732983691293,0.4503707099350715,0.5084711551348666,0.3670945134171327,0.4319286746431609,0.416102060947313,0.35072250715293063
95.0,1.325922723393895e-07,2.204467962678274e-07,-3.167943146783114e-07,3.6869199199194866e-06,3.6759090470600874e-06,2.056721988649408e-06,3.8969664433571816e-06,3.9332106097332296e-06,3.6244267905286804e-08,47.27955909407889,47.27965350343475,47.467169462568755,47.35674010401151,47.25405564015061,47.31842999579317,49.05872747355777,49.37470495549543,49.12549917784906,0.45417881440364544,0.5282184608448742,0.5271961028721527,0.44895296215842895,0.509005103085987,0.36021521540549567,0.4204689816592142,0.41455959184193963,0.3474133636720032
96.0,1.2499643573193465e-07,2.0457448084818498e-07,-3.1603990027102293e-07,3.696205271299713e-06,3.694033075389903e-06,2.085883604412345e-06,3.93649390668821e-06,3.950024516265166e-06,1.3530749596627514e-08,47.27815460049401,47.278709464404145,47.466225409968516,47.35496982453896,47.25405587071703,47.31752837659144,49.05555361233242,49.3723364860118,49.12436357461501,0.45544908912758447,0.5507338772897512,0.5320782863424182,0.44707659855121407,0.5094322740000039,0.35370656361142805,0.416064881576149,0.41388209847368995,0.34618570908750307
97.0,1.2276368700567335e-07,1.96595217278116e-07,-3.1422632269203537e-07,3.7023548386687573e-06,3.7024663992579684e-06,2.1091988944426197e-06,3.9589585259805015e-06,3.964090827004042e-06,5.13242438203e-09,47.27777359583539,47.278415715332955,47.46593165596897,47.35327672946869,47.25405599141493,47.31662619158488,49.05250006882167,49.37021633273287,49.12219894919288,0.4565530879458139,0.5681192892617298,0.5366137635121351,0.4456710583495653,0.5097794040627697,0.34853761741623934,0.4144515416403971,0.413648371850398,0.34572622383523377
98.0,1.2240467042294524e-07,1.918143310990417e-07,-3.121781740439228e-07,3.705043947687819e-06,3.707538853008811e-06,2.1267210268996597e-06,3.97240257965446e-06,3.974443210679567e-06,2.0407284665433395e-09,47.27774120737724,47.27834717653692,47.465863115688876,47.35195178472589,47.25405607125253,47.3159126109243,49.05010863738238,49.36860810628766,49.12023154255384,0.4573717501565407,0.5820866030416029,0.5408205862144823,0.44486942688881037,0.5100679962219149,0.34470886078919777,0.41390053521703235,0.4136038172912315,0.3455493423283002
99.0,1.2266201740244603e-07,1.8842760425333312e-07,-3.1018564952658915e-07,3.7049547636873694e-06,3.7115951575905796e-06,2.139657153411756e-06,3.980803668356024e-06,3.981707494549187e-06,9.039051197382442e-10,47.27780991155847,47.27834532867041,47.46586126741037,47.3509910857796,47.25405613650124,47.315397488131474,49.04837482949168,49.367462195077565,49.11872020699036,0.45778640934884723,0.5936729516295574,0.544723741282228,0.44457210885325077,0.5103136247858666,0.34192812854099686,0.4137360290491198,0.4136243704897214,0.34547612624728513
100.0,1.2309212556075318e-07,1.8573258453633405e-07,-3.083387201083828e-07,3.702929481649931e-06,3.715358808703009e-06,2.1492755574408024e-06,3.986212046844644e-06,3.986697948941481e-06,4.859415546840592e-10,47.277889316754624,47.278353968886336,47.46586990765369,47.35031795582366,47.25405619579309,47.31503898529597,49.04716087715474,49.36666802928345,49.117633976157755,0.4576980626075179,0.6034710877367166,0.5483476004777523,0.4446365976716528,0.5105269709358426,0.33989456596581064,0.41370914206370074,0.41365911829860535,0.3454410695335277
101.0,1.2354489233720958e-07,1.8344170377663608e-07,-3.066543156468049e-07,3.699703187148676e-06,3.718958136231293e-06,2.1565843187130843e-06,3.989764500019625e-06,3.990096716055865e-06,3.3224290259723414e-10,47.27794704233517,47.27835530156319,47.46587124047661,47.34985483498987,47.254056251141954,47.314790617145945,49.046325640815965,49.36612418327261,49.1168763266867,0.4570401116123167,0.6118578840435925,0.5517152437577015,0.44493614645674506,0.5107154178112792,0.3383735353112763,0.41371943459443156,0.4136903885658149,0.3454200279218573
102.0,1.2397398881692038e-07,1.8142667835715652e-07,-3.051249279960224e-07,3.6958354136210203e-06,3.7223369494460522e-06,2.1622858998237406e-06,3.992111253969545e-06,3.992386975895234e-06,2.7570724972309165e-10,47.27797243284275,47.27834533260506,47.46586127168325,47.34954073917818,47.25405630240062,47.31461567991411,49.04575915574955,49.3657559093635,49.116358808316086,0.4557820366585848,0.6190956504468156,0.5548475370115938,0.4453738597664291,0.5108841234611324,0.33720356454521627,0.41373702199718737,0.413713807871646,0.34540413781931434
103.0,1.2436732311388355e-07,1.7962376579301516e-07,-3.037361466778317e-07,3.6917205349833027e-06,3.7254187638510673e-06,2.1668369410093117e-06,3.993646522251195e-06,3.993901432329697e-06,2.549156437808648e-10,47.27796312654885,47.27832480455014,47.465840743751905,47.34933216994912,47.254056349077054,47.31448903794954,49.04538289943339,49.365511048412934,49.116013707074735,0.4539285782908601,0.6253787820396026,0.5577628990256686,0.4458811713231902,0.5110367940976936,0.3362806203216892,0.413752017246586,0.41372953854679445,0.34539014867501133
104.0,1.2472304876284628e-07,1.7799629043338072e-07,-3.024720423510325e-07,3.687625725698359e-06,3.72815686893489e-06,2.1705344908679146e-06,3.994625958549465e-06,3.99487322369967e-06,2.472732413706802e-10,47.27792041975801,47.27829594197483,47.46581188126994,47.34919796536179,47.25405639092281,47.31439441932657,49.04514066435662,49.365352815602684,49.11579095631652,0.4515194885633153,0.6308631888083168,0.5604787409866666,0.44641088004243656,0.5111762969178931,0.3355377539212417,0.41376220619070164,0.41373900363658267,0.3453768575059776
105.0,1.2504102064841003e-07,1.765217315477024e-07,-3.013182573571517e-07,3.6837221640248663e-06,3.7305375515558714e-06,2.1735677475183438e-06,3.995218938622915e-06,3.995463404375929e-06,2.444731266226162e-10,47.277847144331545,47.278261197207804,47.46577713656761,47.34911630890088,47.254056427982256,47.31432185204912,49.04499312855144,49.365255710570764,49.11565499014566,0.44861908623055713,0.6356708632321426,0.5630097130992261,0.4469319414545806,0.5113048249846881,0.3349327611151694,0.4137678982440238,0.4137437351631352,0.34536382319580283
106.0,1.253209899164285e-07,1.7518368620502333e-07,-3.0026120060370074e-07,3.6801096248361857e-06,3.732575959379396e-06,2.176069878073269e-06,3.99554585602273e-06,3.995789329618465e-06,2.434568553548419e-10,47.277747328796835,47.27822292546572,47.46573886489288,47.34907116833931,47.25405646057795,47.31426504997417,49.04491140699886,49.36520110024347,49.11557946235024,0.4453163247571068,0.6399068351721079,0.5653703726224626,0.4474250078244759,0.5114242240384133,0.33443649859964064,0.41377008644944324,0.41374510230407613,0.34535088265705366
107.0,1.2556188746153055e-07,1.7397046887969104e-07,-2.992892358672451e-07,3.6768391226774844e-06,3.734301436525717e-06,2.1781356338537833e-06,3.995691290685589e-06,3.9959343774488764e-06,2.4310034086173927e-10,47.27762546599468,47.278183199686715,47.465699139094156,47.34905108711598,47.25405648915175,47.314220064987964,49.04487486142697,49.3651757100574,49.11554547455979,0.44171187460818995,0.6436564023386646,0.5675732238536932,0.447878970491728,0.511535967398703,0.3340285961638816,0.41376976982585606,0.41374418950865766,0.3453379760754714
108.0,1.2576229922913865e-07,1.728727373596641e-07,-2.983920352789514e-07,3.6739273764590744e-06,3.735750681417421e-06,2.1798395245816013e-06,3.995716277919981e-06,3.9959592686119944e-06,2.4298509585627356e-10,47.27748641042328,47.278143806684454,47.465659746085784,47.349047685496,47.25405651420302,47.314184242949544,49.04486839900383,49.36516984099564,49.11553917497494,0.4379140614596876,0.6469924681184451,0.5696298914100132,0.44828851616985843,0.5116412828849388,0.3336933677694622,0.4137677996481041,0.41374183416780624,0.34532508144522317
109.0,1.259207602383404e-07,1.7188289049815596e-07,-2.975606778786395e-07,3.6713693953716477e-06,3.736961347449755e-06,2.1812418371227592e-06,3.995664715670188e-06,3.995907683833267e-06,2.4295926756619864e-10,47.27733510150525,47.27810624816714,47.465622187551986,47.34905491559348,47.25405653622206,47.31415567687819,49.04488112512547,49.365176493983945,49.11555055624649,0.43403195628886215,0.6499766067155232,0.5715507604707818,0.44865215908105205,0.5117411743478276,0.3334183213579189,0.41376483898424815,0.4137386552946616,0.3453121906338505
110.0,1.2603613230455692e-07,1.709942433828027e-07,-2.967873960752482e-07,3.6691462604695157e-06,3.7379690913637403e-06,2.1823932215674023e-06,3.995567818267955e-06,3.9958107838563696e-06,2.429656663464028e-10,47.277176406488564,47.27807175161973,47.465587690963126,47.34906845266312,47.25405655566261,47.31413292072294,49.0449052482007,49.36519065743293,49.11557245539398,0.43017084712687476,0.6526617546442413,0.5733453446735214,0.44897096930063213,0.511836469418943,0.3331931032587696,0.4137613734346397,0.41373509651609797,0.34529930068439335
111.0,1.2610785444853296e-07,1.702005903859977e-07,-2.9606545138409645e-07,3.6672309440515206e-06,3.73880605978914e-06,2.1833366689234653e-06,3.995447339933647e-06,3.995690324080825e-06,2.4298183217545193e-10,47.27701495394076,47.27804128206288,47.46555722131152,47.34908527000357,47.254056572928214,47.31411482835097,49.04493531532013,49.36520881758447,49.11559985765276,0.4264281157950619,0.6550936265366524,0.5750224051558533,0.44924762240805594,0.511927848896,0.3330090119040118,0.4137577519489698,0.41373146228172036,0.3452864105686348
112.0,1.2613636241591258e-07,1.6949541850860388e-07,-2.9538877602095735e-07,3.6655908853111126e-06,3.739501146959209e-06,2.184109739160392e-06,3.99531814551637e-06,3.9955611525812205e-06,2.430000952825492e-10,47.27685498974724,47.27801552786871,47.465531467051186,47.34910330172149,47.25405658837892,47.314100446941076,49.044967600866805,49.36522856451707,49.11562933323656,0.42288898201898506,0.6573130583786161,0.5765906992887762,0.4494859273672273,0.5120158916742099,0.33285850510639586,0.4137541933216231,0.4137279493168769,0.34527351999159406
113.0,1.2612254074115443e-07,1.6887301434272608e-07,-2.9475253987054305e-07,3.664195092547375e-06,3.740077713650734e-06,2.1847422654298556e-06,3.995189635526195e-06,3.995432666722225e-06,2.430173964281874e-10,47.27670021866414,47.27799497629618,47.465510915454686,47.34912123697265,47.25405660230357,47.31408903494741,49.04499974112684,49.36524836450596,49.115658706103915,0.41962568293972546,0.6593531265959294,0.5780573901776443,0.4496897501825408,0.5121010401820455,0.33273561641574145,0.41375084101948956,0.41372467517432915,0.3452606289374206
114.0,1.260681403527951e-07,1.6832743402177024e-07,-2.941525349877564e-07,3.6630129606389037e-06,3.740555795180497e-06,2.1852595343915355e-06,3.995067698922368e-06,3.9953107366144585e-06,2.4303268806197494e-10,47.27655378064228,47.2779798977625,47.46549583679124,47.34913825643845,47.25405661494907,47.31407997972293,49.04503025709168,49.36526725084453,49.11568661336814,0.41669566548703435,0.6612426569928336,0.5794293794382007,0.44986308973781186,0.5121836633549934,0.33263531122409806,0.4137477756356452,0.4137217025013437,0.345247737499115
115.0,1.2597557290754244e-07,1.6785265748759143e-07,-2.9358518283027516e-07,3.6620157527553436e-06,3.7409520868129076e-06,2.1856827489485263e-06,3.9949556201065375e-06,3.995198670304506e-06,2.4304503632487917e-10,47.27641824188629,47.27797037998494,47.46548631893175,47.349153898787236,47.254056626520914,47.314072795177786,49.04505831420018,49.365284669240665,49.11571228317556,0.41414242471344476,0.6630063693317815,0.5807131122389874,0.45000981869184375,0.5122640651727796,0.3325533914350745,0.41374502796557633,0.41371905464533176,0.34523484581240743
116.0,1.2584767922750741e-07,1.6744299807050056e-07,-2.9304762319853076e-07,3.661177859369956e-06,3.7412802747814695e-06,2.1860288404143837e-06,3.9948549557403354e-06,3.995098014199636e-06,2.430546232861923e-10,47.276295628971845,47.277966380921576,47.465482319840355,47.34916794851296,47.25405663718656,47.31406708740817,49.04508352158039,49.36530035441975,49.11573535347099,0.4119972283986184,0.6646644507356906,0.5819141359100173,0.45013346303104596,0.5123424833275566,0.3324865070870908,0.413742606853678,0.4137167320079194,0.34522195402592676
117.0,1.2568808810822371e-07,1.6709218849876158e-07,-2.925372177105663e-07,3.660474990866566e-06,3.7415523949681982e-06,2.1863124554364995e-06,3.99476603622103e-06,3.995009100451369e-06,2.4306133633583536e-10,47.27618728329045,47.27796767503496,47.4654836138822,47.349180359097176,47.25405664709367,47.31406254080394,49.0451057925788,49.36531423570413,49.115755741386124,0.4102746244381068,0.6662347123697916,0.5830383746770024,0.45023742946664286,0.5124191305447242,0.3324317776820099,0.4137404982732942,0.41371471656579145,0.3452090622917333
118.0,1.255007186765273e-07,1.6679410559378178e-07,-2.92051758953586e-07,3.6598860276192075e-06,3.7417782806947575e-06,2.1865453889219382e-06,3.994688430374827e-06,3.994931495091713e-06,2.430655424607775e-10,47.27609395833153,47.27797392732275,47.465489866047136,47.34919119089531,47.254056656363005,47.31405890342844,49.045125233390564,49.365326368503425,49.11577354197621,0.4089763223878555,0.6677315849275389,0.5840913551918797,0.450324718914807,0.512494181444496,0.3323868871766787,0.41373867859616886,0.4137129817576849,0.34519617075268694
119.0,1.2528932530136352e-07,1.665433892139955e-07,-2.915896485755173e-07,3.6593938772140187e-06,3.7419655963253573e-06,2.186736682472534e-06,3.9946214139273955e-06,3.9948644828172404e-06,2.430671048150183e-10,47.27601608767232,47.27798477901711,47.46550071765428,47.34920054403108,47.25405666508789,47.31405598717981,49.045142022334325,49.36533685659122,49.11578891671836,0.4080985105487306,0.6691658943976273,0.5850774462538431,0.45039777971388906,0.5125677636708091,0.33235006393156896,0.4137371203790533,0.4137115001020634,0.34518327954361805
120.0,1.2505786426808187e-07,1.6633466068953508e-07,-2.9114946044053025e-07,3.6589832804069773e-06,3.742120892321331e-06,2.186893922314359e-06,3.994564005476183e-06,3.994807068894813e-06,2.430667093517707e-10,47.275953633707616,47.27799979211541,47.46551573069846,47.34920855716457,47.254056673348416,47.31405364267006,49.04515640725892,49.36534585006202,49.11580209180406,0.40762701163787035,0.6705464800435909,0.5860010301237972,0.45045881711359653,0.5126399895620841,0.33231982692903334,0.41373579483696477,0.41371024193813294,0.34517038878780754
121.0,1.2481024149657737e-07,1.6616281649440005e-07,-2.90730000915491e-07,3.6586411757862587e-06,3.742249627848591e-06,2.187023292911399e-06,3.994515130901999e-06,3.994758197377144e-06,2.430640653712972e-10,47.27590621562898,47.278018491521976,47.46553443017551,47.34921537787619,47.25405668121134,47.31405175165021,49.04516865262834,49.36535351051754,49.11581330843363,0.4075407782978362,0.6718801435713642,0.5868661886791298,0.45050973023078317,0.5127109527802823,0.3322949713192859,0.41373467283686605,0.41370917850121514,0.3451574985964363
122.0,1.245501697611859e-07,1.6602322506895544e-07,-2.903303440296837e-07,3.658356647146979e-06,3.7423562456560215e-06,2.1871297266917763e-06,3.9944737706591e-06,3.994716830927567e-06,2.4305974711020747e-10,47.2758732392653,47.27804039994279,47.465556338493606,47.34922115128758,47.2540566887307,47.31405022376384,49.04517901828469,49.36535999846233,49.11582280420485,0.40781503733930363,0.6731717526069427,0.5876764764894531,0.45055211473834184,0.5127807263410853,0.3322745385900847,0.41373372611329173,0.41370828366921336,0.3451446090709705
