time,PV1__R_constriction,PV1__u_mmHg,PV1__v_mm3_s,PV2__R_constriction,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
145.0,0.0,49.73432849842567,5.143546587662125e-06,0.0,49.73432849842615,5.143546587663267e-06,49.57487656525251,2.571773293852048e-06,49.574876565252296,2.571773293804741e-06,49.574876565257775,2.5717732938288494e-06,49.57487656525779,2.571773293833906e-06,49.732001192941716,5.143546587664294e-06,49.7320011929427,5.143546587645821e-06,49.573124672410465,2.571773293859114e-06,49.57312467241005,2.571773293804728e-06,49.57312467241555,2.5717732938192825e-06,49.573124672415574,2.5717732938261876e-06,0.44999999999961954,0.449999999999578,49.73665580390961,49.81381556130385,0.44999999999029494,0.4499999999865302,0.45000000000391727,0.45000000000351503,0.45000000000029416,0.45,6.648240938766758e-98,1.526963899106135e-14,49.90690778065196
146.0,0.0,49.734328498425505,5.143546587580748e-06,0.0,49.73432849842613,5.143546587756022e-06,49.574876565251884,2.571773293847127e-06,49.57487656525164,2.571773293743096e-06,49.57487656525871,2.57177329387563e-06,49.57487656525873,2.5717732938872214e-06,49.73200119294148,5.143546587578715e-06,49.732001192942754,5.1435465877371834e-06,49.57312467240983,2.5717732938495e-06,49.57312467240936,2.5717732937308176e-06,49.57312467241651,2.571773293863846e-06,49.57312467241655,2.5717732938745332e-06,0.4500000000034107,0.44999999999705914,49.73665580390952,49.81381556130382,0.4500000000163871,0.4500000000081083,0.4499999999977304,0.4499999999968079,0.450000000000199,0.45,2.2708284294885863e-98,1.5269638991057693e-14,49.906907780651956
147.0,0.0,49.73432849842573,5.143546587554931e-06,0.0,49.734328498425754,5.143546587748881e-06,49.57487656525256,2.571773293844959e-06,49.574876565252595,2.5717732937258192e-06,49.57487656525831,2.5717732938757085e-06,49.57487656525831,2.571773293879174e-06,49.732001192942015,5.143546587569186e-06,49.73200119294207,5.143546587755009e-06,49.573124672410295,2.571773293842756e-06,49.57312467241035,2.57177329372596e-06,49.57312467241614,2.5717732938725313e-06,49.573124672416135,2.571773293882515e-06,0.45000000000387896,0.4499999999968506,49.73665580390944,49.81381556130375,0.45000000002639085,0.45000000001690965,0.4499999999890841,0.4499999999888083,0.4500000000000895,0.45,-2.287986285387051e-98,1.5269638991053566e-14,49.90690778065186
148.0,0.0,49.73432849842563,5.143546587542807e-06,0.0,49.73432849842564,5.1435465877771626e-06,49.57487656525316,2.5717732938293237e-06,49.574876565253255,2.5717732937125107e-06,49.574876565258045,2.5717732938735494e-06,49.57487656525803,2.5717732938946274e-06,49.73200119294192,5.143546587550165e-06,49.732001192941944,5.143546587779002e-06,49.573124672410835,2.571773293830177e-06,49.57312467241101,2.5717732937198036e-06,49.573124672415894,2.571773293885095e-06,49.573124672415865,2.5717732938931747e-06,0.4500000000046105,0.4499999999961183,49.73665580390934,49.81381556130367,0.4500000000288649,0.4500000000195689,0.44999999998861206,0.4499999999869344,0.450000000000046,0.45,-2.4603340963331763e-98,1.5269638991052196e-14,49.90690778065183
149.0,0.0,49.73432849842531,5.143546587520735e-06,0.0,49.734328498425654,5.143546587812336e-06,49.57487656525369,2.5717732938036476e-06,49.57487656525371,2.5717732937152144e-06,49.57487656525806,2.5717732939024485e-06,49.57487656525805,2.5717732938982692e-06,49.73200119294144,5.143546587513829e-06,49.732001192942114,5.143546587822296e-06,49.57312467241137,2.5717732938097433e-06,49.57312467241144,2.5717732937045973e-06,49.573124672415894,2.5717732939079135e-06,49.57312467241588,2.5717732939134264e-06,0.4500000000058107,0.4499999999952437,49.73665580390919,49.813815561303585,0.4500000000308082,0.4500000000237706,0.4499999999892825,0.44999999998894996,0.44999999999996526,0.45,-2.5541947258622332e-98,1.5269638991049688e-14,49.906907780651814
150.0,0.0,49.73432849842489,5.143546587465083e-06,0.0,49.73432849842566,5.143546587901256e-06,49.574876565254115,2.571773293781366e-06,49.574876565254065,2.5717732936758744e-06,49.57487656525849,2.571773293955642e-06,49.574876565258485,2.571773293944915e-06,49.732001192940785,5.143546587449943e-06,49.73200119294233,5.143546587897718e-06,49.57312467241181,2.5717732937794313e-06,49.57312467241171,2.5717732936723537e-06,49.57312467241633,2.5717732939480858e-06,49.5731246724163,2.571773293949231e-06,0.4500000000090496,0.4499999999932438,49.736655803908995,49.8138155613035,0.4500000000424067,0.45000000003401186,0.44999999998876816,0.4499999999879144,0.4499999999997441,0.45,-6.877547896486661e-98,1.526963899104215e-14,49.90690778065179
151.0,0.0,49.734328498424674,5.143546587359335e-06,0.0,49.73432849842547,5.143546587993656e-06,49.574876565254556,2.571773293733149e-06,49.5748765652545,2.571773293623089e-06,49.57487656525913,2.571773293993358e-06,49.57487656525912,2.571773293984455e-06,49.73200119294055,5.143546587368392e-06,49.73200119294214,5.143546587995747e-06,49.57312467241219,2.5717732937429433e-06,49.57312467241209,2.5717732936268024e-06,49.573124672416974,2.5717732940003977e-06,49.57312467241694,2.571773293996463e-06,0.4500000000131143,0.44999999999012813,49.73665580390879,49.813815561303414,0.450000000055916,0.45000000004715746,0.44999999997933315,0.4499999999786247,0.44999999999937146,0.45,-1.3425352771247716e-97,1.5269638991029578e-14,49.90690778065173
152.0,0.0,49.734328498425256,5.143546587378032e-06,0.0,49.73432849842496,5.143546588006766e-06,49.57487656525551,2.5717732937563107e-06,49.5748765652556,2.5717732936502503e-06,49.574876565257874,2.5717732939872416e-06,49.574876565257874,2.571773293978537e-06,49.73200119294169,5.143546587383388e-06,49.73200119294111,5.143546587978373e-06,49.5731246724132,2.5717732937401544e-06,49.57312467241337,2.5717732936430925e-06,49.57312467241575,2.5717732939916076e-06,49.573124672415744,2.5717732939865775e-06,0.4500000000103146,0.44999999998753104,49.736655803908825,49.81381556130341,0.4500000000231376,0.45000000001469714,0.44999999996612194,0.44999999996542916,0.4499999999994523,0.45,2.8526143694155727e-98,1.5269638991034766e-14,49.906907780651686
153.0,0.0,49.73432849842528,5.143546587414982e-06,0.0,49.73432849842471,5.143546587954532e-06,49.574876565256545,2.5717732937495133e-06,49.57487656525669,2.5717732936737805e-06,49.57487656525658,2.571773293979715e-06,49.57487656525658,2.5717732939682528e-06,49.73200119294186,5.143546587414844e-06,49.73200119294072,5.143546587947299e-06,49.57312467241424,2.5717732937432287e-06,49.57312467241452,2.571773293671573e-06,49.57312467241447,2.5717732939766884e-06,49.573124672414465,2.571773293970321e-06,0.4500000000083313,0.4499999999887795,49.7366558039087,49.8138155613033,0.4500000000169979,0.4500000000109712,0.4499999999679224,0.44999999996701034,0.4499999999995858,0.45,6.100407336574696e-98,1.5269638991039423e-14,49.90690778065164
154.0,0.0,49.734328498425064,5.143546587455111e-06,0.0,49.73432849842458,5.143546587899535e-06,49.57487656525752,2.571773293737742e-06,49.57487656525769,2.5717732937054002e-06,49.574876565255245,2.571773293951551e-06,49.57487656525523,2.5717732939390627e-06,49.7320011929416,5.1435465874659804e-06,49.732001192940636,5.143546587896204e-06,49.57312467241519,2.571773293748939e-06,49.57312467241553,2.5717732937161563e-06,49.57312467241314,2.57177329395349e-06,49.5731246724131,2.5717732939434898e-06,0.45000000000722173,0.44999999999111706,49.736655803908526,49.81381556130315,0.4500000000192914,0.4500000000167176,0.4499999999772461,0.4499999999762521,0.44999999999978746,0.45,4.6136717851750714e-98,1.5269638991045396e-14,49.90690778065158
155.0,0.0,49.73432849842493,5.14354658754364e-06,0.0,49.7343284984245,5.143546587813908e-06,49.57487656525829,2.5717732937560037e-06,49.57487656525852,2.5717732937768653e-06,49.57487656525385,2.5717732939135704e-06,49.57487656525382,2.5717732938964625e-06,49.732001192941446,5.143546587538519e-06,49.73200119294058,5.1435465878208695e-06,49.57312467241596,2.5717732937550097e-06,49.573124672416405,2.571773293780741e-06,49.57312467241172,2.571773293918902e-06,49.573124672411666,2.571773293902122e-06,0.4500000000043118,0.4499999999945182,49.73665580390842,49.81381556130303,0.4500000000130734,0.45000000001141316,0.44999999998700224,0.44999999998564066,0.4500000000000728,0.45,6.688053370162142e-98,1.5269638991054535e-14,49.906907780651544
156.0,0.0,49.7343284984251,5.143546587644885e-06,0.0,49.73432849842445,5.143546587749693e-06,49.574876565258656,2.571773293760418e-06,49.574876565258904,2.5717732938660917e-06,49.574876565252595,2.5717732938804036e-06,49.57487656525256,2.571773293853585e-06,49.732001192941716,5.143546587624493e-06,49.73200119294042,5.143546587725991e-06,49.57312467241638,2.571773293761284e-06,49.573124672416895,2.571773293859152e-06,49.57312467241046,2.5717732938764513e-06,49.57312467241039,2.5717732938488707e-06,0.45000000000069174,0.4499999999968938,49.73665580390849,49.81381556130301,0.4499999999917702,0.4499999999833606,0.44999999999327833,0.44999999999114404,0.4500000000004025,0.45,1.3341814769406689e-97,1.52696389910658e-14,49.90690778065153
157.0,0.0,49.734328498424965,5.143546587657983e-06,0.0,49.73432849842476,5.143546587674419e-06,49.57487656525845,2.571773293784647e-06,49.574876565258435,2.5717732938915603e-06,49.57487656525263,2.5717732938728858e-06,49.574876565252644,2.5717732938450963e-06,49.73200119294136,5.143546587661003e-06,49.73200119294094,5.143546587690251e-06,49.5731246724163,2.571773293780282e-06,49.57312467241628,2.571773293881841e-06,49.57312467241043,2.57177329385823e-06,49.57312467241045,2.571773293832635e-06,0.45000000000102497,0.45000000000042945,49.73665580390857,49.81381556130308,0.45000000000011064,0.44999999999160245,0.4500000000061775,0.45000000000396617,0.45000000000038476,0.45,-3.9198441415406915e-98,1.5269638991062404e-14,49.906907780651515
158.0,0.0,49.73432849842507,5.143546587691275e-06,0.0,49.734328498424766,5.143546587621727e-06,49.57487656525847,2.571773293806127e-06,49.57487656525841,2.5717732939145797e-06,49.57487656525247,2.5717732938401035e-06,49.57487656525249,2.5717732938239865e-06,49.73200119294151,5.143546587711218e-06,49.732001192940906,5.143546587638867e-06,49.57312467241637,2.571773293804579e-06,49.57312467241624,2.5717732939076014e-06,49.57312467241025,2.57177329383138e-06,49.57312467241029,2.5717732938082377e-06,0.45000000000193274,0.44999999999941265,49.736655803908626,49.81381556130313,0.4499999999934171,0.44999999998478635,0.45000000000865314,0.4500000000073706,0.45000000000033474,0.45,-4.126877799316633e-98,1.526963899106083e-14,49.906907780651544
159.0,0.0,49.73432849842546,5.143546587791385e-06,0.0,49.73432849842471,5.1435465875444555e-06,49.57487656525841,2.571773293848336e-06,49.574876565258435,2.5717732939529465e-06,49.57487656525188,2.5717732937770995e-06,49.57487656525189,2.571773293762601e-06,49.732001192942136,5.143546587791804e-06,49.732001192940615,5.143546587549643e-06,49.57312467241634,2.5717732938391705e-06,49.573124672416384,2.571773293950302e-06,49.57312467240966,2.571773293784822e-06,49.5731246724097,2.571773293765447e-06,0.4500000000040622,0.44999999999511414,49.73665580390879,49.813815561303244,0.4499999999706644,0.4499999999623395,0.4500000000082351,0.45000000000708124,0.45000000000035517,0.45,4.422298499010164e-98,1.526963899106287e-14,49.90690778065161
160.0,0.0,49.734328498426216,5.14354658791447e-06,0.0,49.7343284984248,5.143546587425598e-06,49.57487656525796,2.5717732938846803e-06,49.5748765652581,2.5717732940144483e-06,49.57487656525063,2.571773293698947e-06,49.574876565250634,2.5717732936833554e-06,49.732001192943216,5.143546587918817e-06,49.73200119294041,5.143546587400387e-06,49.57312467241599,2.5717732938895316e-06,49.57312467241628,2.5717732940238126e-06,49.57312467240841,2.5717732937079545e-06,49.57312467240843,2.57177329369259e-06,0.45000000000729057,0.4499999999895751,49.7366558039092,49.813815561303485,0.44999999993242196,0.4499999999220951,0.4500000000112582,0.45000000001001744,0.45000000000054874,0.45,1.3429269456371023e-97,1.5269638991070328e-14,49.90690778065172
161.0,0.0,49.734328498426905,5.1435465881030805e-06,0.0,49.73432849842536,5.143546587230709e-06,49.57487656525682,2.5717732939535817e-06,49.57487656525698,2.571773294110851e-06,49.57487656524911,2.5717732936237077e-06,49.57487656524913,2.5717732936077683e-06,49.732001192944,5.143546588079681e-06,49.73200119294091,5.14354658720904e-06,49.57312467241502,2.5717732939528507e-06,49.57312467241532,2.5717732941224187e-06,49.573124672406884,2.5717732936102556e-06,49.573124672406905,2.5717732935984975e-06,0.45000000001457147,0.449999999982959,49.73665580390983,49.813815561303855,0.4499999999072416,0.44999999989472594,0.4500000000291535,0.450000000027885,0.4500000000009024,0.45,1.1430930391329464e-97,1.5269638991080908e-14,49.90690778065188
162.0,0.0,49.734328498425775,5.143546588082265e-06,0.0,49.734328498426095,5.143546587218587e-06,49.57487656525554,2.5717732939621702e-06,49.57487656525544,2.571773294131176e-06,49.574876565251074,2.5717732936152183e-06,49.57487656525109,2.571773293604099e-06,49.732001192941915,5.1435465880829076e-06,49.73200119294256,5.143546587221687e-06,49.573124672413506,2.5717732939671944e-06,49.57312467241332,2.5717732941169126e-06,49.57312467240875,2.571773293614872e-06,49.57312467240876,2.5717732936058455e-06,0.4500000000170164,0.4499999999857191,49.73665580390964,49.813815561303805,0.4499999999936371,0.44999999998018764,0.4500000000585465,0.45000000005766144,0.450000000000688,0.45,-4.183793657677296e-98,1.5269638991071707e-14,49.90690778065192
163.0,0.0,49.73432849842564,5.143546588041874e-06,0.0,49.73432849842634,5.1435465872479965e-06,49.57487656525432,2.5717732939728848e-06,49.57487656525414,2.571773294105595e-06,49.57487656525299,2.571773293639672e-06,49.57487656525302,2.5717732936182405e-06,49.73200119294158,5.143546588061177e-06,49.732001192943,5.143546587245202e-06,49.57312467241227,2.571773293969993e-06,49.573124672411915,2.571773294091847e-06,49.57312467241066,2.5717732936250583e-06,49.57312467241067,2.5717732936195577e-06,0.45000000001575713,0.44999999998698914,49.73665580390969,49.81381556130388,0.4499999999955824,0.44999999998502116,0.4500000000571957,0.45000000005549007,0.45000000000049034,0.45,-5.083697213396649e-98,1.5269638991065462e-14,49.90690778065196
164.0,0.0,49.734328498426,5.143546588022146e-06,0.0,49.73432849842637,5.143546587280278e-06,49.57487656525297,2.5717732939778145e-06,49.574876565252794,2.5717732940546506e-06,49.57487656525478,2.5717732936251303e-06,49.5748765652548,2.5717732936328324e-06,49.732001192942114,5.143546588017446e-06,49.73200119294285,5.143546587281758e-06,49.573124672411005,2.5717732939667455e-06,49.57312467241064,2.571773294048602e-06,49.57312467241245,2.5717732936399297e-06,49.5731246724125,2.57177329364099e-06,0.4500000000135403,0.4499999999866568,49.73665580390988,49.81381556130402,0.4499999999589791,0.44999999995286444,0.4500000000396336,0.45000000003902063,0.4500000000003568,0.45,1.7571048904547518e-98,1.5269638991062477e-14,49.90690778065202
165.0,0.0,49.73432849842641,5.1435465879577856e-06,0.0,49.734328498426414,5.1435465873371035e-06,49.57487656525128,2.5717732939690464e-06,49.574876565251095,2.5717732939788576e-06,49.57487656525629,2.5717732936498662e-06,49.57487656525633,2.5717732936505455e-06,49.73200119294272,5.143546587955892e-06,49.73200119294273,5.143546587332026e-06,49.573124672409456,2.5717732939636716e-06,49.57312467240907,2.57177329398927e-06,49.573124672414,2.5717732936595664e-06,49.573124672414075,2.5717732936702988e-06,0.45000000001010715,0.44999999998761536,49.7366558039101,49.81381556130417,0.44999999992893236,0.44999999992815143,0.4500000000231747,0.4500000000231205,0.45000000000033485,0.45,9.364497820160277e-98,1.5269638991063057e-14,49.90690778065209
166.0,0.0,49.73432849842637,5.14354658788554e-06,0.0,49.734328498426635,5.143546587387736e-06,49.57487656524946,2.5717732939601717e-06,49.57487656524923,2.5717732939168883e-06,49.574876565257405,2.571773293688628e-06,49.57487656525745,2.571773293724586e-06,49.732001192942555,5.143546587887728e-06,49.73200119294307,5.143546587395584e-06,49.573124672407666,2.571773293964788e-06,49.5731246724072,2.5717732939231085e-06,49.57312467241515,2.571773293684157e-06,49.57312467241523,2.5717732937078007e-06,0.4500000000082117,0.4499999999901725,49.73665580391019,49.81381556130424,0.44999999996062906,0.4499999999571846,0.4500000000235474,0.4500000000206859,0.45000000000041773,0.45,8.36587702403376e-98,1.5269638991065443e-14,49.906907780652155
167.0,0.0,49.73432849842607,5.1435465878362575e-06,0.0,49.7343284984265,5.143546587465652e-06,49.57487656524965,2.571773293949634e-06,49.574876565249625,2.571773293892345e-06,49.574876565258265,2.5717732937076106e-06,49.57487656525826,2.5717732937336158e-06,49.73200119294215,5.143546587846716e-06,49.73200119294302,5.1435465874541304e-06,49.57312467240745,2.5717732939503524e-06,49.57312467240739,2.5717732938961207e-06,49.57312467241602,2.5717732937155367e-06,49.573124672416014,2.5717732937395865e-06,0.4500000000073777,0.449999999993948,49.73665580390999,49.81381556130409,0.45000000001989116,0.450000000015332,0.4500000000214717,0.45000000001940216,0.45000000000034673,0.45,-2.7576804009572104e-98,1.5269638991061423e-14,49.90690778065201
168.0,0.0,49.73432849842579,5.143546587768451e-06,0.0,49.734328498426535,5.143546587561017e-06,49.57487656524949,2.5717732939337544e-06,49.57487656524948,2.5717732938546225e-06,49.57487656525936,2.571773293761727e-06,49.574876565259345,2.5717732937781002e-06,49.7320011929417,5.1435465877658115e-06,49.7320011929432,5.143546587540615e-06,49.57312467240719,2.5717732939173893e-06,49.57312467240717,2.571773293848051e-06,49.57312467241713,2.571773293759701e-06,49.573124672417094,2.5717732937825798e-06,0.45000000000466567,0.4499999999971487,49.73665580390987,49.813815561304004,0.45000000003229484,0.45000000002599766,0.4500000000163325,0.45000000001502954,0.45000000000033435,0.45,-4.0362822643931406e-98,1.526963899106083e-14,49.90690778065197
169.0,0.0,49.73432849842531,5.1435465876477105e-06,0.0,49.7343284984266,5.1435465877021536e-06,49.5748765652492,2.5717732938692863e-06,49.57487656524909,2.571773293763598e-06,49.57487656526104,2.5717732938277813e-06,49.574876565261036,2.5717732938487665e-06,49.73200119294096,5.143546587623913e-06,49.732001192943535,5.14354658769071e-06,49.573124672406934,2.5717732938619713e-06,49.573124672406706,2.571773293763677e-06,49.57312467241881,2.5717732938344893e-06,49.5731246724188,2.57177329385621e-06,0.45000000000187484,0.449999999999902,49.73665580390968,49.813815561303905,0.4500000000352647,0.450000000026854,0.45000000000773016,0.45000000000606005,0.4500000000002264,0.45,-3.7930685009974424e-98,1.526963899105754e-14,49.90690778065194
170.0,0.0,49.73432849842448,5.143546587424563e-06,0.0,49.734328498426585,5.143546587947538e-06,49.57487656524898,2.571773293783077e-06,49.57487656524872,2.5717732936292164e-06,49.57487656526363,2.5717732939626962e-06,49.574876565263644,2.5717732939764055e-06,49.73200119293972,5.143546587400518e-06,49.73200119294391,5.1435465879391745e-06,49.57312467240667,2.5717732937784822e-06,49.573124672406166,2.5717732936265758e-06,49.57312467242141,2.571773293958706e-06,49.57312467242142,2.5717732939801523e-06,0.45000000001104595,0.44999999999209467,49.73665580390926,49.81381556130371,0.4500000000670217,0.45000000005477747,0.4499999999936709,0.44999999999258,0.44999999999986845,0.45,-1.0351179045493564e-97,1.5269638991045412e-14,49.906907780651885
171.0,0.0,49.73432849842367,5.143546587107351e-06,0.0,49.73432849842609,5.14354658825711e-06,49.57487656524937,2.5717732936729724e-06,49.57487656524908,2.5717732934635816e-06,49.57487656526646,2.5717732941124796e-06,49.574876565266464,2.571773294135349e-06,49.73200119293871,5.143546587123071e-06,49.73200119294357,5.14354658826024e-06,49.57312467240686,2.5717732936773258e-06,49.573124672406294,2.5717732934517406e-06,49.57312467242428,2.571773294119532e-06,49.5731246724243,2.5717732941422486e-06,0.4500000000232862,0.4499999999816219,49.73665580390861,49.81381556130339,0.45000000012688673,0.4500000001102233,0.4499999999667313,0.4499999999649111,0.4499999999992434,0.45,-2.0802272601655414e-97,1.5269638991024406e-14,49.90690778065173
172.0,0.0,49.73432849842501,5.143546587107881e-06,0.0,49.734328498424695,5.143546588255852e-06,49.574876565251685,2.57177329366208e-06,49.5748765652518,2.5717732934416863e-06,49.57487656526379,2.571773294115368e-06,49.57487656526377,2.571773294144522e-06,49.73200119294145,5.1435465871059525e-06,49.732001192940814,5.143546588266007e-06,49.573124672409236,2.5717732936553673e-06,49.57312467240945,2.5717732934491342e-06,49.57312467242177,2.5717732941233458e-06,49.573124672421734,2.5717732941422986e-06,0.45000000001916246,0.44999999997756296,49.736655803908555,49.81381556130323,0.45000000005128127,0.4500000000337423,0.4499999999244644,0.44999999992214423,0.4499999999993303,0.45,7.798598538945123e-98,1.5269638991031825e-14,49.90690778065163
173.0,0.0,49.73432849842505,5.143546587110057e-06,0.0,49.73432849842427,5.143546588277091e-06,49.574876565253795,2.5717732936384482e-06,49.57487656525401,2.5717732934623645e-06,49.57487656526135,2.5717732941140593e-06,49.57487656526132,2.571773294137885e-06,49.73200119294172,5.143546587107673e-06,49.732001192940174,5.143546588267542e-06,49.573124672411325,2.571773293641793e-06,49.57312467241176,2.571773293463894e-06,49.57312467241936,2.5717732941254883e-06,49.57312467241932,2.5717732941409336e-06,0.45000000001909757,0.4499999999768074,49.73665580390836,49.81381556130303,0.4500000000481627,0.4500000000341499,0.44999999992449097,0.44999999992259493,0.4499999999995478,0.45,1.1538904639695435e-97,1.5269638991039152e-14,49.90690778065151
174.0,0.0,49.734328498424254,5.143546587104574e-06,0.0,49.73432849842424,5.143546588266048e-06,49.574876565255856,2.5717732936152175e-06,49.57487656525603,2.571773293478472e-06,49.57487656525938,2.5717732941327207e-06,49.57487656525936,2.5717732941360555e-06,49.73200119294055,5.1435465871112574e-06,49.732001192940515,5.14354658827782e-06,49.573124672413314,2.5717732936265106e-06,49.57312467241367,2.5717732934857587e-06,49.57312467241738,2.571773294133906e-06,49.57312467241732,2.571773294143539e-06,0.4500000000201548,0.449999999978066,49.73665580390796,49.81381556130273,0.45000000008319874,0.45000000007231644,0.44999999994340817,0.4499999999431428,0.4499999999998533,0.45,6.287595173808481e-98,1.52696389910477e-14,49.90690778065136
175.0,0.0,49.73432849842314,5.143546587097205e-06,0.0,49.73432849842401,5.14354658831872e-06,49.57487656525805,2.571773293575483e-06,49.574876565258165,2.571773293502955e-06,49.57487656525816,2.5717732941554555e-06,49.57487656525813,2.5717732941496326e-06,49.73200119293898,5.143546587099416e-06,49.732001192940736,5.143546588310419e-06,49.57312467241536,2.5717732935987054e-06,49.57312467241561,2.5717732935035074e-06,49.5731246724161,2.5717732941553518e-06,49.573124672416036,2.571773294156457e-06,0.4500000000218557,0.4499999999775911,49.7366558039073,49.81381556130227,0.4500000001184704,0.4500000001126986,0.4499999999594721,0.4499999999590087,0.45000000000020435,0.45,7.913619614497227e-98,1.5269638991058788e-14,49.90690778065118
176.0,0.0,49.734328498422535,5.1435465870766434e-06,0.0,49.734328498423174,5.143546588365907e-06,49.57487656526023,2.571773293546303e-06,49.574876565260396,2.5717732934926374e-06,49.57487656525757,2.571773294180227e-06,49.574876565257526,2.57177329417269e-06,49.732001192938505,5.143546587069835e-06,49.73200119293976,5.143546588356147e-06,49.57312467241748,2.5717732935577103e-06,49.57312467241779,2.5717732935119515e-06,49.573124672415496,2.5717732941847463e-06,49.5731246724154,2.5717732941746463e-06,0.4500000000220825,0.449999999975363,49.73665580390658,49.81381556130173,0.4500000001011136,0.450000000096843,0.44999999994897943,0.44999999994837947,0.45000000000055057,0.45,2.0719139677957746e-97,1.5269638991071577e-14,49.90690778065098
177.0,0.0,49.734328498423686,5.143546587117123e-06,0.0,49.73432849842286,5.1435465882723744e-06,49.57487656526127,2.5717732935813963e-06,49.57487656526135,2.5717732935563063e-06,49.574876565255195,2.5717732941418145e-06,49.57487656525519,2.5717732941349357e-06,49.73200119294036,5.143546587133786e-06,49.73200119293874,5.143546588274769e-06,49.57312467241897,2.5717732935787697e-06,49.57312467241914,2.5717732935565935e-06,49.57312467241316,2.571773294142787e-06,49.573124672413144,2.5717732941307916e-06,0.45000000002176405,0.44999999997990076,49.73665580390699,49.81381556130191,0.4500000000086553,0.4500000000066587,0.4499999999375964,0.4499999999370489,0.4500000000005651,0.45,-5.2993585125360767e-98,1.5269638991067734e-14,49.906907780650926
178.0,0.0,49.73432849842419,5.143546587240662e-06,0.0,49.7343284984227,5.143546588116731e-06,49.57487656526281,2.5717732936321908e-06,49.574876565262926,2.5717732936328214e-06,49.5748765652525,2.571773294083062e-06,49.5748765652525,2.57177329406857e-06,49.73200119294121,5.143546587262476e-06,49.732001192938235,5.143546588145152e-06,49.573124672420626,2.5717732936277184e-06,49.57312467242085,2.5717732936351177e-06,49.57312467241046,2.5717732940780863e-06,49.57312467241045,2.571773294064181e-06,0.4500000000165896,0.4499999999848434,49.736655803907155,49.81381556130205,0.4499999999903428,0.4499999999902927,0.44999999994602957,0.44999999994487627,0.45000000000035895,0.45,-6.46579175373848e-98,1.5269638991061183e-14,49.906907780651004
179.0,0.0,49.734328498424595,5.143546587479688e-06,0.0,49.73432849842264,5.143546587925797e-06,49.57487656526446,2.57177329372286e-06,49.574876565264674,2.571773293773704e-06,49.574876565249156,2.571773293953237e-06,49.57487656524914,2.5717732939392288e-06,49.73200119294186,5.143546587478196e-06,49.73200119293795,5.14354658792403e-06,49.573124672422246,2.5717732937097066e-06,49.573124672422665,2.5717732937662185e-06,49.57312467240709,2.5717732939696737e-06,49.573124672407054,2.571773293951535e-06,0.45000000000713264,0.4499999999909667,49.73665580390733,49.81381556130221,0.449999999991553,0.44999999998750656,0.4499999999667044,0.44999999996558976,0.4500000000002962,0.45,8.73516481907733e-98,1.526963899106176e-14,49.906907780651125
180.0,0.0,49.73432849842545,5.143546587806319e-06,0.0,49.73432849842267,5.143546587575626e-06,49.574876565265775,2.5717732938475315e-06,49.574876565266145,2.5717732939804124e-06,49.57487656524483,2.5717732937917353e-06,49.574876565244786,2.5717732937626148e-06,49.732001192943144,5.143546587805638e-06,49.732001192937595,5.1435465875675355e-06,49.573124672423624,2.5717732938286744e-06,49.573124672424356,2.5717732939690617e-06,49.573124672402734,2.5717732937958612e-06,49.57312467240265,2.57177329376909e-06,0.45000000000068635,0.4499999999923266,49.73665580390776,49.81381556130243,0.44999999995315004,0.4499999999425753,0.4499999999936406,0.4499999999913231,0.4500000000007412,0.45,3.1818836070638165e-97,1.5269638991079302e-14,49.90690778065125
181.0,0.0,49.734328498426486,5.143546588211199e-06,0.0,49.73432849842318,5.1435465871380576e-06,49.574876565265896,2.5717732939825575e-06,49.5748765652663,2.5717732942287226e-06,49.57487656524057,2.571773293585718e-06,49.57487656524053,2.5717732935414354e-06,49.732001192944466,5.14354658820124e-06,49.732001192937865,5.143546587116007e-06,49.57312467242404,2.571773293971035e-06,49.57312467242485,2.5717732942197733e-06,49.57312467239839,2.5717732935758262e-06,49.5731246723983,2.571773293537286e-06,0.4500000000153806,0.4499999999764927,49.73665580390851,49.81381556130274,0.4499999998694026,0.4499999998498126,0.450000000031233,0.45000000002770896,0.450000000001751,0.45,3.8936406212110406e-97,1.5269638991111623e-14,49.906907780651345
