time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg
296.0,-3.46975343446896e-193,0.45,0.4499999999998176,1.526963999029108e-14,3.332653000912875e-18,5.089380103316253e-17,2.7729719171963257e-18,2.770128067806724e-18,0.4500000000764811,0.45000000010757407,0.45000000007659535,7.634818278609933e-16,1.6625089745224115e-19,0.4499999999234627,0.4499999998926928,0.44999999992334916,7.634818275913095e-16,1.6625089745224341e-19,0.45,0.4500000000765382,0.4500000000017008,1.0692479342570123e-14,2.77076248925217e-18,0.45,0.449999999923406,0.44999999999789025,1.069247934215678e-14,2.7707624892522452e-18,0.4500000000067672,0.44999999999337204,49.93951777789766,49.87903555579531,49.82890468968459,49.82739263413171,49.82739263413237,49.82588057857882,49.82588057858014
297.0,-5.495369016199415e-193,0.45,0.44999999999978874,1.5269639990290135e-14,3.3326530009128752e-18,5.089380103317887e-17,2.772971917196326e-18,2.7701280678067253e-18,0.45000000013209157,0.4500000001709329,0.4500000001322405,7.634818279566188e-16,1.6625089745224052e-19,0.4499999998681482,0.44999999982970407,0.44999999986800004,7.634818274961977e-16,1.662508974522441e-19,0.45,0.450000000132166,0.4500000000108551,1.0692479342888144e-14,2.770762489252148e-18,0.45,0.4499999998680742,0.44999999998877155,1.0692479341840166e-14,2.7707624892522683e-18,0.45000000001652757,0.44999999998390056,49.93951777789767,49.87903555579532,49.82890468968461,49.82739263413153,49.82739263413257,49.82588057857843,49.82588057858055
298.0,-1.1952139318875164e-193,0.45,0.4499999999997876,1.5269639990290223e-14,3.332653000912875e-18,5.089380103314045e-17,2.772971917196326e-18,2.7701280678067253e-18,0.4500000000634282,0.4500000000195167,0.4500000000632667,7.634818278266405e-16,1.662508974522419e-19,0.4499999999365211,0.44999999998027707,0.44999999993668194,7.634818276255946e-16,1.6625089745224276e-19,0.45,0.4500000000633475,0.4500000000288184,1.0692479343127562e-14,2.770762489252194e-18,0.45,0.4499999999366015,0.4499999999709016,1.0692479341602139e-14,2.7707624892522225e-18,0.45000000001971446,0.4499999999800342,49.93951777789766,49.87903555579532,49.82890468968461,49.827392634131925,49.82739263413218,49.825880578579245,49.82588057857974
299.0,1.2262200967140754e-193,0.45,0.4499999999998222,1.5269639990291362e-14,3.332653000912874e-18,5.0893801033120936e-17,2.7729719171963257e-18,2.770128067806725e-18,0.44999999999602497,0.449999999932342,0.44999999999578105,7.634818277090423e-16,1.66250897452243e-19,0.4500000000036365,0.4500000000670082,0.45000000000387935,7.634818277426796e-16,1.6625089745224163e-19,0.45,0.44999999999590307,0.4500000000365184,1.0692479343148041e-14,2.770762489252231e-18,0.45,0.4500000000037579,0.4499999999632426,1.0692479341581922e-14,2.770762489252185e-18,0.45000000001858637,0.44999999998081724,49.939517777897656,49.87903555579531,49.828904689684606,49.827392634132245,49.82739263413185,49.82588057857989,49.82588057857908
300.0,-2.843258032564908e-194,0.45,0.44999999999985213,1.526963999029224e-14,3.332653000912874e-18,5.0893801033135906e-17,2.772971917196325e-18,2.7701280678067246e-18,0.44999999998942136,0.4499999999716091,0.4499999999893463,7.634818277053044e-16,1.6625089745224296e-19,0.45000000001025975,0.450000000028047,0.45000000001033463,7.634818277464969e-16,1.6625089745224163e-19,0.45,0.44999999998938384,0.4500000000340627,1.0692479343080718e-14,2.7707624892522302e-18,0.45,0.4500000000102972,0.4499999999656908,1.0692479341649128e-14,2.7707624892521855e-18,0.4500000000165475,0.4499999999831209,49.939517777897656,49.8790355557953,49.8289046896846,49.82739263413223,49.82739263413185,49.82588057857988,49.82588057857909
301.0,-3.9816725257666697e-193,0.45,0.4499999999998624,1.526963999029245e-14,3.332653000912874e-18,5.08938010331655e-17,2.772971917196325e-18,2.770128067806725e-18,0.45000000000967216,0.4500000000398056,0.45000000000978135,7.634818277474839e-16,1.662508974522425e-19,0.44999999999025564,0.44999999996044715,0.44999999999014734,7.634818277047923e-16,1.6625089745224206e-19,0.45,0.45000000000972673,0.45000000002745816,1.0692479342981885e-14,2.770762489252215e-18,0.45,0.44999999999020157,0.4499999999722775,1.0692479341748108e-14,2.770762489252201e-18,0.450000000015601,0.4499999999845908,49.939517777897656,49.8790355557953,49.828904689684606,49.8273926341321,49.827392634131975,49.82588057857961,49.825880578579365
302.0,-8.120640964783916e-193,0.45,0.4499999999998381,1.5269639990291583e-14,3.3326530009128744e-18,5.089380103318987e-17,2.7729719171963257e-18,2.7701280678067253e-18,0.45000000002283236,0.4500000000394193,0.45000000002290536,7.634818277676383e-16,1.662508974522423e-19,0.44999999997748874,0.4499999999612621,0.44999999997741696,7.634818276853114e-16,1.6625089745224233e-19,0.45,0.4500000000228689,0.45000000002271157,1.069247934290784e-14,2.770762489252208e-18,0.45,0.4499999999774529,0.44999999997703416,1.069247934182322e-14,2.770762489252209e-18,0.4500000000143857,0.4499999999862369,49.939517777897656,49.87903555579531,49.82890468968461,49.827392634132046,49.82739263413205,49.825880578579486,49.82588057857951
303.0,-1.374066228931532e-193,0.45,0.4499999999998301,1.526963999029153e-14,3.332653000912875e-18,5.0893801033145495e-17,2.772971917196326e-18,2.7701280678067253e-18,0.4500000000013614,0.4499999999891658,0.4500000000013156,7.63481827726496e-16,1.6625089745224267e-19,0.4499999999986736,0.45000000001067414,0.44999999999871876,7.634818277258783e-16,1.66250897452242e-19,0.45,0.4500000000013385,0.45000000002222285,1.0692479342850834e-14,2.7707624892522194e-18,0.45,0.44999999999869617,0.4499999999776102,1.0692479341881493e-14,2.770762489252198e-18,0.450000000012221,0.4499999999876169,49.93951777789766,49.87903555579532,49.82890468968461,49.82739263413215,49.827392634131954,49.825880578579685,49.82588057857931
304.0,2.3035473132432424e-193,0.45,0.449999999999851,1.526963999029228e-14,3.332653000912875e-18,5.089380103312532e-17,2.7729719171963257e-18,2.7701280678067253e-18,0.44999999997964407,0.44999999996867424,0.449999999979593,7.634818276898268e-16,1.6625089745224293e-19,0.45000000002011376,0.45000000003078305,0.4500000000201638,7.634818277620601e-16,1.6625089745224173e-19,0.45,0.4499999999796184,0.4500000000201393,1.0692479342758852e-14,2.7707624892522287e-18,0.45,0.45000000002013885,0.4499999999797326,1.0692479341973716e-14,2.7707624892521882e-18,0.450000000008466,0.4499999999910151,49.93951777789766,49.87903555579531,49.82890468968461,49.82739263413223,49.82739263413188,49.82588057857985,49.82588057857914
305.0,-8.688968464579958e-194,0.45,0.4499999999998593,1.5269639990292444e-14,3.3326530009128744e-18,5.089380103314783e-17,2.7729719171963257e-18,2.7701280678067253e-18,0.4499999999571484,0.44999999994338397,0.4499999999570908,7.634818276512139e-16,1.662508974522432e-19,0.45000000004271823,0.4500000000564375,0.4500000000427758,7.634818278008995e-16,1.6625089745224146e-19,0.45,0.44999999995711953,0.45000000001567164,1.0692479342613693e-14,2.7707624892522375e-18,0.45,0.45000000004274704,0.4499999999841937,1.0692479342118969e-14,2.7707624892521794e-18,0.45000000000511947,0.44999999999475976,49.939517777897656,49.87903555579531,49.82890468968461,49.82739263413231,49.8273926341318,49.825880578580005,49.82588057857898
306.0,-6.70814502678264e-193,0.45,0.44999999999983675,1.5269639990291583e-14,3.3326530009128744e-18,5.0893801033186954e-17,2.772971917196326e-18,2.7701280678067253e-18,0.44999999992443923,0.4499999999032486,0.44999999992436085,7.634818275945251e-16,1.6625089745224356e-19,0.450000000075793,0.4500000000972112,0.4500000000758726,7.634818278582536e-16,1.662508974522411e-19,0.45,0.4499999999244001,0.4500000000081715,1.0692479342380943e-14,2.7707624892522502e-18,0.45,0.4500000000758328,0.44999999999168633,1.0692479342352347e-14,2.7707624892521674e-18,0.4500000000025709,0.4499999999980002,49.939517777897656,49.87903555579532,49.82890468968461,49.82739263413241,49.8273926341317,49.82588057858023,49.82588057857877
307.0,-1.1030943546478095e-192,0.45,0.44999999999976537,1.5269639990289257e-14,3.3326530009128752e-18,5.08938010332166e-17,2.772971917196327e-18,2.770128067806726e-18,0.44999999987208156,0.4499999998382219,0.4499999998719551,7.634818275036284e-16,1.6625089745224423e-19,0.4500000001286443,0.45000000016267827,0.45000000012877217,7.634818279499801e-16,1.6625089745224055e-19,0.45,0.4499999998720184,0.4499999999969903,1.0692479342026181e-14,2.770762489252271e-18,0.45,0.45000000012870817,0.4500000000029031,1.0692479342708942e-14,2.7707624892521474e-18,0.45000000001270235,0.449999999988393,49.93951777789767,49.87903555579533,49.82890468968463,49.82739263413261,49.827392634131535,49.8258805785806,49.82588057857841
308.0,-1.6611706594437258e-193,0.45,0.44999999999974777,1.526963999028898e-14,3.3326530009128756e-18,5.08938010331407e-17,2.7729719171963272e-18,2.7701280678067265e-18,0.4499999999420989,0.449999999987715,0.4499999999422668,7.634818276353613e-16,1.6625089745224286e-19,0.45000000005803037,0.4500000000120079,0.45000000005786106,7.6348182781713865e-16,1.6625089745224197e-19,0.45,0.4499999999421828,0.44999999997808204,1.0692479341769289e-14,2.770762489252225e-18,0.45,0.45000000005794577,0.45000000002193885,1.06924793429673e-14,2.7707624892521948e-18,0.4500000000159038,0.44999999998384943,49.93951777789767,49.87903555579534,49.828904689684634,49.82739263413221,49.82739263413195,49.82588057857978,49.82588057857925
309.0,3.9998568577372385e-193,0.45,0.4499999999997905,1.5269639990290463e-14,3.3326530009128752e-18,5.089380103309816e-17,2.772971917196327e-18,2.770128067806726e-18,0.45000000001354545,0.4500000000822202,0.45000000001380525,7.634818277603485e-16,1.6625089745224166e-19,0.44999999998598644,0.4499999999168582,0.4499999999857246,7.634818276911292e-16,1.6625089745224312e-19,0.45,0.45000000001367535,0.4499999999701935,1.0692479341753486e-14,2.770762489252185e-18,0.45,0.4499999999858556,0.45000000002986457,1.0692479342982615e-14,2.770762489252234e-18,0.4500000000142225,0.4499999999847783,49.93951777789767,49.87903555579533,49.82890468968463,49.827392634131854,49.82739263413229,49.82588057857908,49.82588057857994
310.0,2.579041750874007e-193,0.45,0.44999999999983564,1.5269639990291813e-14,3.332653000912875e-18,5.0893801033115297e-17,2.772971917196326e-18,2.7701280678067257e-18,0.45000000002184337,0.45000000004129753,0.45000000002192364,7.634818277664196e-16,1.6625089745224163e-19,0.44999999997760826,0.4499999999580392,0.4499999999775273,7.634818276849774e-16,1.662508974522431e-19,0.45,0.45000000002188356,0.4499999999731683,1.0692479341835686e-14,2.7707624892521844e-18,0.45,0.4499999999775678,0.45000000002683965,1.0692479342899158e-14,2.7707624892522337e-18,0.4500000000122219,0.449999999987082,49.93951777789766,49.87903555579532,49.82890468968462,49.82739263413185,49.82739263413228,49.825880578579074,49.825880578579934
311.0,-9.809795872752717e-194,0.45,0.4499999999998755,1.5269639990292943e-14,3.3326530009128744e-18,5.0893801033149637e-17,2.7729719171963253e-18,2.7701280678067253e-18,0.4499999999993511,0.44999999996533985,0.44999999999922896,7.634818277195437e-16,1.6625089745224211e-19,0.4500000000002901,0.45000000003452,0.4500000000004132,7.634818277322301e-16,1.6625089745224257e-19,0.45,0.4499999999992901,0.44999999998046475,1.0692479341944608e-14,2.7707624892522005e-18,0.45,0.45000000000035156,0.4500000000194607,1.0692479342788861e-14,2.770762489252216e-18,0.4500000000105983,0.4499999999893129,49.939517777897656,49.879035555795305,49.82890468968461,49.82739263413199,49.827392634132124,49.82588057857936,49.82588057857962
312.0,-1.7375707639524522e-193,0.45,0.4499999999999025,1.526963999029375e-14,3.332653000912874e-18,5.089380103315869e-17,2.772971917196325e-18,2.770128067806725e-18,0.44999999997842716,0.44999999995474016,0.449999999978328,7.634818276856896e-16,1.6625089745224245e-19,0.45000000002142615,0.4500000000452697,0.4500000000215261,7.634818277664343e-16,1.6625089745224218e-19,0.45,0.44999999997837753,0.44999999998554124,1.0692479342008981e-14,2.7707624892522125e-18,0.45,0.45000000002147617,0.4500000000143244,1.0692479342723654e-14,2.7707624892522036e-18,0.45000000000920654,0.44999999999086476,49.939517777897656,49.8790355557953,49.828904689684606,49.82739263413209,49.82739263413201,49.82588057857957,49.825880578579415
313.0,-4.733872034764873e-195,0.45,0.44999999999991236,1.526963999029409e-14,3.332653000912874e-18,5.089380103314716e-17,2.772971917196325e-18,2.770128067806725e-18,0.44999999999495327,0.4500000000060222,0.4499999999949938,7.63481827719412e-16,1.6625089745224216e-19,0.45000000000493146,0.44999999999384194,0.450000000004891,7.63481827732736e-16,1.6625089745224245e-19,0.45,0.44999999999497353,0.44999999998494494,1.0692479342031856e-14,2.7707624892522025e-18,0.45,0.45000000000491125,0.4500000000149222,1.069247934270088e-14,2.7707624892522136e-18,0.4500000000077454,0.4499999999921219,49.939517777897656,49.8790355557953,49.828904689684606,49.827392634132,49.82739263413209,49.825880578579394,49.82588057857959
314.0,1.497745394584627e-194,0.45,0.4499999999999243,1.5269639990294442e-14,3.3326530009128737e-18,5.0893801033151067e-17,2.772971917196325e-18,2.770128067806725e-18,0.4500000000151881,0.4500000000278673,0.45000000001524537,7.634818277540298e-16,1.6625089745224187e-19,0.44999999998473006,0.44999999997209045,0.4499999999846729,7.634818276981843e-16,1.6625089745224274e-19,0.45,0.4500000000152168,0.44999999998549073,1.0692479342087422e-14,2.7707624892521925e-18,0.45,0.4499999999847014,0.4500000000143747,1.0692479342645352e-14,2.7707624892522233e-18,0.4500000000056927,0.44999999999424384,49.93951777789765,49.8790355557953,49.828904689684606,49.82739263413192,49.827392634132174,49.825880578579216,49.825880578579756
315.0,8.286398162590424e-195,0.45,0.44999999999992446,1.5269639990294394e-14,3.332653000912874e-18,5.089380103316186e-17,2.7729719171963253e-18,2.770128067806725e-18,0.45000000003571905,0.4500000000497116,0.4500000000357778,7.634818277890692e-16,1.662508974522416e-19,0.44999999996433143,0.44999999995048157,0.4499999999642732,7.634818276633862e-16,1.66250897452243e-19,0.45,0.45000000003574847,0.4499999999884246,1.0692479342195204e-14,2.7707624892521844e-18,0.45,0.4499999999643023,0.4500000000114401,1.069247934253784e-14,2.7707624892522317e-18,0.4500000000031626,0.4499999999969648,49.939517777897656,49.879035555795305,49.828904689684606,49.82739263413184,49.827392634132245,49.825880578579074,49.825880578579905
316.0,-5.314458870207432e-195,0.45,0.4499999999998932,1.5269639990293337e-14,3.3326530009128744e-18,5.0893801033180476e-17,2.7729719171963257e-18,2.7701280678067253e-18,0.4500000000662369,0.45000000008525004,0.4500000000663074,7.634818278416484e-16,1.6625089745224127e-19,0.449999999934106,0.4499999999153743,0.44999999993403633,7.634818276113254e-16,1.6625089745224341e-19,0.45,0.45000000006627217,0.44999999999435597,1.0692479342389329e-14,2.7707624892521732e-18,0.45,0.44999999993407114,0.450000000005527,1.069247934234474e-14,2.770762489252244e-18,0.45000000000209794,0.4499999999983586,49.939517777897656,49.87903555579531,49.82890468968461,49.82739263413174,49.82739263413237,49.825880578578875,49.82588057858012
317.0,-6.3325366382224984e-195,0.45,0.4499999999998111,1.5269639990290646e-14,3.3326530009128752e-18,5.089380103320785e-17,2.772971917196327e-18,2.7701280678067265e-18,0.45000000011643243,0.4500000001481775,0.45000000011655067,7.634818279288856e-16,1.6625089745224074e-19,0.44999999988442385,0.4499999998531274,0.44999999988430694,7.63481827524986e-16,1.6625089745224406e-19,0.45,0.45000000011649155,0.450000000003894,1.0692479342703923e-14,2.770762489252154e-18,0.45,0.4499999998843654,0.4499999999960441,1.069247934203245e-14,2.770762489252265e-18,0.45000000001145757,0.44999999998948315,49.93951777789767,49.87903555579533,49.828904689684634,49.827392634131584,49.827392634132565,49.825880578578534,49.82588057858049
318.0,-2.830681673925974e-198,0.45,0.4499999999997751,1.5269639990289787e-14,3.3326530009128752e-18,5.0893801033146377e-17,2.7729719171963272e-18,2.7701280678067273e-18,0.4500000000596744,0.45000000002235213,0.4500000000595377,7.634818278213453e-16,1.6625089745224194e-19,0.4499999999406195,0.44999999997757356,0.4499999999407548,7.634818276314398e-16,1.6625089745224293e-19,0.45,0.45000000005960605,0.4500000000207888,1.069247934294602e-14,2.7707624892521936e-18,0.45,0.4499999999406871,0.4499999999792979,1.0692479341792347e-14,2.7707624892522267e-18,0.45000000001570317,0.4499999999841504,49.93951777789767,49.87903555579534,49.82890468968465,49.82739263413194,49.82739263413223,49.82588057857924,49.82588057857981
319.0,8.955967560723028e-198,0.45,0.4499999999998005,1.5269639990290737e-14,3.3326530009128752e-18,5.089380103311168e-17,2.772971917196327e-18,2.770128067806727e-18,0.45000000000335566,0.449999999946096,0.45000000000313983,7.634818277225354e-16,1.6625089745224286e-19,0.4499999999963564,0.4500000000530306,0.44999999999657014,7.634818277292275e-16,1.6625089745224197e-19,0.45,0.4500000000032478,0.4500000000286444,1.0692479342993837e-14,2.7707624892522252e-18,0.45,0.44999999999646323,0.449999999971489,1.0692479341744279e-14,2.770762489252195e-18,0.4500000000144189,0.44999999998482104,49.93951777789767,49.87903555579533,49.82890468968464,49.82739263413221,49.82739263413195,49.825880578579785,49.82588057857926
320.0,4.954961863101643e-198,0.45,0.44999999999981455,1.5269639990291062e-14,3.3326530009128752e-18,5.089380103313957e-17,2.772971917196327e-18,2.7701280678067265e-18,0.4500000000053151,0.4499999999930815,0.4500000000052635,7.634818277331849e-16,1.6625089745224274e-19,0.44999999999447454,0.4500000000066878,0.44999999999452583,7.63481827718801e-16,1.6625089745224206e-19,0.45,0.4500000000052893,0.4500000000277264,1.0692479342978253e-14,2.7707624892522213e-18,0.45,0.4499999999945002,0.4499999999723616,1.0692479341759052e-14,2.7707624892521982e-18,0.45000000001459234,0.4499999999851409,49.93951777789767,49.87903555579533,49.828904689684634,49.827392634132174,49.827392634131975,49.82588057857972,49.825880578579316
321.0,-3.177851290509172e-198,0.45,0.44999999999978846,1.5269639990290008e-14,3.3326530009128756e-18,5.089380103319241e-17,2.7729719171963272e-18,2.770128067806727e-18,0.45000000003659285,0.4500000000732304,0.45000000003672624,7.634818277942175e-16,1.6625089745224218e-19,0.44999999996376067,0.44999999992775974,0.4499999999636293,7.634818276588318e-16,1.6625089745224267e-19,0.45,0.45000000003665946,0.4500000000239936,1.06924793429653e-14,2.7707624892522025e-18,0.45,0.44999999996369505,0.44999999997603757,1.0692479341771996e-14,2.7707624892522175e-18,0.450000000015341,0.4499999999853266,49.93951777789767,49.87903555579534,49.82890468968464,49.82739263413201,49.82739263413215,49.825880578579394,49.82588057857965
322.0,-3.786624423828355e-198,0.45,0.4499999999996932,1.5269639990286828e-14,3.3326530009128768e-18,5.089380103323255e-17,2.772971917196329e-18,2.7701280678067284e-18,0.4500000000682291,0.4500000000964644,0.45000000006834556,7.6348182784655685e-16,1.6625089745224182e-19,0.4499999999330019,0.4499999999054612,0.4499999999328881,7.634818276079915e-16,1.6625089745224317e-19,0.45,0.45000000006828733,0.45000000002340446,1.069247934302102e-14,2.7707624892521886e-18,0.45,0.449999999932945,0.44999999997663875,1.0692479341718436e-14,2.7707624892522337e-18,0.4500000000183051,0.4499999999830723,49.939517777897684,49.879035555795376,49.82890468968467,49.827392634131904,49.8273926341323,49.825880578579145,49.825880578579934
323.0,-1.6926466336743687e-201,0.45,0.44999999999966267,1.52696399902863e-14,3.3326530009128764e-18,5.089380103313872e-17,2.7729719171963288e-18,2.7701280678067284e-18,0.4500000000245732,0.44999999999797746,0.45000000002447454,7.634818277635345e-16,1.6625089745224262e-19,0.4499999999757886,0.4500000000018293,0.44999999997588513,7.634818276893356e-16,1.6625089745224238e-19,0.45,0.45000000002452395,0.4500000000296243,1.0692479343060906e-14,2.7707624892522156e-18,0.45,0.44999999997583684,0.44999999997060475,1.0692479341680682e-14,2.7707624892522075e-18,0.45000000001712737,0.44999999998259077,49.939517777897684,49.87903555579537,49.82890468968467,49.82739263413214,49.82739263413207,49.825880578579614,49.82588057857948
324.0,5.355343459475604e-201,0.45,0.4499999999997047,1.5269639990287828e-14,3.3326530009128756e-18,5.0893801033095914e-17,2.772971917196328e-18,2.7701280678067277e-18,0.4499999999813401,0.44999999994849205,0.4499999999812064,7.634818276891388e-16,1.6625089745224322e-19,0.45000000001821666,0.45000000005032353,0.45000000001834733,7.634818277623346e-16,1.662508974522417e-19,0.45,0.44999999998127327,0.4500000000306812,1.06924793429902e-14,2.7707624892522364e-18,0.45,0.450000000018282,0.4499999999695945,1.0692479341750653e-14,2.770762489252185e-18,0.45000000001434354,0.44999999998461765,49.93951777789767,49.879035555795355,49.828904689684656,49.827392634132316,49.82739263413187,49.825880578579984,49.82588057857908
325.0,2.9628839565473237e-201,0.45,0.4499999999997232,1.5269639990288225e-14,3.3326530009128756e-18,5.089380103313833e-17,2.772971917196328e-18,2.7701280678067273e-18,0.4499999999603796,0.44999999994242856,0.44999999996030404,7.634818276560089e-16,1.6625089745224341e-19,0.4500000000393965,0.45000000005733054,0.4500000000394719,7.634818277959549e-16,1.6625089745224149e-19,0.45,0.4499999999603418,0.45000000002597607,1.0692479342843233e-14,2.770762489252243e-18,0.45,0.4500000000394342,0.44999999997422374,1.0692479341896456e-14,2.770762489252178e-18,0.45000000001011403,0.4499999999895972,49.93951777789767,49.879035555795355,49.82890468968465,49.82739263413237,49.827392634131805,49.825880578580104,49.82588057857895
326.0,-1.900249253149119e-201,0.45,0.44999999999968693,1.5269639990286777e-14,3.3326530009128764e-18,5.089380103321298e-17,2.7729719171963288e-18,2.770128067806728e-18,0.4499999999410663,0.4499999999349007,0.4499999999410427,7.634818276251793e-16,1.662508974522436e-19,0.4500000000596207,0.4500000000665686,0.45000000005964746,7.63481827828461e-16,1.662508974522414e-19,0.45,0.4499999999410545,0.45000000001722945,1.0692479342612545e-14,2.770762489252248e-18,0.45,0.4500000000596341,0.44999999998288875,1.0692479342127353e-14,2.7707624892521736e-18,0.45000000000466833,0.449999999996363,49.939517777897684,49.87903555579537,49.82890468968466,49.82739263413242,49.827392634131776,49.82588057858019,49.82588057857888
327.0,-2.2642802803036447e-201,0.45,0.44999999999956486,1.5269639990282767e-14,3.3326530009128775e-18,5.08938010332669e-17,2.772971917196331e-18,2.77012806780673e-18,0.4499999999027748,0.449999999881022,0.4499999999026976,7.634818275576846e-16,1.662508974522441e-19,0.45000000009918206,0.4500000001217559,0.45000000009926294,7.634818278981173e-16,1.6625089745224105e-19,0.45,0.4499999999027362,0.45000000000616175,1.0692479342290667e-14,2.7707624892522637e-18,0.45,0.4500000000992225,0.44999999999398566,1.0692479342452606e-14,2.7707624892521613e-18,0.45000000000585083,0.44999999999613405,49.9395177778977,49.879035555795404,49.8289046896847,49.82739263413257,49.827392634131684,49.82588057858047,49.82588057857866
328.0,-1.0142066091897415e-204,0.45,0.44999999999954826,1.5269639990282804e-14,3.3326530009128775e-18,5.0893801033125564e-17,2.7729719171963307e-18,2.77012806780673e-18,0.44999999994630807,0.44999999997518747,0.44999999994641365,7.634818276397769e-16,1.662508974522432e-19,0.4500000000542139,0.4500000000244107,0.450000000054105,7.634818278133052e-16,1.6625089745224204e-19,0.45,0.4499999999463608,0.44999999999051277,1.0692479342046867e-14,2.770762489252233e-18,0.45,0.4500000000541595,0.4500000000099127,1.0692479342699308e-14,2.7707624892521932e-18,0.45000000000927226,0.4499999999902133,49.9395177778977,49.8790355557954,49.8289046896847,49.82739263413231,49.82739263413197,49.82588057857993,49.82588057857923
329.0,3.208728474463609e-204,0.45,0.4499999999996281,1.526963999028556e-14,3.3326530009128768e-18,5.089380103305559e-17,2.772971917196329e-18,2.770128067806729e-18,0.44999999998850526,0.45000000003482676,0.4499999999886767,7.634818277142124e-16,1.6625089745224238e-19,0.45000000001066326,0.4499999999631404,0.45000000001048707,7.634818277365273e-16,1.6625089745224274e-19,0.45,0.4499999999885909,0.44999999998247364,1.0692479341964533e-14,2.7707624892522067e-18,0.45,0.4500000000105752,0.45000000001801427,1.0692479342780064e-14,2.770762489252218e-18,0.4500000000093595,0.44999999998888857,49.939517777897684,49.879035555795376,49.82890468968468,49.82739263413207,49.827392634132174,49.825880578579465,49.82588057857966
330.0,1.7733884577299158e-204,0.45,0.4499999999996867,1.5269639990287206e-14,3.3326530009128764e-18,5.089380103310472e-17,2.7729719171963284e-18,2.770128067806728e-18,0.44999999997867207,0.4499999999843111,0.4499999999786961,7.634818276909131e-16,1.6625089745224252e-19,0.45000000002057267,0.45000000001473633,0.45000000002054774,7.634818277601198e-16,1.662508974522425e-19,0.45,0.4499999999786841,0.4499999999814101,1.069247934192029e-14,2.7707624892522117e-18,0.45,0.45000000002056023,0.45000000001894197,1.0692479342821536e-14,2.770762489252211e-18,0.45000000001132284,0.4499999999877941,49.939517777897684,49.87903555579536,49.82890468968466,49.82739263413211,49.8273926341321,49.82588057857956,49.82588057857954
331.0,-1.1443137394275928e-204,0.45,0.4499999999997031,1.5269639990287374e-14,3.332653000912876e-18,5.08938010331945e-17,2.7729719171963284e-18,2.7701280678067277e-18,0.4499999999391816,0.4499999998993207,0.4499999999390357,7.634818276165013e-16,1.6625089745224315e-19,0.4500000000609919,0.45000000010175184,0.4500000000611414,7.634818278362867e-16,1.6625089745224182e-19,0.45,0.4499999999391087,0.4499999999817969,1.0692479341843208e-14,2.770762489252233e-18,0.45,0.4500000000610666,0.4500000000183769,1.0692479342896778e-14,2.7707624892521886e-18,0.45000000001508267,0.4499999999856218,49.93951777789768,49.87903555579536,49.828904689684656,49.827392634132295,49.827392634131904,49.82588057857993,49.825880578579145
332.0,-1.368465197045673e-204,0.45,0.4499999999996562,1.5269639990285704e-14,3.332653000912876e-18,5.089380103324644e-17,2.772971917196329e-18,2.770128067806729e-18,0.4499999998924069,0.4499999998555356,0.44999999989225925,7.634818275375994e-16,1.6625089745224382e-19,0.4500000001089707,0.4500000001467404,0.4500000001091222,7.634818279172319e-16,1.6625089745224125e-19,0.45,0.449999999892333,0.4499999999781088,1.069247934166236e-14,2.7707624892522545e-18,0.45,0.45000000010904645,0.4500000000220005,1.0692479343078839e-14,2.770762489252168e-18,0.4500000000209808,0.4499999999806423,49.93951777789768,49.879035555795376,49.82890468968468,49.827392634132494,49.82739263413173,49.8258805785803,49.82588057857878
333.0,-2.9757254107395228e-207,0.45,0.449999999999649,1.52696399902859e-14,3.3326530009128764e-18,5.0893801033135647e-17,2.772971917196329e-18,2.770128067806729e-18,0.4499999999541355,0.44999999999250895,0.44999999995427725,7.634818276546052e-16,1.6625089745224264e-19,0.4500000000462763,0.45000000000724005,0.45000000004613216,7.634818277983323e-16,1.6625089745224245e-19,0.45,0.4499999999542063,0.44999999996575224,1.0692479341529033e-14,2.7707624892522156e-18,0.45,0.45000000004620433,0.45000000003455437,1.0692479343214337e-14,2.7707624892522086e-18,0.4500000000217735,0.44999999997789036,49.939517777897684,49.879035555795376,49.82890468968468,49.827392634132146,49.82739263413209,49.825880578579614,49.8258805785795
