time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,VV_junc2__RBC_volume,VV_junc2__q_C,VV_junc2__q_C_d,PV3__H_link_R,PV3__H_link_L,PV3__H_down,PV3__RBC_volume,PV3__q_C,PV4__H_link_R,PV4__H_link_L,PV4__H_down,PV4__RBC_volume,PV4__q_C,V3__H_link_R,V3__H_link_L,V3__H_down,V3__RBC_volume,V3__q_C,V4__H_link_R,V4__H_link_L,V4__H_down,V4__RBC_volume,V4__q_C,VV_junc3__RBC_volume,VV_junc3__q_C,VV_junc3__q_C_d,PV5__H_link_R,PV5__H_link_L,PV5__H_down,PV5__RBC_volume,PV5__q_C,PV6__H_link_R,PV6__H_link_L,PV6__H_down,PV6__RBC_volume,PV6__q_C,V5__H_link_R,V5__H_link_L,V5__H_down,V5__RBC_volume,V5__q_C,V6__H_link_R,V6__H_link_L,V6__H_down,V6__RBC_volume,V6__q_C,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta
62.0,4.141825023551316e-84,0.45,0.45000000002372664,1.5269638991860085e-14,3.330432455096364e-18,5.089380102671056e-17,2.7692720840432877e-18,2.764894925906595e-18,0.4499999999433656,0.4499999999275873,0.4499999999432731,7.634816850424373e-16,1.6593404189467024e-19,0.4499999999656159,0.44999999995672696,0.4499999999655663,7.634816850813495e-16,1.659340418946677e-19,1.8258502123704194e-84,0.44999999994331935,0.45000000001900264,1.0692476945412224e-14,2.7654353019215476e-18,1.8769961470204116e-84,0.44999999996559104,0.45000000000237117,1.069247694507011e-14,2.765435301921463e-18,4.2764930037741014e-17,2.758005391947996e-18,2.755816812879923e-18,0.44999999992526246,0.44999999992603135,0.4499999999252009,6.415483758683755e-16,1.6539115573346285e-19,0.44999999971033855,0.4499999999908636,0.4499999997099392,6.415483755975673e-16,1.6539115573346127e-19,0.45,0.4499999999252317,0.4500000048257675,7.069575850525535e-15,2.2051358808279302e-18,0.45,0.4499999997101389,0.45000000480310587,7.069575849894434e-15,2.2051358808279475e-18,4.276493004704277e-17,2.7580053919467504e-18,2.755816812878184e-18,0.4500000000443664,0.45000000005295926,0.4500000000443564,6.415483760392917e-16,1.653911557333607e-19,0.45000000003850976,0.4500000000457231,0.45000000003852225,6.41548376030807e-16,1.6539115573336066e-19,0.45,0.45000000004436136,0.4500000048478502,7.069575851011273e-15,2.2051358808265774e-18,0.45,0.450000000038516,0.4500000048455267,7.069575850969714e-15,2.2051358808265782e-18,49.90690778084486,49.81381556168974,49.736655804461265,49.73432849898329,49.73432849898254,49.73200119350531,49.73200119350382,0.4499999999659461,0.4499999999200972
63.0,4.957497214751231e-84,0.45,0.45000000002113955,1.526963899173947e-14,3.3304324550937e-18,5.0893801031072535e-17,2.7692720840388473e-18,2.764894925900264e-18,0.44999999997413614,0.44999999997172907,0.4499999999741224,7.634816850968877e-16,1.6593404189428455e-19,0.44999999998883505,0.44999999999082435,0.4499999999888501,7.634816851225712e-16,1.6593404189428517e-19,2.1854248530615616e-84,0.4499999999741292,0.4500000000137026,1.0692476945362585e-14,2.765435301915024e-18,2.2466432357750604e-84,0.44999999998884255,0.4499999999975169,1.069247694503532e-14,2.765435301915045e-18,4.2764930021469685e-17,2.7580053919374208e-18,2.755816812867994e-18,0.44999999997231416,0.44999999986660005,0.44999999997233797,6.415483759218202e-16,1.6539115573274985e-19,0.44999999967573134,0.44999999968135335,0.44999999967531856,6.415483755125737e-16,1.653911557327555e-19,0.45,0.4499999999723261,0.4500000040260821,7.069575839173824e-15,2.2051358808184558e-18,0.45,0.44999999967552506,0.4500000039941956,7.069575838294162e-15,2.2051358808185875e-18,4.276493004465814e-17,2.7580053919386746e-18,2.755816812869545e-18,0.45000000002445734,0.45000000003010954,0.45000000002443274,6.415483760104983e-16,1.653911557328411e-19,0.4500000000162188,0.45000000001658885,0.4500000000162068,6.41548375998093e-16,1.6539115573284107e-19,0.45,0.450000000024445,0.4500000040511542,7.069575839606445e-15,2.2051358808196344e-18,0.45,0.4500000000162128,0.4500000040478965,7.069575839548138e-15,2.205135880819636e-18,49.90690778080574,49.81381556161146,49.73665580434967,49.734328498870006,49.73432849887019,49.73200119339035,49.732001193390715,0.4499999999934876,0.4499999999696924
64.0,2.4453983897324904e-86,0.45,0.4500000000102747,1.5269638991340904e-14,3.3304324550913234e-18,5.0893801037417307e-17,2.769272084034885e-18,2.764894925894494e-18,0.45000000001616,0.45000000002376805,0.45000000001620527,7.634816851698677e-16,1.659340418939315e-19,0.45000000003520824,0.45000000005139623,0.4500000000353047,7.634816852036275e-16,1.6593404189393675e-19,1.0780105868926917e-86,0.45000000001618257,0.4500000000114997,1.0692476945416903e-14,2.7654353019090275e-18,1.1082079481138898e-86,0.4500000000352565,0.4499999999989515,1.0692476945186497e-14,2.7654353019092027e-18,4.276492999718323e-17,2.758005391926649e-18,2.7558168128556588e-18,0.4500000000200942,0.4499999997508984,0.4500000000201227,6.415483759687589e-16,1.6539115573201838e-19,0.4499999995069014,0.4499999992003316,0.44999999950622427,6.415483752309027e-16,1.6539115573203485e-19,0.45,0.4500000000201085,0.45000000336277757,7.069575829770592e-15,2.2051358808087726e-18,0.45,0.44999999950656305,0.45000000330264134,7.0695758281776224e-15,2.2051358808090923e-18,4.2764930041455975e-17,2.7580053919316746e-18,2.7558168128621904e-18,0.4500000000080704,0.4500000000045363,0.4500000000080578,6.415483759859687e-16,1.6539115573239902e-19,0.4499999999922421,0.44999999998360307,0.4499999999922114,6.415483759627061e-16,1.653911557323992e-19,0.45,0.4500000000080641,0.4500000033848103,7.0695758300680045e-15,2.2051358808137303e-18,0.45,0.4499999999922268,0.4500000033806088,7.0695758299853634e-15,2.205135880813736e-18,49.90690778077084,49.81381556154162,49.736655804247945,49.73432849876632,49.73432849876786,49.732001193284674,49.732001193287765,0.45000000010537056,0.4499999999700096
65.0,-3.285539466366492e-84,0.45,0.45000000000213597,1.5269638991083988e-14,3.3304324550893228e-18,5.089380103740524e-17,2.7692720840315507e-18,2.764894925889672e-18,0.44999999999511986,0.449999999980813,0.44999999999503887,7.634816851304979e-16,1.6593404189363791e-19,0.45000000007596885,0.4500000000924872,0.4500000000760681,7.634816852728402e-16,1.6593404189364564e-19,-1.448371888930638e-84,0.4499999999950794,0.4500000000093108,1.0692476945331389e-14,2.7654353019040655e-18,-1.4889438559903968e-84,0.4500000000760185,0.4500000000041615,1.0692476945366855e-14,2.7654353019043232e-18,4.276492996825972e-17,2.7580053919178064e-18,2.7558168128455064e-18,0.4499999999676558,0.4499999995272667,0.44999999996745255,6.415483758713606e-16,1.6539115573142264e-19,0.449999998898183,0.449999998641971,0.4499999988965276,6.41548374367699e-16,1.653911557314498e-19,0.45,0.44999999996755424,0.4500000028108643,7.069575821814572e-15,2.2051358808009055e-18,0.45,0.4499999988973557,0.4500000026779164,7.069575818385987e-15,2.205135880801471e-18,4.2764930043089725e-17,2.7580053919258186e-18,2.755816812856055e-18,0.45000000002013246,0.4500000000287955,0.45000000002018836,6.41548376004879e-16,1.6539115573202977e-19,0.4499999999947368,0.4499999999994686,0.4499999999947581,6.415483759680965e-16,1.6539115573203018e-19,0.45,0.45000000002016044,0.45000000282966557,7.069575822158127e-15,2.205135880808793e-18,0.45,0.44999999999474743,0.4500000028238039,7.069575822038093e-15,2.2051358808088026e-18,49.906907780741456,49.81381556148284,49.73665580416295,49.734328498680085,49.73432849868235,49.732001193197235,49.732001193201775,0.4500000001533373,0.4499999999218295
66.0,-5.856648043661801e-87,0.45,0.4500000000053961,1.526963899125292e-14,3.3304324550882993e-18,5.089380102971716e-17,2.769272084029848e-18,2.7648949258873337e-18,0.4499999999248655,0.4499999998936253,0.4499999999246826,7.634816850084549e-16,1.6593404189349922e-19,0.45000000005369006,0.45000000004030793,0.4500000000536161,7.634816852300286e-16,1.659340418935039e-19,-2.581799738098512e-87,0.44999999992477413,0.4499999999999846,1.0692476944967969e-14,2.765435301901781e-18,-2.6541218339964903e-87,0.45000000005365315,0.450000000010097,1.0692476945408308e-14,2.765435301901936e-18,4.276492997939576e-17,2.7580053919156867e-18,2.755816812843334e-18,0.44999999979320837,0.4499999994603151,0.44999999979281446,6.415483756362189e-16,1.6539115573129252e-19,0.4499999984106095,0.4499999989077769,0.44999999840966537,6.415483737716101e-16,1.653911557313136e-19,0.45,0.4499999997930115,0.45000000233805754,7.06957581481358e-15,2.205135880799141e-18,0.45,0.4499999984101373,0.4500000020329605,7.0695758084787985e-15,2.205135880799645e-18,4.2764930048586766e-17,2.7580053919217576e-18,2.7558168128514737e-18,0.4500000000553724,0.45000000007930685,0.45000000005545354,6.415483760571473e-16,1.653911557317527e-19,0.4500000000318766,0.4500000000587141,0.4500000000319675,6.415483760240456e-16,1.6539115573175294e-19,0.45,0.45000000005541296,0.45000000236940096,7.069575815636244e-15,2.2051358808050717e-18,0.45,0.4500000000319221,0.4500000023602657,7.069575815472181e-15,2.2051358808050783e-18,49.90690778072643,49.81381556145282,49.73665580412173,49.73432849863935,49.73432849864072,49.73200119315697,49.7320011931597,0.45000000006352436,0.4499999998756874
67.0,2.4766591368509133e-87,0.45,0.45000000000620355,1.5269638991231075e-14,3.3304324550884607e-18,5.0893801034965114e-17,2.7692720840301198e-18,2.7648949258877104e-18,0.45000000002948237,0.4500000000872598,0.45000000002981,7.634816852008626e-16,1.6593404189352303e-19,0.4499999999691407,0.4499999999414285,0.44999999996897305,7.63481685084153e-16,1.65934041893525e-19,1.0917913903913935e-87,0.450000000029646,0.44999999998816714,1.0692476944934844e-14,2.7654353019021974e-18,1.1223749559936313e-87,0.4499999999690569,0.4500000000102751,1.0692476945308043e-14,2.7654353019022625e-18,4.276493006644046e-17,2.758005391919518e-18,2.7558168128482836e-18,0.44999999981864464,0.450000000014949,0.4499999998188991,6.415483757423311e-16,1.6539115573155638e-19,0.44999999984789407,0.45000000063063794,0.44999999985181993,6.415483758671784e-16,1.6539115573154533e-19,0.45,0.44999999981877165,0.4500000019177289,7.069575808847935e-15,2.205135880802463e-18,0.45,0.4499999998498558,0.45000000145730235,7.0695758023151695e-15,2.2051358808021925e-18,4.2764930041335723e-17,2.7580053919195643e-18,2.7558168128484423e-18,0.45000000002190826,0.4499999999842264,0.4500000000217875,6.415483760010602e-16,1.6539115573156923e-19,0.4500000000236204,0.45000000000249324,0.45000000002355695,6.4154837600575815e-16,1.65391155731569e-19,0.45,0.450000000021848,0.45000000198804785,7.0695758101428706e-15,2.205135880802605e-18,0.45,0.45000000002358875,0.45000000197693296,7.069575809986606e-15,2.205135880802599e-18,49.906907780728794,49.813815561457616,49.736655804128375,49.73432849864634,49.73432849864692,49.73200119316431,49.73200119316546,0.45000000001867907,0.4500000000133368
68.0,2.964401128607578e-87,0.45,0.45000000000495,1.526963899118877e-14,3.330432455087709e-18,5.089380103529981e-17,2.7692720840288664e-18,2.76489492588592e-18,0.45000000005300167,0.4500000000944901,0.450000000053242,7.634816852380512e-16,1.6593404189341448e-19,0.4499999999542457,0.44999999994170653,0.4499999999541661,7.634816850614259e-16,1.659340418934165e-19,1.3068038236542684e-87,0.45000000005312174,0.4499999999917726,1.0692476945065623e-14,2.7654353019003697e-18,1.343410377632215e-87,0.4499999999542059,0.450000000005769,1.0692476945184606e-14,2.7654353019004367e-18,4.276493007262274e-17,2.7580053919171107e-18,2.7558168128457237e-18,0.4499999998675265,0.4500000000845036,0.44999999986784267,6.415483758148191e-16,1.6539115573139857e-19,0.4500000003255647,0.45000000071833224,0.45000000032838466,6.415483764954794e-16,1.6539115573138114e-19,0.45,0.4499999998676844,0.45000000157225706,7.0695758039847415e-15,2.2051358808003174e-18,0.45,0.4500000003269743,0.45000000114074373,7.069575798478338e-15,2.205135880799882e-18,4.276493004025534e-17,2.758005391916714e-18,2.755816812845218e-18,0.45000000000414914,0.4499999999723887,0.4500000000040429,6.415483759765373e-16,1.65391155731375e-19,0.45000000001364004,0.44999999999158297,0.45000000001356855,6.415483759913934e-16,1.6539115573137467e-19,0.45,0.45000000000409607,0.4500000016635623,7.0695758054840024e-15,2.2051358808000058e-18,0.45,0.4500000000136043,0.45000000165366505,7.0695758053562535e-15,2.205135880799997e-18,49.90690778071775,49.81381556143552,49.73665580409681,49.73432849861446,49.734328498615056,49.732001193132106,49.732001193133286,0.4500000000262989,0.45000000001163576
69.0,1.4622583793070489e-89,0.45,0.45000000000356616,1.526963899116339e-14,3.3304324550866145e-18,5.089380103323671e-17,2.769272084027042e-18,2.764894925883329e-18,0.4500000000295402,0.4500000000162185,0.4500000000294699,7.634816851890726e-16,1.6593404189325718e-19,0.4499999999732717,0.4499999999817216,0.4499999999733196,7.63481685097238e-16,1.6593404189326014e-19,6.446107495550426e-90,0.4500000000295051,0.45000000000123647,1.0692476945219555e-14,2.7654353018977188e-18,6.6266776647201294e-90,0.44999999997329565,0.4499999999986147,1.0692476945042243e-14,2.765435301897817e-18,4.2764930043303007e-17,2.758005391912245e-18,2.755816812840172e-18,0.44999999992111034,0.44999999993854894,0.4499999999212104,6.415483758649292e-16,1.6539115573107415e-19,0.4500000002424286,0.450000000090551,0.4500000002419757,6.415483762999987e-16,1.653911557310639e-19,0.45,0.4499999999211604,0.4500000012915012,7.069575800052381e-15,2.2051358807960214e-18,0.45,0.4500000002422029,0.45000000098360426,7.0695757961155305e-15,2.205135880795748e-18,4.2764930042188876e-17,2.7580053919138162e-18,2.755816812842177e-18,0.4499999999987656,0.4500000000002633,0.4499999999987647,6.415483759733776e-16,1.6539115573119214e-19,0.45000000000580537,0.45000000000385204,0.4500000000057942,6.415483759829468e-16,1.653911557311919e-19,0.45,0.44999999999876517,0.450000001389774,7.0695758015667645e-15,2.2051358807975625e-18,0.45,0.45000000000579976,0.4500000013826796,7.0695758014755335e-15,2.2051358807975564e-18,49.90690778070169,49.813815561403366,49.73665580405114,49.73432849856826,49.73432849856913,49.73200119308539,49.732001193087115,0.4500000000195227,0.4499999999819283
70.0,-1.964631845407723e-87,0.45,0.4500000000039827,1.5269638991192333e-14,3.3304324550857498e-18,5.089380103129123e-17,2.7692720840256004e-18,2.7648949258813017e-18,0.4499999999932147,0.44999999995334733,0.449999999992985,7.634816851229787e-16,1.6593404189313474e-19,0.4499999999904855,0.4500000000020531,0.44999999999055773,7.634816851269803e-16,1.6593404189313763e-19,-8.660732122793132e-88,0.4499999999931,0.45000000000699414,1.0692476945255895e-14,2.7654353018956654e-18,-8.903338971633862e-88,0.4499999999905216,0.44999999999084794,1.0692476944885204e-14,2.7654353018957617e-18,4.2764930023841685e-17,2.7580053919087013e-18,2.7558168128361468e-18,0.44999999996065265,0.449999999846655,0.44999999996056755,6.415483759039079e-16,1.6539115573083815e-19,0.44999999999729295,0.44999999966698545,0.4499999999952092,6.415483759242222e-16,1.653911557308364e-19,0.45,0.4499999999606102,0.4500000010653206,7.069575796879232e-15,2.205135880792891e-18,0.45,0.4499999999962517,0.45000000088620357,7.069575794373973e-15,2.2051358807928247e-18,4.2764930043979554e-17,2.758005391911481e-18,2.7558168128396955e-18,0.45000000000242807,0.4500000000243198,0.4500000000024981,6.4154837598138e-16,1.653911557310427e-19,0.4500000000039862,0.45000000001716917,0.45000000000402585,6.415483759824137e-16,1.653911557310426e-19,0.45,0.45000000000246304,0.4500000011605124,7.0695757982982866e-15,2.205135880795563e-18,0.45,0.450000000004006,0.45000000115619415,7.0695757982388546e-15,2.2051358807955607e-18,49.90690778068898,49.81381556137794,49.7366558040154,49.73432849853229,49.734328498533145,49.7320011930492,49.7320011930509,0.45000000001837454,0.44999999994867274
71.0,-1.8646058444941463e-90,0.45,0.4500000000068449,1.5269638991268183e-14,3.3304324550855056e-18,5.089380103298352e-17,2.7692720840251948e-18,2.7648949258807598e-18,0.44999999999170837,0.45000000000270085,0.44999999999176576,7.634816851289323e-16,1.6593404189310292e-19,0.44999999998450874,0.44999999998513746,0.4499999999845114,7.634816851149919e-16,1.6593404189310405e-19,-8.219785804526904e-91,0.449999999991737,0.4499999999998087,1.0692476945099546e-14,2.7654353018951458e-18,-8.450040621777834e-91,0.44999999998451007,0.4499999999842898,1.069247694475233e-14,2.765435301895184e-18,4.276493004290446e-17,2.75800539190896e-18,2.7558168128366156e-18,0.44999999996932083,0.44999999997210594,0.4499999999693129,6.415483759315522e-16,1.6539115573085803e-19,0.449999999977593,0.4500000000466373,0.4499999999777922,6.415483759523377e-16,1.653911557308556e-19,0.45,0.44999999996931683,0.45000000088333436,7.069575794292982e-15,2.2051358807931036e-18,0.45,0.44999999997769213,0.45000000075367824,7.069575792453405e-15,2.205135880793039e-18,4.276493004144402e-17,2.7580053919100822e-18,2.7558168128379914e-18,0.4500000000025774,0.4499999999934417,0.45000000000255125,6.415483759773842e-16,1.6539115573093962e-19,0.4500000000030019,0.4499999999951413,0.45000000000297913,6.415483759781613e-16,1.6539115573093957e-19,0.45,0.45000000000256435,0.45000000097029047,7.069575795582244e-15,2.2051358807941787e-18,0.45,0.4500000000029905,0.45000000096716525,7.069575795538226e-15,2.2051358807941767e-18,49.906907780685394,49.813815561370795,49.73665580400585,49.73432849852295,49.73432849852328,49.73200119304004,49.732001193040716,0.45000000000941776,0.4499999999875558
72.0,1.4660364940470344e-90,0.45,0.4500000000051137,1.526963899120552e-14,3.3304324550851373e-18,5.0893801034247004e-17,2.7692720840245816e-18,2.764894925879866e-18,0.4500000000131902,0.45000000001615187,0.45000000001321633,7.634816851640675e-16,1.6593404189304834e-19,0.45000000000001583,0.45000000000848833,0.45000000000006396,7.634816851426167e-16,1.659340418930494e-19,6.46276316157343e-91,0.4500000000132033,0.4499999999984582,1.0692476945138448e-14,2.7654353018942205e-18,6.643799795138134e-91,0.45000000000003987,0.4499999999843293,1.0692476944801891e-14,2.765435301894256e-18,4.2764930041160615e-17,2.7580053919076525e-18,2.755816812835193e-18,0.44999999996023626,0.44999999994516754,0.44999999996020335,6.415483759162379e-16,1.6539115573077228e-19,0.4500000000360822,0.45000000003630125,0.4500000000361461,6.415483760265367e-16,1.6539115573076918e-19,0.45,0.44999999996021983,0.45000000073302027,7.069575792133588e-15,2.205135880791955e-18,0.45,0.45000000003611457,0.45000000062554446,7.069575790707416e-15,2.205135880791872e-18,4.276493003982157e-17,2.758005391908607e-18,2.755816812836351e-18,0.4499999999857017,0.44999999997598494,0.44999999998566365,6.415483759532268e-16,1.6539115573084104e-19,0.44999999998749485,0.4499999999783435,0.4499999999874591,6.41548375955861e-16,1.6539115573084097e-19,0.45,0.4499999999856827,0.45000000081067165,7.069575793278838e-15,2.2051358807928625e-18,0.45,0.449999999987477,0.45000000080813096,7.0695757932451244e-15,2.20513588079286e-18,49.906907780679994,49.81381556135999,49.7366558039901,49.73432849850691,49.73432849850723,49.73200119302374,49.73200119302436,0.4500000000184476,0.4500000000008693
73.0,-1.0934056834901564e-90,0.45,0.4500000000049088,1.526963899121556e-14,3.3304324550848026e-18,5.08938010317303e-17,2.7692720840240234e-18,2.7648949258790807e-18,0.4499999999860228,0.44999999996703594,0.44999999998590634,7.634816851142597e-16,1.6593404189300159e-19,0.44999999999846324,0.4499999999893712,0.4499999999984136,7.63481685137047e-16,1.6593404189300188e-19,-4.8200859943318323e-91,0.4499999999859645,0.45000000000271345,1.0692476945156044e-14,2.7654353018934486e-18,-4.955107520000085e-91,0.4499999999984385,0.4499999999884512,1.0692476944875915e-14,2.765435301893457e-18,4.276493004261062e-17,2.758005391906572e-18,2.7558168128340163e-18,0.44999999993039524,0.44999999990833617,0.44999999993030537,6.415483758726781e-16,1.6539115573070165e-19,0.45000000006020824,0.4500000000941157,0.4500000000602778,6.415483760653123e-16,1.6539115573069809e-19,0.45,0.4499999999303503,0.45000000060624445,7.069575790280609e-15,2.205135880791014e-18,0.45,0.45000000006024266,0.450000000528215,7.069575789352128e-15,2.2051358807909184e-18,4.276493004139506e-17,2.7580053919073443e-18,2.7558168128349573e-18,0.44999999998514134,0.44999999999218276,0.4499999999851682,6.41548375954726e-16,1.6539115573075704e-19,0.44999999998732454,0.44999999999519996,0.4499999999873516,6.41548375957947e-16,1.6539115573075695e-19,0.45,0.4499999999851548,0.4500000006745128,7.06957579133377e-15,2.205135880791737e-18,0.45,0.4499999999873381,0.45000000067268886,7.069575791310849e-15,2.2051358807917354e-18,49.90690778067508,49.81381556135015,49.73665580397625,49.73432849849319,49.73432849849327,49.732001193010134,49.732001193010284,0.4499999999946959,0.4499999999801158
74.0,-3.091630523679691e-94,0.45,0.45000000000632034,1.5269638991248493e-14,3.3304324550845106e-18,5.089380103348584e-17,2.7692720840235358e-18,2.764894925878405e-18,0.44999999999766976,0.45000000000479456,0.44999999999770934,7.634816851384085e-16,1.6593404189296042e-19,0.4499999999986153,0.4499999999998508,0.4499999999986216,7.634816851390276e-16,1.6593404189296093e-19,-1.3628907705907075e-94,0.4499999999976895,0.44999999999936624,1.0692476945116065e-14,2.765435301892751e-18,-1.4010684264021646e-94,0.44999999999861845,0.4499999999904635,1.0692476944926266e-14,2.7654353018927676e-18,4.276493004181869e-17,2.7580053919056676e-18,2.7558168128330314e-18,0.44999999995366247,0.4499999999721847,0.449999999953723,6.415483759114012e-16,1.6539115573064156e-19,0.4500000000393912,0.45000000002255997,0.45000000003933743,6.415483760288172e-16,1.653911557306395e-19,0.45,0.44999999995369266,0.4500000004945442,7.069575788718886e-15,2.2051358807901997e-18,0.45,0.45000000003936436,0.4500000004515681,7.069575788227872e-15,2.205135880790144e-18,4.2764930040918786e-17,2.7580053919062862e-18,2.7558168128337914e-18,0.4499999999870615,0.449999999988268,0.4499999999870666,6.415483759566649e-16,1.6539115573068672e-19,0.4499999999883227,0.4499999999891647,0.44999999998832624,6.415483759584128e-16,1.6539115573068667e-19,0.45,0.4499999999870641,0.4500000005605708,7.0695757897094925e-15,2.205135880790795e-18,0.45,0.44999999998832446,0.45000000055938566,7.069575789694374e-15,2.205135880790794e-18,49.90690778067079,49.81381556134155,49.73665580396434,49.7343284984811,49.73432849848125,49.73200119299784,49.73200119299813,0.450000000009047,0.44999999999680956
75.0,2.441486187091026e-93,0.45,0.45000000000503043,1.526963899120479e-14,3.3304324550843e-18,5.089380103395658e-17,2.7692720840231853e-18,2.7648949258778913e-18,0.45000000000996976,0.45000000002215645,0.4500000000100429,7.634816851601353e-16,1.6593404189292898e-19,0.449999999998494,0.45000000000008356,0.44999999999850476,7.634816851388867e-16,1.6593404189292973e-19,1.0762861103308358e-93,0.4500000000100064,0.44999999999883555,1.0692476945132905e-14,2.765435301892218e-18,1.1064353207977804e-93,0.4499999999984994,0.44999999999244544,1.0692476944969444e-14,2.7654353018922422e-18,4.276493004158452e-17,2.7580053919049153e-18,2.7558168128322113e-18,0.44999999996949896,0.4499999999945596,0.4499999999695821,6.415483759348701e-16,1.653911557305917e-19,0.45000000002591845,0.45000000000116097,0.4500000000258321,6.415483760085191e-16,1.653911557305905e-19,0.45,0.44999999996954054,0.4500000004048976,7.069575787461445e-15,2.205135880789526e-18,0.45,0.4500000000258753,0.4500000003840908,7.0695757872450594e-15,2.2051358807894936e-18,4.276493004101782e-17,2.7580053919054326e-18,2.7558168128328423e-18,0.4499999999895551,0.4499999999893398,0.4499999999895526,6.41548375960021e-16,1.653911557306294e-19,0.4499999999907199,0.4499999999901762,0.44999999999071644,6.415483759616373e-16,1.6539115573062938e-19,0.45,0.4499999999895538,0.4500000004662902,7.069575788366789e-15,2.205135880790027e-18,0.45,0.44999999999071816,0.45000000046552746,7.0695757883575655e-15,2.2051358807900264e-18,49.906907780667694,49.813815561335375,49.73665580395528,49.73432849847186,49.73432849847208,49.73200119298844,49.732001192988875,0.450000000012364,0.4500000000018171
76.0,1.1714516144461901e-93,0.45,0.45000000000577883,1.5269638991240718e-14,3.330432455084093e-18,5.0893801032087645e-17,2.7692720840228405e-18,2.7648949258774183e-18,0.45000000000337587,0.45000000000400314,0.4500000000033818,7.634816851470095e-16,1.6593404189290062e-19,0.44999999998563583,0.44999999998009205,0.44999999998560447,7.634816851158732e-16,1.659340418929014e-19,5.16413776242086e-94,0.4500000000033789,0.4500000000005332,1.06924769451574e-14,2.7654353018917457e-18,5.308796951902415e-94,0.4499999999856201,0.44999999999409257,1.0692476944982392e-14,2.765435301891771e-18,4.2764930041531515e-17,2.7580053919042682e-18,2.755816812831514e-18,0.4499999999483827,0.4499999999382772,0.4499999999483495,6.415483758999813e-16,1.6539115573054998e-19,0.4500000000452083,0.4500000000520687,0.4500000000452284,6.415483760403248e-16,1.6539115573054822e-19,0.45,0.44999999994836615,0.45000000033255494,7.069575786398223e-15,2.205135880788972e-18,0.45,0.45000000004521834,0.45000000032567095,7.0695757864384594e-15,2.2051358807889247e-18,4.276493004066313e-17,2.7580053919047143e-18,2.755816812832046e-18,0.4499999999882671,0.44999999998446694,0.44999999998825346,6.415483759576984e-16,1.6539115573058145e-19,0.4499999999906994,0.44999999998760215,0.44999999999068835,6.415483759612622e-16,1.6539115573058142e-19,0.45,0.4499999999882603,0.45000000038815197,7.0695757872491805e-15,2.205135880789385e-18,0.45,0.4499999999906939,0.4500000003877332,7.069575787246681e-15,2.205135880789384e-18,49.90690778066466,49.8138155613293,49.736655803946945,49.734328498463526,49.73432849846376,49.73200119298012,49.73200119298057,0.4499999999943713,0.4499999999867598
77.0,-9.776875591244012e-94,0.45,0.450000000013049,1.5269638991493564e-14,3.3304324550838235e-18,5.089380102852145e-17,2.7692720840223918e-18,2.764894925876888e-18,0.44999999998487566,0.4499999999725208,0.4499999999848034,7.634816851134384e-16,1.6593404189286918e-19,0.44999999995484286,0.4499999999393,0.44999999995475104,7.634816850619469e-16,1.6593404189287017e-19,-4.3099631110270826e-94,0.4499999999848396,0.45000000000236184,1.0692476945162058e-14,2.7654353018912284e-18,-4.4306949343180915e-94,0.44999999995479695,0.4499999999947788,1.0692476944947455e-14,2.7654353018912604e-18,4.276493004118082e-17,2.7580053919036693e-18,2.75581681283089e-18,0.449999999894785,0.4499999998438537,0.4499999998946122,6.415483758180062e-16,1.6539115573051332e-19,0.4500000000886029,0.45000000013043995,0.4500000000887462,6.415483761069635e-16,1.6539115573051004e-19,0.45,0.4499999998946987,0.4500000002700472,7.069575785428964e-15,2.2051358807884937e-18,0.45,0.4500000000886745,0.45000000027886183,7.06957578583214e-15,2.2051358807884063e-18,4.276493003903302e-17,2.7580053919040652e-18,2.7558168128313412e-18,0.4499999999765147,0.44999999996567014,0.44999999997647866,6.415483759399869e-16,1.6539115573053924e-19,0.44999999998124895,0.4499999999721274,0.4499999999812192,6.415483759469718e-16,1.6539115573053917e-19,0.45,0.4499999999764967,0.4500000003225319,7.0695757862953506e-15,2.2051358807888234e-18,0.45,0.44999999998123413,0.4500000003225547,7.069575786302451e-15,2.2051358807888215e-18,49.906907780660696,49.813815561321384,49.736655803937595,49.734328498454296,49.73432849845459,49.732001192971005,49.73200119297157,0.4499999999614408,0.4499999999566261
