time,PV1__R_constriction,PV1__u_mmHg,PV2__R_constriction,PV2__u_mmHg,PV3__u_mmHg,PV4__u_mmHg,PV5__u_mmHg,PV6__u_mmHg,V1__u_mmHg,V2__u_mmHg,V3__u_mmHg,V4__u_mmHg,V5__u_mmHg,V6__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
130.0,0.0,49.734328498425576,0.0,49.734328498425654,49.574876565254996,49.57487656525508,49.574876565256005,49.574876565255984,49.732001192941844,49.73200119294197,49.57312467241279,49.57312467241296,49.57312467241384,49.57312467241381,0.45000000000244506,0.4499999999958651,49.736655803909315,49.81381556130358,0.45000000000055235,0.4499999999978555,0.44999999999282503,0.44999999999144724,0.4500000000004879,0.45,1.0529450150281611e-97,1.526963899106797e-14,49.90690778065179
131.0,0.0,49.73432849842557,0.0,49.7343284984256,49.574876565254755,49.574876565254854,49.574876565255806,49.5748765652558,49.732001192941865,49.73200119294191,49.573124672412554,49.57312467241277,49.573124672413655,49.57312467241362,0.45000000000296253,0.44999999999597545,49.73665580390928,49.81381556130353,0.45000000000045903,0.45000000000008833,0.4499999999918005,0.4499999999915155,0.45000000000067786,0.45,9.383384342162871e-98,1.526963899107364e-14,49.90690778065177
132.0,0.0,49.73432849842557,0.0,49.73432849842543,49.5748765652552,49.57487656525524,49.574876565255494,49.574876565255494,49.73200119294194,49.73200119294166,49.57312467241298,49.57312467241304,49.57312467241333,49.573124672413314,0.45000000000433965,0.44999999999731705,49.73665580390921,49.81381556130351,0.45000000001583634,0.45000000001562285,0.44999999999528845,0.4499999999946405,0.45000000000055634,0.45,-2.3236911580178386e-98,1.5269638991067958e-14,49.90690778065174
133.0,0.0,49.73432849842558,0.0,49.73432849842535,49.574876565255735,49.57487656525577,49.574876565255174,49.57487656525517,49.73200119294199,49.732001192941546,49.5731246724135,49.573124672413556,49.57312467241299,49.57312467241299,0.4500000000037632,0.4499999999977376,49.73665580390918,49.81381556130351,0.4500000000130927,0.4500000000119956,0.44999999999629864,0.44999999999600987,0.45000000000042734,0.45,-2.7098106199973404e-98,1.5269638991063916e-14,49.90690778065174
134.0,0.0,49.73432849842567,0.0,49.734328498425356,49.57487656525611,49.57487656525619,49.57487656525474,49.57487656525473,49.732001192942114,49.7320011929415,49.57312467241389,49.57312467241405,49.57312467241257,49.57312467241255,0.45000000000138507,0.4499999999984482,49.736655803909215,49.81381556130353,0.44999999999875767,0.4499999999950806,0.44999999999695256,0.4499999999965621,0.4500000000003683,0.45,3.182588927122557e-98,1.526963899106307e-14,49.906907780651764
135.0,0.0,49.734328498425874,0.0,49.73432849842542,49.574876565256076,49.57487656525625,49.57487656525413,49.57487656525411,49.732001192942406,49.7320011929415,49.57312467241391,49.57312467241426,49.57312467241196,49.57312467241193,0.44999999999956686,0.44999999999845,49.73665580390935,49.81381556130359,0.44999999997808116,0.4499999999720308,0.449999999998316,0.44999999999829204,0.45000000000045687,0.45,1.031107045424002e-97,1.526963899106698e-14,49.90690778065179
136.0,0.0,49.7343284984261,0.0,49.73432849842556,49.574876565255536,49.57487656525573,49.57487656525346,49.57487656525345,49.73200119294268,49.7320011929416,49.57312467241345,49.573124672413826,49.573124672411275,49.57312467241125,0.4500000000017031,0.4499999999965824,49.73665580390952,49.813815561303684,0.44999999997122325,0.44999999996097156,0.4500000000052507,0.45000000000380563,0.45000000000069773,0.45,1.0347281148411145e-97,1.5269638991074414e-14,49.90690778065183
137.0,0.0,49.73432849842571,0.0,49.73432849842572,49.574876565255465,49.574876565255416,49.57487656525393,49.57487656525393,49.732001192942,49.732001192942,49.57312467241332,49.57312467241323,49.5731246724117,49.57312467241171,0.45000000000424295,0.4499999999976188,49.736655803909414,49.813815561303656,0.45000000001078405,0.4500000000014012,0.45000000001642465,0.45000000001640167,0.45000000000057705,0.45,-2.7650925825298423e-98,1.526963899106852e-14,49.906907780651835
138.0,0.0,49.734328498425654,0.0,49.734328498425725,49.574876565255444,49.57487656525533,49.574876565254336,49.57487656525434,49.732001192941915,49.73200119294205,49.5731246724133,49.57312467241308,49.5731246724121,49.57312467241212,0.45000000000426194,0.4499999999974306,49.73665580390939,49.81381556130366,0.45000000000893303,0.4500000000004456,0.45000000001675106,0.4500000000165369,0.450000000000454,0.45,-2.8368733280452837e-98,1.526963899106471e-14,49.90690778065184
139.0,0.0,49.73432849842583,0.0,49.7343284984257,49.57487656525524,49.57487656525517,49.5748765652546,49.57487656525461,49.73200119294219,49.73200119294194,49.573124672413144,49.573124672413,49.57312467241235,49.573124672412376,0.4500000000033936,0.4499999999962111,49.73665580390947,49.813815561303706,0.4499999999846493,0.4499999999778504,0.45000000001185714,0.45000000001126883,0.4500000000004135,0.45,4.23320604281459e-98,1.5269638991064632e-14,49.906907780651856
140.0,0.0,49.73432849842611,0.0,49.73432849842573,49.574876565254634,49.57487656525462,49.5748765652546,49.57487656525461,49.73200119294262,49.73200119294185,49.573124672412646,49.573124672412604,49.573124672412376,49.573124672412405,0.45000000000327134,0.44999999999415363,49.73665580390962,49.81381556130377,0.4499999999577091,0.4499999999525641,0.45000000000776624,0.4500000000072591,0.4500000000005406,0.45,1.254641266099957e-97,1.5269638991069927e-14,49.90690778065188
141.0,0.0,49.73432849842627,0.0,49.7343284984259,49.574876565253625,49.57487656525359,49.57487656525443,49.57487656525444,49.732001192942775,49.73200119294204,49.57312467241169,49.57312467241162,49.5731246724122,49.573124672412234,0.45000000000442764,0.4499999999935623,49.736655803909784,49.81381556130385,0.44999999996047335,0.44999999995545215,0.4500000000122186,0.4500000000120854,0.45000000000082224,0.45,1.2195030274360069e-97,1.5269638991078557e-14,49.906907780651906
142.0,0.0,49.73432849842585,0.0,49.73432849842604,49.57487656525351,49.57487656525345,49.57487656525514,49.57487656525514,49.73200119294207,49.73200119294242,49.57312467241137,49.57312467241125,49.573124672412895,49.57312467241289,0.45000000000724993,0.4499999999951658,49.73665580390965,49.813815561303805,0.4500000000110511,0.45000000000704377,0.4500000000216139,0.4500000000212746,0.450000000000654,0.45,-3.942374995691003e-98,1.52696389910707e-14,49.906907780651906
143.0,0.0,49.73432849842573,0.0,49.73432849842609,49.57487656525335,49.574876565253255,49.57487656525591,49.57487656525591,49.732001192941844,49.73200119294256,49.573124672411176,49.57312467241098,49.57312467241367,49.573124672413655,0.4500000000061333,0.4499999999963052,49.73665580390962,49.81381556130381,0.4500000000134291,0.4500000000113815,0.45000000001994517,0.4500000000197491,0.45000000000051127,0.45,-4.666821716465055e-98,1.5269638991066178e-14,49.906907780651906
144.0,0.0,49.734328498425725,0.0,49.734328498426116,49.57487656525305,49.57487656525291,49.57487656525677,49.57487656525678,49.73200119294182,49.73200119294261,49.57312467241093,49.57312467241064,49.57312467241454,49.57312467241454,0.4500000000032933,0.4499999999972456,49.73665580390963,49.813815561303834,0.44999999999626616,0.44999999999604257,0.4500000000123381,0.45000000001224894,0.450000000000392,0.45,1.652960224275117e-98,1.5269638991063543e-14,49.906907780651935
145.0,0.0,49.73432849842567,0.0,49.73432849842615,49.57487656525251,49.574876565252296,49.574876565257775,49.57487656525779,49.732001192941716,49.7320011929427,49.573124672410465,49.57312467241005,49.57312467241555,49.573124672415574,0.44999999999961954,0.449999999999578,49.73665580390961,49.81381556130385,0.44999999999029494,0.4499999999865302,0.45000000000391727,0.45000000000351503,0.45000000000029416,0.45,6.648240938766758e-98,1.526963899106135e-14,49.90690778065196
146.0,0.0,49.734328498425505,0.0,49.73432849842613,49.574876565251884,49.57487656525164,49.57487656525871,49.57487656525873,49.73200119294148,49.732001192942754,49.57312467240983,49.57312467240936,49.57312467241651,49.57312467241655,0.4500000000034107,0.44999999999705914,49.73665580390952,49.81381556130382,0.4500000000163871,0.4500000000081083,0.4499999999977304,0.4499999999968079,0.450000000000199,0.45,2.2708284294885863e-98,1.5269638991057693e-14,49.906907780651956
147.0,0.0,49.73432849842573,0.0,49.734328498425754,49.57487656525256,49.574876565252595,49.57487656525831,49.57487656525831,49.732001192942015,49.73200119294207,49.573124672410295,49.57312467241035,49.57312467241614,49.573124672416135,0.45000000000387896,0.4499999999968506,49.73665580390944,49.81381556130375,0.45000000002639085,0.45000000001690965,0.4499999999890841,0.4499999999888083,0.4500000000000895,0.45,-2.287986285387051e-98,1.5269638991053566e-14,49.90690778065186
148.0,0.0,49.73432849842563,0.0,49.73432849842564,49.57487656525316,49.574876565253255,49.574876565258045,49.57487656525803,49.73200119294192,49.732001192941944,49.573124672410835,49.57312467241101,49.573124672415894,49.573124672415865,0.4500000000046105,0.4499999999961183,49.73665580390934,49.81381556130367,0.4500000000288649,0.4500000000195689,0.44999999998861206,0.4499999999869344,0.450000000000046,0.45,-2.4603340963331763e-98,1.5269638991052196e-14,49.90690778065183
149.0,0.0,49.73432849842531,0.0,49.734328498425654,49.57487656525369,49.57487656525371,49.57487656525806,49.57487656525805,49.73200119294144,49.732001192942114,49.57312467241137,49.57312467241144,49.573124672415894,49.57312467241588,0.4500000000058107,0.4499999999952437,49.73665580390919,49.813815561303585,0.4500000000308082,0.4500000000237706,0.4499999999892825,0.44999999998894996,0.44999999999996526,0.45,-2.5541947258622332e-98,1.5269638991049688e-14,49.906907780651814
150.0,0.0,49.73432849842489,0.0,49.73432849842566,49.574876565254115,49.574876565254065,49.57487656525849,49.574876565258485,49.732001192940785,49.73200119294233,49.57312467241181,49.57312467241171,49.57312467241633,49.5731246724163,0.4500000000090496,0.4499999999932438,49.736655803908995,49.8138155613035,0.4500000000424067,0.45000000003401186,0.44999999998876816,0.4499999999879144,0.4499999999997441,0.45,-6.877547896486661e-98,1.526963899104215e-14,49.90690778065179
151.0,0.0,49.734328498424674,0.0,49.73432849842547,49.574876565254556,49.5748765652545,49.57487656525913,49.57487656525912,49.73200119294055,49.73200119294214,49.57312467241219,49.57312467241209,49.573124672416974,49.57312467241694,0.4500000000131143,0.44999999999012813,49.73665580390879,49.813815561303414,0.450000000055916,0.45000000004715746,0.44999999997933315,0.4499999999786247,0.44999999999937146,0.45,-1.3425352771247716e-97,1.5269638991029578e-14,49.90690778065173
152.0,0.0,49.734328498425256,0.0,49.73432849842496,49.57487656525551,49.5748765652556,49.574876565257874,49.574876565257874,49.73200119294169,49.73200119294111,49.5731246724132,49.57312467241337,49.57312467241575,49.573124672415744,0.4500000000103146,0.44999999998753104,49.736655803908825,49.81381556130341,0.4500000000231376,0.45000000001469714,0.44999999996612194,0.44999999996542916,0.4499999999994523,0.45,2.8526143694155727e-98,1.5269638991034766e-14,49.906907780651686
153.0,0.0,49.73432849842528,0.0,49.73432849842471,49.574876565256545,49.57487656525669,49.57487656525658,49.57487656525658,49.73200119294186,49.73200119294072,49.57312467241424,49.57312467241452,49.57312467241447,49.573124672414465,0.4500000000083313,0.4499999999887795,49.7366558039087,49.8138155613033,0.4500000000169979,0.4500000000109712,0.4499999999679224,0.44999999996701034,0.4499999999995858,0.45,6.100407336574696e-98,1.5269638991039423e-14,49.90690778065164
154.0,0.0,49.734328498425064,0.0,49.73432849842458,49.57487656525752,49.57487656525769,49.574876565255245,49.57487656525523,49.7320011929416,49.732001192940636,49.57312467241519,49.57312467241553,49.57312467241314,49.5731246724131,0.45000000000722173,0.44999999999111706,49.736655803908526,49.81381556130315,0.4500000000192914,0.4500000000167176,0.4499999999772461,0.4499999999762521,0.44999999999978746,0.45,4.6136717851750714e-98,1.5269638991045396e-14,49.90690778065158
155.0,0.0,49.73432849842493,0.0,49.7343284984245,49.57487656525829,49.57487656525852,49.57487656525385,49.57487656525382,49.732001192941446,49.73200119294058,49.57312467241596,49.573124672416405,49.57312467241172,49.573124672411666,0.4500000000043118,0.4499999999945182,49.73665580390842,49.81381556130303,0.4500000000130734,0.45000000001141316,0.44999999998700224,0.44999999998564066,0.4500000000000728,0.45,6.688053370162142e-98,1.5269638991054535e-14,49.906907780651544
156.0,0.0,49.7343284984251,0.0,49.73432849842445,49.574876565258656,49.574876565258904,49.574876565252595,49.57487656525256,49.732001192941716,49.73200119294042,49.57312467241638,49.573124672416895,49.57312467241046,49.57312467241039,0.45000000000069174,0.4499999999968938,49.73665580390849,49.81381556130301,0.4499999999917702,0.4499999999833606,0.44999999999327833,0.44999999999114404,0.4500000000004025,0.45,1.3341814769406689e-97,1.52696389910658e-14,49.90690778065153
