time,H_VV_out_alpha,H_VV_out_beta
585.0,0.4500000000000397,0.4499999999999623
586.0,0.45000000000009904,0.44999999999990287
587.0,0.45000000000003226,0.4499999999999583
588.0,0.45000000000000884,0.4499999999999924
589.0,0.45000000000010637,0.4499999999998964
590.0,0.4500000000000397,0.44999999999996276
591.0,0.4500000000000098,0.44999999999999235
592.0,0.45000000000010587,0.44999999999989604
593.0,0.45000000000003904,0.4499999999999623
594.0,0.45000000000000384,0.44999999999998674
595.0,0.4500000000001055,0.44999999999989554
596.0,0.4500000000000396,0.4499999999999629
597.0,0.4500000000000991,0.4499999999999029
598.0,0.45000000000003776,0.4499999999999638
599.0,0.45000000000000906,0.4499999999999925
600.0,0.4500000000000025,0.44999999999999896
601.0,0.45000000000010704,0.4499999999998942
602.0,0.450000000000034,0.4499999999999565
603.0,0.45000000000009854,0.44999999999990226
604.0,0.4500000000000381,0.4499999999999644
605.0,0.4500000000000085,0.44999999999999196
606.0,0.4500000000000019,0.44999999999999835
607.0,0.45000000000010626,0.449999999999894
608.0,0.4500000000000388,0.44999999999996143
609.0,0.45000000000009804,0.4499999999999022
610.0,0.45000000000003687,0.44999999999996326
611.0,0.45000000000000834,0.4499999999999919
612.0,0.4500000000001049,0.4499999999998953
613.0,0.4500000000000385,0.44999999999996176
614.0,0.45000000000000884,0.4499999999999914
615.0,0.45000000000010487,0.4499999999998954
616.0,0.45000000000003837,0.4499999999999619
617.0,0.4500000000000087,0.44999999999999163
618.0,0.4500000000001049,0.44999999999989543
619.0,0.45000000000003837,0.4499999999999619
620.0,0.45000000000009815,0.4499999999999021
621.0,0.450000000000037,0.4499999999999634
622.0,0.45000000000000834,0.4499999999999919
623.0,0.4500000000000019,0.44999999999999835
624.0,0.45000000000010626,0.449999999999894
625.0,0.4500000000000393,0.44999999999996193
626.0,0.4500000000000989,0.4499999999999027
627.0,0.45000000000003804,0.4499999999999641
628.0,0.45000000000000884,0.4499999999999923
629.0,0.45000000000000234,0.4499999999999988
630.0,0.4500000000001017,0.4499999999998889
631.0,0.45000000000003865,0.44999999999996115
632.0,0.450000000000099,0.4499999999999028
633.0,0.4500000000000382,0.44999999999996426
634.0,0.45000000000000895,0.4499999999999925
635.0,0.45000000000000234,0.4499999999999988
636.0,0.4500000000001072,0.4499999999998944
637.0,0.4500000000000337,0.4499999999999562
638.0,0.4500000000000983,0.44999999999990203
639.0,0.45000000000003804,0.4499999999999643
640.0,0.4500000000000091,0.4499999999999926
641.0,0.4500000000001059,0.449999999999896
642.0,0.45000000000003876,0.44999999999996193
643.0,0.4500000000000037,0.4499999999999866
644.0,0.45000000000010515,0.4499999999998953
645.0,0.4500000000000396,0.4499999999999629
646.0,0.45000000000000956,0.44999999999999235
647.0,0.45000000000010576,0.4499999999998959
648.0,0.45000000000003887,0.44999999999996204
649.0,0.4500000000000986,0.4499999999999024
650.0,0.4500000000000323,0.4499999999999584
651.0,0.45000000000000856,0.449999999999992
652.0,0.45000000000000284,0.4499999999999993
653.0,0.45000000000010737,0.44999999999989454
654.0,0.45000000000003937,0.4499999999999619
655.0,0.45000000000009865,0.4499999999999025
656.0,0.4500000000000377,0.44999999999996376
657.0,0.45000000000000334,0.4499999999999868
658.0,0.4500000000000021,0.44999999999999857
659.0,0.4500000000001075,0.44999999999989465
660.0,0.4500000000000395,0.449999999999962
661.0,0.4500000000000988,0.44999999999990264
662.0,0.45000000000003787,0.44999999999996393
663.0,0.45000000000000884,0.4499999999999923
664.0,0.4500000000001002,0.44999999999989027
665.0,0.45000000000003854,0.4499999999999618
666.0,0.4500000000000991,0.4499999999999029
667.0,0.4500000000000383,0.44999999999996415
668.0,0.4500000000000091,0.4499999999999927
669.0,0.4500000000000024,0.44999999999999885
670.0,0.450000000000107,0.44999999999989415
671.0,0.4500000000000339,0.44999999999995605
672.0,0.4500000000000984,0.4499999999999022
673.0,0.4500000000000382,0.44999999999996426
674.0,0.45000000000000917,0.44999999999999263
675.0,0.45000000000000245,0.4499999999999989
676.0,0.45000000000010715,0.4499999999998942
677.0,0.4500000000000391,0.4499999999999616
678.0,0.4500000000000931,0.4499999999998969
679.0,0.4500000000000374,0.4499999999999635
680.0,0.4500000000000093,0.44999999999999274
681.0,0.45000000000010604,0.4499999999998961
682.0,0.450000000000039,0.44999999999996226
683.0,0.45000000000000917,0.44999999999999196
684.0,0.45000000000010526,0.44999999999989543
685.0,0.45000000000003343,0.4499999999999566
686.0,0.45000000000000884,0.44999999999999174
687.0,0.4500000000001059,0.4499999999998961
688.0,0.45000000000003915,0.44999999999996243
689.0,0.45000000000009893,0.4499999999999023
690.0,0.45000000000003737,0.44999999999996365
691.0,0.4500000000000088,0.44999999999999224
692.0,0.44999999999999685,0.4499999999999932
693.0,0.4500000000001067,0.44999999999989376
694.0,0.4500000000000398,0.4499999999999623
695.0,0.450000000000099,0.4499999999999028
696.0,0.45000000000003776,0.4499999999999638
697.0,0.4500000000000089,0.44999999999999235
698.0,0.4500000000001054,0.4499999999998956
699.0,0.4500000000000334,0.44999999999995666
700.0,0.4500000000000088,0.4499999999999917
701.0,0.4500000000001058,0.449999999999896
702.0,0.4500000000000391,0.4499999999999624
703.0,0.45000000000000917,0.4499999999999921
704.0,0.4500000000001055,0.44999999999989565
705.0,0.4500000000000388,0.4499999999999619
706.0,0.45000000000009316,0.44999999999989687
707.0,0.45000000000003737,0.44999999999996343
708.0,0.4500000000000093,0.44999999999999285
709.0,0.4500000000000028,0.449999999999999
710.0,0.4500000000001072,0.4499999999998944
711.0,0.4500000000000393,0.4499999999999618
712.0,0.4500000000000986,0.4499999999999024
713.0,0.4500000000000323,0.4499999999999584
714.0,0.45000000000000867,0.44999999999999213
715.0,0.4500000000001062,0.44999999999989626
716.0,0.45000000000003904,0.4499999999999623
717.0,0.45000000000000967,0.44999999999999224
718.0,0.4500000000001056,0.44999999999989576
719.0,0.45000000000003926,0.44999999999996243
720.0,0.4500000000000037,0.44999999999998647
721.0,0.45000000000010526,0.44999999999989543
722.0,0.4500000000000391,0.4499999999999624
723.0,0.4500000000000989,0.4499999999999027
724.0,0.45000000000003776,0.4499999999999638
725.0,0.45000000000000806,0.4499999999999915
726.0,0.4500000000000014,0.44999999999999785
727.0,0.4500000000001059,0.44999999999989365
728.0,0.45000000000003854,0.44999999999996115
729.0,0.45000000000009777,0.4499999999999019
730.0,0.45000000000003676,0.44999999999996304
731.0,0.4500000000000081,0.4499999999999916
732.0,0.4500000000000016,0.44999999999999796
733.0,0.450000000000106,0.4499999999998937
734.0,0.4500000000000386,0.4499999999999612
735.0,0.45000000000009777,0.4499999999999019
736.0,0.4500000000000367,0.449999999999963
737.0,0.4500000000000081,0.4499999999999917
738.0,0.45000000000010465,0.44999999999989504
739.0,0.4500000000000382,0.4499999999999615
740.0,0.4500000000000084,0.4499999999999913
741.0,0.4500000000001046,0.4499999999998952
742.0,0.4500000000000381,0.4499999999999616
743.0,0.45000000000000834,0.44999999999999124
744.0,0.45000000000010454,0.44999999999989515
745.0,0.4500000000000383,0.4499999999999618
746.0,0.4500000000000987,0.4499999999999021
747.0,0.4500000000000376,0.4499999999999639
748.0,0.4500000000000032,0.44999999999998663
749.0,0.45000000000000195,0.4499999999999984
750.0,0.4500000000001076,0.44999999999989476
751.0,0.45000000000003926,0.44999999999996176
752.0,0.45000000000009865,0.4499999999999025
753.0,0.4500000000000381,0.44999999999996415
754.0,0.4500000000000088,0.44999999999999224
755.0,0.44999999999999685,0.4499999999999933
756.0,0.45000000000010704,0.4499999999998942
757.0,0.45000000000003954,0.44999999999996215
758.0,0.45000000000009893,0.44999999999990276
759.0,0.45000000000003804,0.4499999999999641
760.0,0.4500000000000088,0.44999999999999224
761.0,0.45000000000010576,0.4499999999998958
762.0,0.450000000000033,0.44999999999995627
763.0,0.45000000000009843,0.4499999999999018
764.0,0.4500000000000383,0.4499999999999647
765.0,0.4500000000000085,0.44999999999999196
766.0,0.4500000000000018,0.44999999999999823
767.0,0.45000000000010615,0.4499999999998939
768.0,0.4500000000000387,0.4499999999999613
769.0,0.45000000000009793,0.4499999999999021
770.0,0.4500000000000368,0.4499999999999632
771.0,0.4500000000000082,0.4499999999999918
772.0,0.4500000000001048,0.4499999999998952
773.0,0.4500000000000383,0.4499999999999616
774.0,0.45000000000000856,0.44999999999999146
775.0,0.4500000000001047,0.4499999999998952
776.0,0.4500000000000383,0.4499999999999616
777.0,0.45000000000000856,0.44999999999999146
778.0,0.45000000000010476,0.44999999999989526
779.0,0.4500000000000383,0.4499999999999616
780.0,0.450000000000098,0.4499999999999019
781.0,0.4500000000000368,0.4499999999999632
782.0,0.4500000000000082,0.4499999999999917
783.0,0.45000000000000184,0.4499999999999982
784.0,0.45000000000010615,0.4499999999998939
785.0,0.4500000000000392,0.4499999999999618
786.0,0.45000000000009877,0.4499999999999026
787.0,0.4500000000000376,0.449999999999964
788.0,0.4500000000000088,0.44999999999999224
789.0,0.45000000000000223,0.4499999999999987
790.0,0.4500000000001015,0.44999999999988866
791.0,0.45000000000003876,0.44999999999996126
792.0,0.45000000000009904,0.44999999999990287
793.0,0.450000000000038,0.44999999999996404
794.0,0.450000000000009,0.4499999999999926
795.0,0.45000000000000234,0.4499999999999988
796.0,0.450000000000107,0.44999999999989415
797.0,0.4500000000000337,0.4499999999999562
798.0,0.45000000000009827,0.4499999999999021
799.0,0.4500000000000383,0.4499999999999644
800.0,0.4500000000000092,0.4499999999999927
801.0,0.45000000000010587,0.4499999999998959
802.0,0.45000000000003876,0.44999999999996204
803.0,0.4500000000000093,0.44999999999999185
804.0,0.45000000000009993,0.44999999999989
805.0,0.45000000000003865,0.44999999999996193
806.0,0.4500000000000099,0.44999999999999246
807.0,0.45000000000010587,0.44999999999989604
808.0,0.45000000000003887,0.4499999999999624
809.0,0.45000000000009877,0.44999999999990214
810.0,0.4500000000000374,0.4499999999999637
811.0,0.45000000000000323,0.4499999999999867
812.0,0.45000000000000207,0.4499999999999985
813.0,0.45000000000010754,0.4499999999998946
814.0,0.4500000000000395,0.449999999999962
815.0,0.4500000000000987,0.4499999999999024
816.0,0.45000000000003754,0.44999999999996393
817.0,0.4500000000000087,0.4499999999999922
818.0,0.4500000000001001,0.44999999999989004
819.0,0.45000000000003865,0.44999999999996193
820.0,0.4500000000000991,0.4499999999999028
821.0,0.45000000000003815,0.4499999999999642
822.0,0.450000000000009,0.4499999999999926
823.0,0.4500000000000023,0.44999999999999873
824.0,0.4500000000001071,0.44999999999989404
825.0,0.4500000000000337,0.4499999999999562
826.0,0.4500000000000986,0.449999999999902
827.0,0.45000000000003765,0.44999999999996404
828.0,0.4500000000000093,0.44999999999999274
829.0,0.4500000000000027,0.4499999999999989
830.0,0.45000000000010704,0.4499999999998941
831.0,0.4500000000000394,0.44999999999996193
832.0,0.4500000000000932,0.44999999999989704
833.0,0.4500000000000369,0.4499999999999632
834.0,0.45000000000000934,0.4499999999999928
835.0,0.450000000000106,0.4499999999998959
836.0,0.4500000000000392,0.4499999999999627
837.0,0.4500000000000093,0.4499999999999922
838.0,0.4500000000001056,0.44999999999989576
839.0,0.45000000000003343,0.4499999999999566
840.0,0.4500000000000089,0.4499999999999918
841.0,0.45000000000010604,0.4499999999998962
842.0,0.4500000000000395,0.44999999999996265
843.0,0.450000000000099,0.4499999999999027
844.0,0.4500000000000372,0.4499999999999635
845.0,0.45000000000000784,0.4499999999999913
846.0,0.4500000000000013,0.44999999999999774
847.0,0.4500000000001058,0.44999999999989354
848.0,0.45000000000003854,0.44999999999996115
849.0,0.45000000000009777,0.4499999999999019
850.0,0.4500000000000366,0.449999999999963
851.0,0.45000000000000806,0.4499999999999915
852.0,0.4500000000000017,0.449999999999998
853.0,0.450000000000106,0.4499999999998937
854.0,0.45000000000003854,0.44999999999996115
855.0,0.45000000000009777,0.4499999999999019
856.0,0.4500000000000366,0.449999999999963
857.0,0.4500000000000081,0.4499999999999916
858.0,0.4500000000001046,0.449999999999895
859.0,0.45000000000003826,0.44999999999996143
860.0,0.45000000000000845,0.44999999999999124
861.0,0.45000000000010454,0.44999999999989515
862.0,0.4500000000000382,0.4499999999999615
863.0,0.4500000000000084,0.4499999999999913
864.0,0.4500000000001045,0.4499999999998951
865.0,0.45000000000003876,0.44999999999996204
866.0,0.45000000000009877,0.44999999999990214
867.0,0.4500000000000322,0.44999999999995827
868.0,0.45000000000000856,0.449999999999992
869.0,0.45000000000000284,0.4499999999999993
870.0,0.4500000000001074,0.4499999999998946
871.0,0.4500000000000394,0.44999999999996193
872.0,0.4500000000000986,0.4499999999999024
873.0,0.4500000000000374,0.4499999999999638
874.0,0.4500000000000033,0.44999999999998685
875.0,0.4500000000001053,0.4499999999998954
876.0,0.45000000000003937,0.44999999999996243
877.0,0.45000000000009893,0.44999999999990276
878.0,0.4500000000000378,0.4499999999999639
879.0,0.4500000000000089,0.44999999999999235
880.0,0.45000000000000234,0.4499999999999988
881.0,0.4500000000001017,0.4499999999998889
882.0,0.4500000000000391,0.4499999999999616
883.0,0.45000000000009915,0.449999999999903
884.0,0.4500000000000381,0.44999999999996415
885.0,0.45000000000100804,0.4499999999991947
886.0,0.45000000000018076,0.44999999999835466
887.0,0.4500000000045194,0.44999999998662327
888.0,0.45000000007195173,0.4499999999185732
889.0,0.45000000002967555,0.4499999999942875
890.0,0.44999999980852795,0.4499999997065041
891.0,0.4499999994265148,0.4499999993308763
892.0,0.44999999914521266,0.44999999820322617
893.0,0.4499999989555508,0.4499999988642099
894.0,0.45000000111565835,0.4499999951309193
895.0,0.44999999853603434,0.44999998315194867
896.0,0.4499999784708759,0.4499999689625318
897.0,0.4500000227734245,0.4500000190737352
898.0,0.44999998823445486,0.4499999798712764
899.0,0.4500000051928604,0.44999999650379174
900.0,0.4500000019674286,0.4499999951615048
901.0,0.45000000055382794,0.4499999963208658
902.0,0.45000000007664026,0.44999999793954154
903.0,0.4499999995230803,0.44999999854248535
904.0,0.4499999995408849,0.4499999989053073
905.0,0.4499999997073455,0.449999998986671
906.0,0.44999999988930506,0.44999999900688836
907.0,0.45000000000579266,0.4499999990769289
908.0,0.45000000002905227,0.4499999991996422
909.0,0.45000000000055174,0.4499999993539193
910.0,0.4499999999573869,0.44999999950356956
911.0,0.4499999999267302,0.44999999961964116
912.0,0.4499999999189416,0.4499999997027785
913.0,0.4499999999261932,0.449999999756991
914.0,0.4499999999419946,0.44999999979343897
915.0,0.4499999999568889,0.4499999998218641
916.0,0.44999999996708034,0.4499999998481273
917.0,0.44999999996940915,0.44999999987619127
918.0,0.4499999999720047,0.4499999998990101
919.0,0.4499999999757456,0.44999999991711925
920.0,0.4499999999792985,0.44999999993139583
921.0,0.4499999999819648,0.4499999999436197
922.0,0.44999999998364953,0.449999999954334
923.0,0.4499999999869129,0.4499999999616751
924.0,0.44999999998893614,0.4499999999682742
925.0,0.4499999999902737,0.4499999999742091
926.0,0.4499999999913849,0.4499999999792356
927.0,0.4499999999923031,0.4499999999830788
928.0,0.449999999993818,0.4499999999860045
929.0,0.44999999999461865,0.4499999999885906
930.0,0.4499999999954079,0.44999999999082135
931.0,0.44999999999582163,0.449999999992555
932.0,0.44999999999671647,0.44999999999399587
933.0,0.4499999999976563,0.44999999999441154
934.0,0.4499999999977964,0.44999999999584184
