time,PV1__u_mmHg,PV1__v_mm3_s,PV2__u_mmHg,PV2__v_mm3_s,PV3__u_mmHg,PV3__v_mm3_s,PV4__u_mmHg,PV4__v_mm3_s,PV5__u_mmHg,PV5__v_mm3_s,PV6__u_mmHg,PV6__v_mm3_s,PV7__R_constriction,V10__u_mmHg,V10__v_mm3_s,V11__u_mmHg,V11__v_mm3_s,V12__u_mmHg,V12__v_mm3_s,V13__u_mmHg,V13__v_mm3_s,V14__u_mmHg,V14__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,V3__u_mmHg,V3__v_mm3_s,V4__u_mmHg,V4__v_mm3_s,V5__u_mmHg,V5__v_mm3_s,V6__u_mmHg,V6__v_mm3_s,V7__u_mmHg,V8__u_mmHg,V8__v_mm3_s,V9__u_mmHg,V9__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
198.0,49.64858557408906,6.803576825076769e-06,49.648585574089026,6.803576825148644e-06,49.43767206164284,3.4017884125486525e-06,49.437672061642914,3.401788412529028e-06,49.43767206165085,3.401788412596439e-06,49.43767206165086,3.4017884126026094e-06,0.0,49.30949733004842,1.700894206271773e-06,49.30949733005193,1.7008942062915249e-06,49.30949733005191,1.700894206293472e-06,49.30949733005598,1.7008942062866034e-06,49.30949733005598,1.7008942062880042e-06,49.645507153123376,6.803576825089052e-06,49.6455071531233,6.803576825175185e-06,49.43535476221948,3.401788412553083e-06,49.43535476221962,3.4017884125346824e-06,49.435354762227746,3.401788412582349e-06,49.43535476222775,3.4017884125895884e-06,49.30949733004022,49.30949733004023,1.7008942062771084e-06,49.30949733004845,1.700894206259467e-06,0.4500000000032758,0.4500000000013067,49.65166399505474,49.75372632272958,0.45000000000595686,0.45000000000477625,0.4499999999803666,0.44999999997999546,0.45000000001818274,0.45000000001753027,0.4499999999880898,0.44999999998643336,0.450000000005894,0.45000000000494766,0.44999999999020773,0.4499999999894326,0.4500000000108322,0.45,-1.3592558583106118e-201,1.5269638070760608e-14,49.87686316136478
199.0,49.64858557409068,6.803576825135113e-06,49.648585574090504,6.803576825184682e-06,49.43767206164428,3.4017884125570826e-06,49.4376720616442,3.40178841255784e-06,49.43767206164884,3.401788412593482e-06,49.43767206164873,3.4017884126007574e-06,0.0,49.30949733004766,1.7008942062811508e-06,49.30949733005117,1.7008942062941452e-06,49.309497330051165,1.7008942062953346e-06,49.309497330053844,1.700894206284052e-06,49.30949733005386,1.7008942062866955e-06,49.64550715312478,6.803576825118931e-06,49.64550715312441,6.803576825184742e-06,49.43535476222101,3.4017884125597186e-06,49.43535476222086,3.4017884125578793e-06,49.435354762225714,3.401788412586236e-06,49.43535476222549,3.401788412596418e-06,49.3094973300418,49.3094973300418,1.7008942062807843e-06,49.30949733004772,1.7008942062725007e-06,0.4500000000292121,0.45000000002785395,49.65166399505659,49.7537263227317,0.450000000001204,0.4500000000011585,0.4499999999897456,0.44999999998930773,0.4500000000095338,0.45000000000845186,0.44999999999119905,0.4499999999908845,0.44999999998449125,0.4499999999840826,0.4499999999741616,0.44999999997402673,0.4500000000082589,0.45,3.6623358459335405e-201,1.526963807064009e-14,49.87686316136583
200.0,49.64858557409205,6.803576825164544e-06,49.64858557409162,6.803576825147006e-06,49.43767206164596,3.401788412588884e-06,49.43767206164566,3.401788412582572e-06,49.43767206164658,3.401788412604849e-06,49.43767206164618,3.4017884125713285e-06,0.0,49.30949733004713,1.7008942062864238e-06,49.309497330050064,1.7008942062932043e-06,49.30949733005008,1.7008942062948224e-06,49.30949733005128,1.700894206264216e-06,49.309497330051336,1.7008942062704174e-06,49.64550715312634,6.803576825162211e-06,49.645507153125465,6.803576825152631e-06,49.43535476222281,3.4017884125872747e-06,49.43535476222221,3.4017884125750334e-06,49.43535476222356,3.401788412584277e-06,49.43535476222276,3.4017884125602357e-06,49.30949733004334,49.30949733004333,1.7008942062948016e-06,49.3094973300472,1.7008942062819589e-06,0.45000000001435475,0.45000000001387414,49.65166399505777,49.75372632273293,0.4499999999976822,0.4499999999973023,0.4499999999922618,0.4499999999902452,0.4500000000035676,0.45000000000334756,0.4500000000011411,0.4500000000003321,0.4499999999763585,0.44999999997596557,0.44999999997972057,0.44999999997823475,0.45000000000575957,0.45,2.1013968591253194e-201,1.5269638070581824e-14,49.876863161366444
201.0,49.64858557409259,6.8035768252355316e-06,49.64858557409177,6.803576825043484e-06,49.43767206164806,3.4017884126625247e-06,49.437672061647355,3.401788412601322e-06,49.43767206164357,3.4017884125842195e-06,49.43767206164263,3.4017884124525533e-06,0.0,49.309497330046916,1.7008942062850959e-06,49.30949733004882,1.7008942062947014e-06,49.30949733004884,1.7008942062974018e-06,49.30949733004781,1.7008942062040372e-06,49.30949733004794,1.7008942062207965e-06,49.645507153127284,6.80357682524228e-06,49.64550715312563,6.80357682505271e-06,49.43535476222514,3.4017884126577504e-06,49.435354762223746,3.401788412588133e-06,49.43535476222079,3.4017884125846574e-06,49.43535476221891,3.401788412448163e-06,49.309497330045346,49.309497330045325,1.7008942063329666e-06,49.30949733004702,1.7008942062887421e-06,0.4499999999900502,0.44999999998478896,49.6516639950579,49.75372632273286,0.44999999999059076,0.4499999999869087,0.4499999999944934,0.449999999986572,0.44999999999762275,0.4499999999971893,0.45000000002017293,0.4500000000180825,0.44999999996788725,0.4499999999672433,0.449999999998857,0.449999999993808,0.4500000000052078,0.45,-1.2530915271230906e-201,1.526963807060549e-14,49.876863161366416
202.0,49.64858557409175,6.8035768253733065e-06,49.64858557409035,6.803576824851817e-06,49.43767206165074,3.401788412796466e-06,49.43767206164939,3.401788412592163e-06,49.43767206163924,3.4017884125954236e-06,49.43767206163746,3.4017884122527488e-06,0.0,49.3094973300471,1.7008942062742782e-06,49.30949733004763,1.7008942063032736e-06,49.30949733004766,1.7008942063083457e-06,49.309497330042944,1.7008942060798697e-06,49.309497330043186,1.700894206119072e-06,49.645507153126886,6.803576825383138e-06,49.645507153124065,6.803576824857931e-06,49.435354762228215,3.4017884127914647e-06,49.435354762225515,3.4017884125989295e-06,49.4353547622169,3.4017884125946075e-06,49.43535476221333,3.4017884122289954e-06,49.309497330048345,49.309497330048295,1.7008942064086968e-06,49.309497330047286,1.7008942062927672e-06,0.4499999999839756,0.44999999996968926,49.651663995056616,49.75372632273108,0.4499999999755493,0.4499999999632578,0.45000000000284357,0.44999999998222706,0.44999999998753626,0.44999999998645046,0.4500000000509502,0.4500000000470429,0.4499999999450427,0.44999999994498974,0.450000000025251,0.4500000000107902,0.4500000000084772,0.45,-1.612148021199515e-201,1.5269638070730764e-14,49.87686316136552
203.0,49.64858557409035,6.803576825458248e-06,49.64858557409053,6.803576824745043e-06,49.43767206165044,3.401788412908115e-06,49.43767206165024,3.4017884125683456e-06,49.43767206163827,3.401788412661826e-06,49.43767206163811,3.4017884121067703e-06,0.0,49.30949733004807,1.7008942062747722e-06,49.30949733004677,1.7008942063223598e-06,49.30949733004677,1.7008942063285533e-06,49.30949733004163,1.7008942060337418e-06,49.30949733004168,1.7008942060889743e-06,49.645507153124434,6.803576825463578e-06,49.6455071531248,6.8035768247556425e-06,49.43535476222737,3.4017884128953114e-06,49.43535476222695,3.4017884125656296e-06,49.435354762214956,3.4017884126549573e-06,49.43535476221463,3.401788412112338e-06,49.30949733004925,49.30949733004925,1.7008942064368526e-06,49.30949733004811,1.7008942063023737e-06,0.45000000002447044,0.45000000000493173,49.65166399505627,49.753726322730834,0.4499999999860918,0.44999999996565015,0.4500000000673864,0.45000000003399254,0.44999999997225926,0.44999999997159723,0.44999999999530155,0.4499999999938494,0.4499999999780368,0.4499999999769045,0.4500000000402902,0.4500000000354613,0.4500000000107583,0.45,1.677044450715622e-204,1.5269638070737132e-14,49.87686316136543
204.0,49.64858557408972,6.803576825455664e-06,49.648585574089864,6.803576824785913e-06,49.43767206164882,3.4017884128715457e-06,49.437672061648776,3.4017884125415366e-06,49.43767206164097,3.4017884126650476e-06,49.437672061641045,3.4017884121276793e-06,0.0,49.30949733004799,1.700894206267902e-06,49.309497330045986,1.7008942063324279e-06,49.309497330045986,1.7008942063381023e-06,49.30949733004225,1.7008942060417315e-06,49.30949733004213,1.7008942060882054e-06,49.64550715312404,6.803576825450041e-06,49.64550715312433,6.803576824794232e-06,49.43535476222558,3.4017884128872934e-06,49.435354762225494,3.4017884125629657e-06,49.43535476221741,3.401788412665035e-06,49.43535476221757,3.401788412128755e-06,49.30949733004879,49.30949733004881,1.7008942064408496e-06,49.309497330047975,1.7008942062944708e-06,0.4499999999916393,0.4499999999732912,49.65166399505541,49.75372632273008,0.44999999999934515,0.4499999999794908,0.4500000000662956,0.4500000000339658,0.4499999999535534,0.4499999999533734,0.4500000000196366,0.45000000001546625,0.4499999999692099,0.4499999999689409,0.4500000000505255,0.45000000004329715,0.4500000000097606,0.45,-5.409547100990166e-206,1.5269638070755392e-14,49.876863161365044
205.0,49.64858557407986,6.803576825466559e-06,49.6485855740798,6.803576824815194e-06,49.43767206164846,3.4017884128836257e-06,49.43767206164822,3.4017884125472753e-06,49.43767206164377,3.4017884126626268e-06,49.43767206164361,3.4017884121100763e-06,0.0,49.30949733004771,1.7008942062602685e-06,49.30949733004523,1.7008942063313987e-06,49.30949733004524,1.7008942063370702e-06,49.30949733004281,1.7008942060427854e-06,49.30949733004273,1.7008942060806177e-06,49.645507153114714,6.803576825433025e-06,49.64550715311459,6.803576824793291e-06,49.43535476222521,3.4017884128851732e-06,49.43535476222475,3.4017884125465875e-06,49.4353547622203,3.4017884126713893e-06,49.43535476221998,3.4017884121213532e-06,49.30949733004759,49.309497330047606,1.700894206432508e-06,49.30949733004772,1.700894206286378e-06,0.4499999999755426,0.44999999995769807,49.651663995045034,49.75372632271959,0.4500000000068662,0.4499999999866304,0.45000000006153046,0.4500000000282873,0.4499999999562949,0.4499999999557164,0.4500000000178535,0.4500000000141002,0.4499999999829382,0.4499999999811413,0.45000000005533164,0.45000000004827173,0.45000000002346824,0.45,-4.2043286910229336e-207,1.5269638071219236e-14,49.87686316135979
206.0,49.64858557408325,6.803576825431465e-06,49.648585574083945,6.803576824899339e-06,49.43767206164553,3.401788412853555e-06,49.43767206164591,3.4017884125569374e-06,49.437672061645905,3.4017884126818087e-06,49.437672061646545,3.401788412196309e-06,0.0,49.30949733004766,1.7008942062610245e-06,49.30949733004506,1.7008942063359096e-06,49.30949733004504,1.70089420634027e-06,49.309497330044984,1.7008942060870005e-06,49.30949733004492,1.700894206117262e-06,49.64550715311681,6.803576825409057e-06,49.64550715311819,6.803576824877172e-06,49.435354762222275,3.401788412853246e-06,49.435354762223035,3.401788412543649e-06,49.43535476222238,3.4017884126749206e-06,49.43535476222364,3.4017884122051426e-06,49.30949733004565,49.30949733004566,1.7008942063971395e-06,49.3094973300476,1.7008942062823451e-06,0.4500000000552698,0.4500000000406918,49.65166399504971,49.75372632272485,0.44999999995205925,0.44999999993421375,0.4499999999946931,0.4499999999654839,0.449999999980116,0.44999999997882284,0.4499999999919262,0.44999999998904816,0.4499999999879888,0.44999999998743456,0.4500000000630334,0.45000000005826324,0.4500000000181649,0.45,2.243119480372635e-207,1.526963807093158e-14,49.87686316136244
207.0,49.648585574085544,6.8035768252901635e-06,49.64858557408698,6.8035768250548704e-06,49.43767206163985,3.401788412719158e-06,49.43767206164065,3.401788412542914e-06,49.4376720616486,3.4017884126503977e-06,49.437672061649806,3.4017884123821725e-06,0.0,49.30949733004611,1.7008942062386632e-06,49.30949733004473,1.700894206328291e-06,49.309497330044685,1.7008942063303058e-06,49.30949733004882,1.7008942061749223e-06,49.30949733004886,1.700894206205528e-06,49.64550715311908,6.803576825289019e-06,49.645507153121976,6.80357682501739e-06,49.435354762216264,3.401788412718723e-06,49.43535476221783,3.4017884124866065e-06,49.43535476222474,3.4017884126598277e-06,49.43535476222717,3.401788412379615e-06,49.309497330042916,49.30949733004291,1.7008942063192222e-06,49.30949733004607,1.700894206255837e-06,0.4499999999938273,0.4499999999873811,49.651663995052004,49.753726322727736,0.45000000001469626,0.45000000000409296,0.4500000000193625,0.4500000000032251,0.45000000002629903,0.45000000002462015,0.44999999992876993,0.44999999992640627,0.44999999999521356,0.4499999999948069,0.4500000000718096,0.45000000006736884,0.450000000009836,0.45,-1.5170363581092833e-207,1.526963807074716e-14,49.87686316136387
208.0,49.648585574089864,6.8035768251421775e-06,49.64858557409022,6.8035768251969645e-06,49.437672061640626,3.4017884126381848e-06,49.437672061641116,3.401788412493626e-06,49.437672061652144,3.4017884126564756e-06,49.437672061652734,3.4017884125761223e-06,0.0,49.30949733004525,1.7008942062662746e-06,49.309497330044834,1.7008942063248725e-06,49.30949733004482,1.7008942063253344e-06,49.309497330052714,1.7008942062668103e-06,49.30949733005269,1.700894206299381e-06,49.64550715312382,6.803576825145777e-06,49.64550715312452,6.803576825226379e-06,49.435354762217095,3.4017884126470265e-06,49.43535476221809,3.4017884125392136e-06,49.43535476222864,3.4017884126503164e-06,49.435354762229835,3.401788412566659e-06,49.30949733004458,49.30949733004458,1.700894206337445e-06,49.30949733004518,1.7008942062776638e-06,0.4500000000076816,0.4500000000061808,49.651663995055905,49.753726322731296,0.45000000000119844,0.4499999999925014,0.4499999999814169,0.4499999999765825,0.4499999999467945,0.44999999994462603,0.45000000002962515,0.4500000000281026,0.4500000000153166,0.4500000000152323,0.44999999999933815,0.4499999999954478,0.4500000000069478,0.45,2.3823171855467014e-210,1.5269638070628846e-14,49.876863161365655
209.0,49.64858557409059,6.80357682505675e-06,49.64858557409132,6.8035768252787844e-06,49.43767206163864,3.4017884125529534e-06,49.43767206163923,3.4017884125398265e-06,49.43767206165204,3.4017884126225752e-06,49.437672061652776,3.4017884126561025e-06,0.0,49.30949733004523,1.700894206288275e-06,49.30949733004519,1.7008942063153021e-06,49.30949733004518,1.7008942063148824e-06,49.30949733005393,1.7008942063185958e-06,49.30949733005389,1.7008942063472588e-06,49.64550715312435,6.803576825077354e-06,49.64550715312582,6.8035768252941225e-06,49.43535476221501,3.401788412549325e-06,49.43535476221623,3.4017884125271837e-06,49.435354762228506,3.4017884126301896e-06,49.435354762229984,3.4017884126660276e-06,49.30949733004244,49.309497330042426,1.700894206270429e-06,49.30949733004521,1.7008942062989089e-06,0.45000000000757423,0.45000000000149154,49.651663995056815,49.75372632273246,0.45000000001317525,0.4500000000123853,0.44999999997883605,0.4499999999768188,0.44999999998456597,0.4499999999828126,0.4499999999894207,0.4499999999857532,0.450000000021228,0.45000000002100227,0.44999999999472984,0.4499999999910942,0.4500000000044582,0.45,-7.684505356617346e-212,1.5269638070552135e-14,49.87686316136624
210.0,49.64858557409116,6.803576824941677e-06,49.64858557409258,6.803576825420126e-06,49.437672061635865,3.401788412391951e-06,49.43767206163687,3.4017884125619463e-06,49.437672061654716,3.401788412612077e-06,49.43767206165606,3.4017884128230366e-06,0.0,49.309497330045275,1.7008942063039002e-06,49.30949733004588,1.700894206307761e-06,49.30949733004587,1.7008942063065067e-06,49.30949733005496,1.7008942063989288e-06,49.309497330054946,1.700894206424952e-06,49.645507153124626,6.803576824945525e-06,49.64550715312747,6.803576825432348e-06,49.435354762211965,3.4017884123968558e-06,49.43535476221399,3.4017884125495703e-06,49.43535476223081,3.40178841261366e-06,49.43535476223351,3.401788412824258e-06,49.30949733003946,49.30949733003943,1.7008942061932269e-06,49.30949733004519,1.700894206308675e-06,0.4500000000095147,0.44999999999640716,49.651663995057696,49.75372632273343,0.4500000000358359,0.4500000000256085,0.44999999998351436,0.4499999999708225,0.4499999999831961,0.4499999999814231,0.44999999997534684,0.44999999997434187,0.45000000001977464,0.45000000001962076,0.4499999999605129,0.44999999995675344,0.45000000000288043,0.45,-7.932301360968886e-213,1.5269638070503484e-14,49.876863161366714
211.0,49.64858557409258,6.803576824967068e-06,49.64858557409228,6.803576825422159e-06,49.437672061636796,3.4017884123685505e-06,49.43767206163684,3.401788412591825e-06,49.43767206165501,3.401788412599169e-06,49.43767206165508,3.4017884128059363e-06,0.0,49.30949733004438,1.7008942062896063e-06,49.30949733004703,1.7008942063059164e-06,49.30949733004704,1.7008942063047218e-06,49.309497330052594,1.7008942063964576e-06,49.30949733005254,1.7008942064172836e-06,49.64550715312691,6.803576824967047e-06,49.6455071531263,6.803576825427456e-06,49.43535476221339,3.401788412368935e-06,49.43535476221344,3.4017884125974277e-06,49.43535476223174,3.4017884126116773e-06,49.43535476223189,3.401788412814168e-06,49.30949733003881,49.30949733003881,1.7008942061801294e-06,49.309497330044316,1.7008942062895343e-06,0.45000000000798,0.4499999999955123,49.65166399505826,49.753726322734025,0.4500000000318462,0.45000000001841317,0.44999999997785334,0.4499999999654134,0.45000000001721546,0.450000000015859,0.44999999998381773,0.449999999983631,0.45000000003768753,0.4500000000376155,0.44999999996292206,0.44999999996008055,0.4500000000018615,0.45,2.3018870471481917e-213,1.5269638070472065e-14,49.87686316136703
212.0,49.64858557409349,6.803576825018579e-06,49.64858557409208,6.803576825337116e-06,49.43767206164285,3.4017884124082225e-06,49.437672061642544,3.4017884126211154e-06,49.43767206164905,3.4017884125533968e-06,49.43767206164852,3.401788412804329e-06,0.0,49.309497330043946,1.7008942063039756e-06,49.30949733004647,1.7008942062795732e-06,49.30949733004651,1.700894206280535e-06,49.30949733005103,1.7008942063912746e-06,49.30949733005095,1.700894206407093e-06,49.64550715312837,6.803576825036497e-06,49.64550715312554,6.803576825363167e-06,49.43535476221957,3.40178841240946e-06,49.43535476221894,3.4017884126263115e-06,49.43535476222607,3.4017884125626434e-06,49.435354762225025,3.4017884127989178e-06,49.30949733004098,49.30949733004101,1.7008942062010965e-06,49.30949733004382,1.7008942062947576e-06,0.4500000000054677,0.44999999999674134,49.6516639950586,49.753726322734416,0.45000000002279433,0.4500000000099859,0.44999999999335044,0.4499999999782535,0.45000000003581114,0.45000000003513513,0.4499999999984056,0.4499999999970962,0.45000000003245666,0.45000000003199747,0.44999999993295664,0.44999999993056344,0.45000000000117674,0.45,3.447636765402393e-213,1.526963807045095e-14,49.87686316136721
213.0,49.64858557409445,6.803576825241155e-06,49.6485855740917,6.803576825104531e-06,49.43767206165055,3.401788412545638e-06,49.437672061650034,3.401788412721656e-06,49.437672061643596,3.401788412497157e-06,49.437672061642594,3.401788412604797e-06,0.0,49.309497330045936,1.7008942063733288e-06,49.309497330046085,1.7008942062561163e-06,49.30949733004616,1.7008942062623778e-06,49.30949733004546,1.700894206300699e-06,49.309497330045346,1.7008942063084344e-06,49.64550715313,6.803576825267298e-06,49.645507153124505,6.803576825130146e-06,49.43535476222761,3.4017884125458794e-06,49.43535476222659,3.4017884127203067e-06,49.43535476222038,3.4017884125208817e-06,49.4353547622184,3.4017884126098236e-06,49.30949733004488,49.309497330044934,1.7008942062715457e-06,49.309497330045666,1.7008942063440072e-06,0.4500000000027364,0.44999999999899337,49.651663995058875,49.75372632273469,0.44999999997349205,0.4499999999629023,0.4500000000602047,0.45000000005372887,0.4500000000124872,0.4500000000122776,0.4500000000522285,0.45000000004895224,0.4500000000423623,0.4500000000417014,0.4499999998370731,0.4499999998358533,0.45000000000074536,0.45,3.533670213105905e-214,1.526963807043765e-14,49.87686316136735
214.0,49.64858557409601,6.80357682574959e-06,49.64858557409084,6.803576824603651e-06,49.437672061656436,3.401788412815473e-06,49.43767206165537,3.401788412965294e-06,49.437672061645365,3.401788412522934e-06,49.43767206164352,3.401788412084058e-06,0.0,49.30949733005231,1.7008942065245743e-06,49.30949733004774,1.700894206261561e-06,49.3094973300479,1.7008942062796547e-06,49.309497330031036,1.700894206041465e-06,49.30949733003087,1.700894206035549e-06,49.64550715313279,6.803576825770763e-06,49.645507153122445,6.803576824616655e-06,49.43535476223464,3.4017884128066033e-06,49.4353547622325,3.4017884129637334e-06,49.43535476222121,3.401788412540001e-06,49.435354762217536,3.4017884120782024e-06,49.30949733004935,49.309497330049446,1.70089420640553e-06,49.3094973300518,1.7008942064559657e-06,0.45000000001655327,0.4499999999851596,49.651663995059224,49.753726322735005,0.4499999998487515,0.4499999998397378,0.45000000023562203,0.45000000020921804,0.44999999992115136,0.4499999999199089,0.4500000001802631,0.45000000017155484,0.45000000010688607,0.45000000010445956,0.44999999964274806,0.4499999996425813,0.4500000000004868,0.45,-2.1325029576103626e-213,1.5269638070429675e-14,49.8768631613675
215.0,49.64858557409748,6.803576826510166e-06,49.64858557409052,6.803576823834104e-06,49.43767206165605,3.4017884131815115e-06,49.43767206165415,3.4017884133596764e-06,49.43767206165859,3.4017884126186484e-06,49.437672061655995,3.4017884112198497e-06,0.0,49.30949733006302,1.700894206737915e-06,49.30949733005222,1.70089420629979e-06,49.3094973300524,1.7008942063342795e-06,49.30949733000738,1.7008942056205488e-06,49.309497330007154,1.7008942055947016e-06,49.64550715313516,6.803576826526209e-06,49.645507153121244,6.803576823845995e-06,49.43535476223581,3.4017884131732356e-06,49.435354762232,3.401788413352207e-06,49.43535476223317,3.401788412628396e-06,49.43535476222799,3.401788411216195e-06,49.30949733005273,49.309497330052864,1.7008942065945344e-06,49.30949733006239,1.7008942066146683e-06,0.4500000000374211,0.4499999999641085,49.651663995059785,49.75372632273544,0.4499999997084054,0.4499999996976864,0.45000000042404764,0.45000000033989174,0.4499999998033352,0.44999999980043887,0.4500000002737446,0.45000000025793235,0.45000000018967135,0.45000000018408925,0.4499999995766026,0.44999999957302667,0.45000000000032153,0.45,-4.7432249772974915e-216,1.526963807042458e-14,49.87686316136773
216.0,49.64858557409332,6.803576826476834e-06,49.64858557409563,6.803576823898917e-06,49.43767206164656,3.4017884132186484e-06,49.43767206164635,3.4017884132758134e-06,49.43767206166249,3.4017884125266437e-06,49.43767206166356,3.401788411363983e-06,0.0,49.309497330061134,1.700894206680019e-06,49.309497330051826,1.700894206249064e-06,49.30949733005177,1.7008942062800529e-06,49.30949733001181,1.7008942056954176e-06,49.30949733001183,1.7008942056708507e-06,49.645507153126374,6.8035768264617625e-06,49.645507153130964,6.803576823896298e-06,49.435354762223675,3.4017884132122453e-06,49.4353547622233,3.401788413249286e-06,49.4353547622385,3.401788412531376e-06,49.43535476224065,3.401788411365988e-06,49.309497330050775,49.309497330050775,1.700894206613964e-06,49.309497330061305,1.7008942065691477e-06,0.4500000000353947,0.44999999996477097,49.65166399506028,49.75372632273581,0.44999999998184703,0.4499999999784078,0.449999999985337,0.44999999991538797,0.4499999999773833,0.4499999999752952,0.449999999779885,0.44999999976568933,0.4499999999695059,0.4499999999657326,0.45000000053525074,0.45000000053160943,0.45000000000020773,0.45,1.3764439397972227e-216,1.5269638070421073e-14,49.87686316136791
217.0,49.64858557409259,6.803576826305406e-06,49.648585574096685,6.803576824093549e-06,49.43767206163929,3.401788413133264e-06,49.43767206163956,3.4017884131557604e-06,49.43767206166595,3.4017884125298145e-06,49.437672061667904,3.401788411545944e-06,0.0,49.30949733005663,1.7008942066153208e-06,49.309497330052096,1.7008942062472204e-06,49.30949733005197,1.700894206272155e-06,49.309497330022275,1.7008942057832191e-06,49.30949733002239,1.7008942057629371e-06,49.64550715312474,6.803576826286895e-06,49.64550715313293,6.803576824066259e-06,49.4353547622156,3.4017884131449815e-06,49.435354762216186,3.401788413142282e-06,49.435354762242454,3.401788412522087e-06,49.43535476224636,3.4017884115451705e-06,49.30949733004783,49.309497330047776,1.7008942065789138e-06,49.30949733005705,1.7008942065265085e-06,0.4500000000302432,0.4499999999696481,49.65166399506045,49.75372632273595,0.45000000002906615,0.4500000000277127,0.4499999999216901,0.44999999986249745,0.44999999998427803,0.449999999982933,0.44999999972434995,0.4499999997119953,0.4499999999603842,0.44999999995597695,0.4500000006123657,0.4500000006098301,0.45000000000013135,0.45,2.0615602048064883e-216,1.5269638070418716e-14,49.87686316136798
218.0,49.64858557409361,6.803576826089535e-06,49.64858557409563,6.803576824275987e-06,49.437672061634466,3.401788413024796e-06,49.43767206163454,3.4017884130538306e-06,49.437672061667975,3.401788412561004e-06,49.437672061669275,3.4017884117322174e-06,0.0,49.30949733005105,1.7008942065523392e-06,49.30949733005252,1.7008942062671638e-06,49.30949733005243,1.7008942062852102e-06,49.30949733003524,1.7008942058728951e-06,49.30949733003533,1.7008942058580274e-06,49.645507153126815,6.803576826072596e-06,49.645507153130815,6.803576824282213e-06,49.435354762211,3.401788413031315e-06,49.435354762211155,3.4017884130408706e-06,49.43535476224447,3.401788412552352e-06,49.435354762247066,3.401788411729864e-06,49.30949733004469,49.30949733004464,1.7008942065203773e-06,49.30949733005138,1.7008942064886027e-06,0.4500000000249122,0.44999999997522894,49.651663995060424,49.753726322735936,0.4499999999710064,0.4499999999692598,0.4500000000306886,0.44999999998082646,0.44999999991984047,0.4499999999190258,0.4499999998759128,0.4499999998672725,0.45000000004073776,0.4500000000381598,0.4500000002812418,0.4500000002790114,0.4500000000000832,0.45,2.113005047792255e-217,1.5269638070417233e-14,49.876863161367964
219.0,49.6485855740947,6.803576825892719e-06,49.6485855740943,6.803576824454996e-06,49.43767206163234,3.401788412922576e-06,49.437672061632064,3.4017884129542475e-06,49.43767206166754,3.4017884125931095e-06,49.437672061667904,3.4017884118993044e-06,0.0,49.309497330045936,1.7008942064995915e-06,49.30949733005263,1.7008942062817948e-06,49.309497330052594,1.7008942062938453e-06,49.309497330047165,1.700894205953581e-06,49.30949733004718,1.7008942059435752e-06,49.64550715312912,6.803576825890144e-06,49.64550715312828,6.8035768244705016e-06,49.435354762209286,3.401788412932311e-06,49.43535476220873,3.401788412957367e-06,49.43535476224399,3.4017884125742355e-06,49.435354762244685,3.401788411895464e-06,49.309497330042156,49.309497330042134,1.7008942064691612e-06,49.30949733004608,1.7008942064578648e-06,0.4500000000198683,0.4499999999804809,49.6516639950603,49.75372632273586,0.44999999992861256,0.4499999999267071,0.4500000001108186,0.4500000000690774,0.4499999998803186,0.449999999878821,0.45000000000548135,0.4499999999998099,0.4500000000928393,0.4500000000917776,0.45000000001346574,0.4500000000121832,0.45000000000005436,0.45,-1.2751584732356378e-216,1.5269638070416343e-14,49.87686316136793
220.0,49.648585574094284,6.803576825804114e-06,49.64858557409445,6.803576824558832e-06,49.43767206163285,3.4017884129010936e-06,49.43767206163262,3.401788412899988e-06,49.43767206166418,3.4017884125471084e-06,49.437672061664486,3.4017884120037067e-06,0.0,49.30949733004279,1.7008942064646751e-06,49.30949733005207,1.7008942062692996e-06,49.309497330052054,1.7008942062779628e-06,49.30949733005431,1.7008942060144034e-06,49.309497330054135,1.7008942059944156e-06,49.645507153128406,6.803576825798691e-06,49.645507153128726,6.803576824568834e-06,49.435354762209634,3.401788412899488e-06,49.435354762209144,3.4017884128999014e-06,49.43535476224086,3.4017884125485166e-06,49.43535476224146,3.401788412019682e-06,49.3094973300409,49.30949733004089,1.7008942064517265e-06,49.30949733004286,1.7008942064351994e-06,0.45000000001706214,0.44999999998294665,49.65166399506017,49.753726322735766,0.4499999999973217,0.44999999999725543,0.4500000000025913,0.4499999999698986,0.4499999999417766,0.44999999994073664,0.44999999992470796,0.4499999999200186,0.45000000002601903,0.4500000000251443,0.450000000182688,0.4500000001807349,0.4500000000000359,0.45,-2.8362743876558535e-219,1.5269638070415772e-14,49.876863161367886
