time,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,PV1__v_mm3_s,PV2__v_mm3_s,V1__v_mm3_s,V2__v_mm3_s,PV1__R_constriction,PV2__R_constriction,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__q_C
217.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132197e-06,3.3394837369565596e-06,1.2435453313830805e-102,0.0,9.772945007955762e-269,0.45,0.4500000099460112,3.332655822496785e-18
218.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713248e-06,3.339483736956531e-06,3.380306677163709e-102,0.0,2.668740520528649e-268,0.45,0.4500000099460112,3.332655822496785e-18
219.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713271e-06,3.339483736956508e-06,9.188626215152887e-102,0.0,2.6922928096493057e-271,0.45,0.4500000099460112,3.332655822496785e-18
220.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713289e-06,3.33948373695649e-06,2.4977275669152503e-101,0.0,-2.717415668928699e-271,0.45,0.4500000099460112,3.332655822496785e-18
221.0,0.4500000306457476,0.44999998924627027,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133036e-06,3.3394837369561755e-06,6.789527457586949e-101,0.0,-2.1367032356216137e-271,0.45,0.4500000099460112,3.332655822496785e-18
222.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133163e-06,3.339483736956163e-06,1.8455849111782345e-100,0.0,5.8438622984793436e-272,0.45,0.4500000099460112,3.332655822496785e-18
223.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713328e-06,3.339483736956151e-06,5.016819926933996e-100,0.0,1.5958088477573156e-271,0.45,0.4500000099460112,3.332655822496785e-18
224.0,0.45000003064586525,0.4499999892463879,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133345e-06,3.339483736956147e-06,1.3637130444035916e-99,0.0,1.4618464498623593e-282,0.45,0.45000000994601586,3.332655822496785e-18
225.0,0.45000003064596955,0.4499999892464922,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787134637e-06,3.339483736956277e-06,3.706956387834846e-99,0.0,3.9555785478678275e-305,0.45,0.45000000994601885,3.332655822496785e-18
226.0,0.4500000306461356,0.44999998924581835,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713521e-06,3.339483736956199e-06,1.0076552187941643e-98,0.0,1.4456784845048928e-307,0.45,0.45000000994601635,3.3326558224967844e-18
227.0,0.4500000306458326,0.44999998924635526,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787135996e-06,3.339483736956402e-06,2.7390908706001e-98,0.0,-4.820927639690312e-308,0.45,0.450000009946011,3.3326558224967844e-18
228.0,0.45000003064576777,0.4499999892462904,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.8275079402101,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369743643e-06,3.339484478713583e-06,3.3394837369561133e-06,7.445620940050318e-98,0.0,-6.626861005129824e-308,0.45,0.4500000099460086,3.3326558224967844e-18
229.0,0.4500000306459019,0.44999998924558465,49.93955921448604,49.879118428972085,49.82902190915036,49.82750794015837,49.82750794021009,49.82599397116639,49.82599397126981,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713018e-06,3.33948373695511e-06,2.0239296102932936e-97,0.0,-4.5354220247463e-309,0.45,0.45000000994600503,3.3326558224967844e-18
230.0,0.4500000306453559,0.44999998924503865,49.93955921448604,49.87911842897208,49.82902190915034,49.82750794015835,49.82750794021007,49.825993971166376,49.82599397126979,3.339484478720639e-06,3.3394837369593167e-06,3.339484478712352e-06,3.339483736953778e-06,5.501611081740457e-97,0.0,4.2065018170702325e-308,0.45,0.45000000994599637,3.3326558224967844e-18
231.0,0.4500000306454778,0.44999998924432055,49.93955921448604,49.879118428972085,49.82902190915033,49.82750794015834,49.82750794021007,49.82599397116637,49.82599397126979,3.3394844787055913e-06,3.339483736929222e-06,3.339484478712491e-06,3.339483736953019e-06,1.4954929430743996e-96,0.0,8.6446265432476e-311,0.45,0.45000000994598993,3.3326558224967844e-18
232.0,0.45000003064606514,0.4499999892465878,49.939559214486046,49.87911842897209,49.8290219091504,49.82750794015842,49.827507940210126,49.825993971166426,49.82599397126985,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478715059e-06,3.3394837369558795e-06,4.065171291747877e-96,0.0,-2.8827377240035e-311,0.45,0.4500000099460177,3.332655822496785e-18
233.0,0.4500000306462344,0.44999998924675705,49.939559214486046,49.87911842897209,49.829021909150406,49.827507940158426,49.82750794021013,49.82599397116643,49.82599397126986,3.3394844787055913e-06,3.3394837369593167e-06,3.33948447871521e-06,3.33948373695638e-06,1.105028125193164e-95,0.0,-3.962619569872e-311,0.45,0.45000000994602074,3.332655822496785e-18
234.0,0.45000003064621963,0.4499999892459024,49.93955921448604,49.879118428972085,49.82902190915039,49.8275079401584,49.82750794021011,49.82599397116641,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478714165e-06,3.339483736955681e-06,3.003777872648744e-95,0.0,-2.712015847583e-312,0.45,0.4500000099460121,3.3326558224967844e-18
235.0,0.4500000306462551,0.4499999892450979,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015838,49.8275079402101,49.8259939711664,49.825993971269824,3.339484478735686e-06,3.3394837369593167e-06,3.339484478713439e-06,3.3394837369552412e-06,8.16511480794845e-95,0.0,2.51533364094e-311,0.45,0.45000000994600475,3.3326558224967844e-18
236.0,0.45000003064606897,0.44999998924575174,49.93955921448604,49.879118428972085,49.82902190915039,49.8275079401584,49.82750794021011,49.82599397116641,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787139795e-06,3.3394837369559066e-06,2.2195083209728138e-94,0.0,5.169168678e-314,0.45,0.4500000099460098,3.3326558224967844e-18
237.0,0.4500000306457887,0.44999998924631135,49.93955921448604,49.87911842897209,49.82902190915039,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369743643e-06,3.3394844787137123e-06,3.339483736955603e-06,6.033249137014046e-94,0.0,-1.723770989e-314,0.45,0.45000000994601197,3.3326558224967844e-18
238.0,0.45000003064578825,0.4499999892463109,49.93955921448604,49.87911842897209,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787136708e-06,3.3394837369559684e-06,1.6400071495711496e-93,0.0,-2.3695006857e-314,0.45,0.4500000099460119,3.3326558224967844e-18
239.0,0.4500000306461352,0.44999998924581797,49.939559214486046,49.87911842897209,49.82902190915039,49.8275079401584,49.82750794021011,49.82599397116641,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787138813e-06,3.339483736956072e-06,4.458001633222172e-93,0.0,-1.621687267e-315,0.45,0.45000000994601086,3.332655822496785e-18
240.0,0.4500000306460569,0.4499999892457397,49.939559214486046,49.87911842897209,49.82902190915039,49.8275079401584,49.82750794021011,49.82599397116641,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713769e-06,3.3394837369561785e-06,1.2118104830828575e-92,0.0,1.5040765694e-314,0.45,0.4500000099460098,3.332655822496785e-18
241.0,0.4500000306460742,0.44999998924575696,49.939559214486046,49.87911842897209,49.82902190915039,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133633e-06,3.339483736956273e-06,3.294042415700309e-92,0.0,3.0905293e-317,0.45,0.4500000099460102,3.332655822496785e-18
242.0,0.45000003064662736,0.44999998924547013,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713297e-06,3.339483736956061e-06,8.954135640771486e-92,0.0,-1.0305246e-317,0.45,0.45000000994601175,3.332655822496785e-18
243.0,0.4500000306462176,0.44999998924590034,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132854e-06,3.3394837369560912e-06,2.4339864201866618e-91,0.0,-1.4166023e-317,0.45,0.4500000099460118,3.332655822496785e-18
244.0,0.4500000306457572,0.4499999892462799,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713298e-06,3.339483736956393e-06,6.616261056709485e-91,0.0,-9.6889e-319,0.45,0.4500000099460114,3.332655822496785e-18
245.0,0.45000003064573846,0.4499999892462611,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133074e-06,3.339483736956402e-06,1.7984862202794633e-90,0.0,8.994297e-318,0.45,0.4500000099460113,3.332655822496785e-18
246.0,0.45000003064620175,0.4499999892458845,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713263e-06,3.339483736956464e-06,4.888792411319657e-90,0.0,2.1704e-320,0.45,0.4500000099460119,3.332655822496785e-18
247.0,0.45000003064616373,0.4499999892458465,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132036e-06,3.3394837369562335e-06,1.3289115574798703e-89,0.0,-6.62e-321,0.45,0.45000000994601114,3.332655822496785e-18
248.0,0.4500000306461597,0.44999998924584245,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787132477e-06,3.339483736956199e-06,3.612356138326739e-89,0.0,-9.363e-321,0.45,0.450000009946011,3.332655822496785e-18
249.0,0.45000003064575117,0.4499999892462738,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713331e-06,3.3394837369561226e-06,9.819402048736065e-89,0.0,-4.3e-322,0.45,0.45000000994601125,3.3326558224967844e-18
250.0,0.45000003064575983,0.4499999892462825,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133925e-06,3.3394837369560675e-06,2.6691902155412764e-88,0.0,6.285e-321,0.45,0.4500000099460114,3.3326558224967844e-18
251.0,0.4500000306461727,0.4499999892458555,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133747e-06,3.3394837369560912e-06,7.255611259606534e-88,0.0,2e-322,0.45,0.45000000994601125,3.3326558224967844e-18
252.0,0.45000003064616806,0.44999998924585083,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787133718e-06,3.339483736956397e-06,1.9722796241351285e-87,0.0,5e-323,0.45,0.45000000994601125,3.3326558224967844e-18
253.0,0.45000003064615035,0.4499999892458331,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787134035e-06,3.3394837369563606e-06,5.361211862926556e-87,0.0,-1.3e-321,0.45,0.4500000099460109,3.3326558224967844e-18
254.0,0.4500000306457114,0.4499999892462341,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787134522e-06,3.339483736956304e-06,1.4573284785512322e-86,0.0,-2.91e-321,0.45,0.4500000099460105,3.3326558224967844e-18
255.0,0.4500000306457031,0.44999998924622575,49.93955921448604,49.879118428972085,49.82902190915038,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478690544e-06,3.3394837369442696e-06,3.339484478713507e-06,3.339483736955942e-06,3.961429521341682e-86,0.0,-3.82e-321,0.45,0.4500000099460103,3.3326558224967844e-18
256.0,0.45000003064572364,0.4499999892462463,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787135357e-06,3.3394837369559074e-06,1.0768281882584308e-85,0.0,-2.347e-321,0.45,0.45000000994601064,3.3326558224967844e-18
257.0,0.4500000306466018,0.4499999892454446,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787134522e-06,3.3394837369562966e-06,2.9271224965153684e-85,0.0,1.304e-321,0.45,0.45000000994601147,3.3326558224967844e-18
258.0,0.45000003064660493,0.4499999892454477,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787133692e-06,3.3394837369563856e-06,7.9567438919514e-85,0.0,1.675e-321,0.45,0.4500000099460116,3.3326558224967844e-18
259.0,0.45000003064617156,0.4499999892458543,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713298e-06,3.339483736956461e-06,2.1628672335193993e-84,0.0,5.9e-322,0.45,0.4500000099460113,3.332655822496785e-18
260.0,0.4500000306457403,0.44999998924626294,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713259e-06,3.3394837369562043e-06,5.87928269824527e-84,0.0,-1.43e-322,0.45,0.4500000099460112,3.332655822496785e-18
261.0,0.4500000306457487,0.4499999892462714,49.939559214486046,49.87911842897209,49.82902190915039,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369743643e-06,3.3394844787132473e-06,3.33948373695622e-06,1.5981547323013779e-83,0.0,7.95e-322,0.45,0.4500000099460114,3.332655822496785e-18
262.0,0.45000003064658917,0.44999998924543194,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132e-06,3.339483736956572e-06,4.344234967880665e-83,0.0,-1.63e-322,0.45,0.45000000994601114,3.332655822496785e-18
263.0,0.45000003064615207,0.44999998924583484,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787131897e-06,3.3394837369565783e-06,1.1808854971746377e-82,0.0,-1.84e-321,0.45,0.45000000994601075,3.332655822496785e-18
264.0,0.45000003064613114,0.4499999892458139,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713205e-06,3.3394837369562573e-06,3.209979588460643e-82,0.0,-3.483e-321,0.45,0.4500000099460104,3.3326558224967844e-18
265.0,0.45000003064612004,0.4499999892458028,49.93955921448604,49.879118428972085,49.82902190915039,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478735686e-06,3.3394837369743643e-06,3.3394844787132295e-06,3.3394837369562246e-06,8.72562918503701e-82,0.0,-4.37e-321,0.45,0.4500000099460102,3.3326558224967844e-18
266.0,0.4500000306461408,0.4499999892458236,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.339484478713227e-06,3.3394837369562183e-06,2.371871925555801e-81,0.0,-2.727e-321,0.45,0.4500000099460106,3.3326558224967844e-18
267.0,0.45000003064659905,0.4499999892454418,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787131765e-06,3.339483736956277e-06,6.447416354670499e-81,0.0,1.18e-321,0.45,0.4500000099460114,3.332655822496785e-18
268.0,0.4500000306461682,0.449999989245851,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.3394844787132113e-06,3.3394837369562437e-06,1.752589471741048e-80,0.0,1.9e-322,0.45,0.4500000099460112,3.332655822496785e-18
269.0,0.4500000306457126,0.44999998924623524,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713287e-06,3.339483736956163e-06,4.764032113782328e-80,0.0,-3.12e-321,0.45,0.45000000994601047,3.3326558224967844e-18
270.0,0.45000003064567656,0.4499999892461992,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787133574e-06,3.339483736956084e-06,1.2949981925089835e-79,0.0,-6.12e-321,0.45,0.4500000099460098,3.3326558224967844e-18
271.0,0.4500000306456887,0.4499999892462114,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.33948447871337e-06,3.33948373695606e-06,3.520170054584479e-79,0.0,-4.585e-321,0.45,0.45000000994601014,3.3326558224967844e-18
272.0,0.45000003064660926,0.44999998924545204,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713314e-06,3.3394837369561247e-06,9.568814292462673e-79,0.0,1.59e-321,0.45,0.4500000099460116,3.332655822496785e-18
273.0,0.4500000306465997,0.4499999892454425,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132384e-06,3.3394837369562018e-06,2.601073401110048e-78,0.0,6.97e-322,0.45,0.45000000994601136,3.332655822496785e-18
274.0,0.4500000306465534,0.4499999892453962,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787131753e-06,3.339483736956561e-06,7.070450560725609e-78,0.0,-3.24e-321,0.45,0.45000000994601047,3.3326558224967844e-18
275.0,0.4500000306456838,0.44999998924620643,49.93955921448604,49.879118428972085,49.82902190915038,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478690544e-06,3.3394837369442696e-06,3.339484478713157e-06,3.339483736956272e-06,1.921947727823849e-77,0.0,-6.22e-321,0.45,0.4500000099460098,3.3326558224967844e-18
276.0,0.45000003064572874,0.4499999892462514,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713195e-06,3.339483736956528e-06,5.224395583791719e-77,0.0,-2.49e-321,0.45,0.45000000994601064,3.3326558224967844e-18
277.0,0.4500000306465982,0.449999989245441,49.939559214486046,49.879118428972085,49.82902190915039,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478735686e-06,3.3394837369593167e-06,3.3394844787131515e-06,3.3394837369565783e-06,1.4201379580102715e-76,0.0,1.507e-321,0.45,0.4500000099460115,3.332655822496785e-18
278.0,0.4500000306457402,0.44999998924626283,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713127e-06,3.339483736956312e-06,3.860335205164256e-76,0.0,-1.05e-321,0.45,0.45000000994601097,3.332655822496785e-18
279.0,0.45000003064658745,0.4499999892454302,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787131088e-06,3.3394837369566346e-06,1.0493479039958718e-75,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
280.0,0.4500000306461677,0.4499999892458505,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787130948e-06,3.339483736956656e-06,2.852423339163565e-75,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
281.0,0.4500000306465875,0.4499999892454303,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.339484478713103e-06,3.339483736956649e-06,7.753690529920791e-75,0.0,5e-324,0.45,0.4500000099460112,3.332655822496785e-18
282.0,0.45000003064616717,0.44999998924584994,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713143e-06,3.339483736956615e-06,2.1076716070978668e-74,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
283.0,0.45000003064574723,0.4499999892462699,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132087e-06,3.3394837369562517e-06,5.729245429933205e-74,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
284.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787131973e-06,3.3394837369565664e-06,1.557370374296946e-73,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
285.0,0.4500000306465876,0.4499999892454304,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787131753e-06,3.339483736956593e-06,4.23337158863185e-73,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
286.0,0.45000003064616756,0.44999998924585033,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787131837e-06,3.3394837369565838e-06,1.1507497062492758e-72,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
287.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132125e-06,3.339483736956557e-06,3.1280620156019906e-72,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
288.0,0.4500000306457475,0.44999998924627016,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.339484478713244e-06,3.339483736956528e-06,8.502954135303866e-72,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
289.0,0.45000003064574756,0.4499999892462702,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369593167e-06,3.3394844787132697e-06,3.3394837369565016e-06,2.311342571421719e-71,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
290.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126984,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713284e-06,3.33948373695649e-06,6.2828805112394626e-71,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
291.0,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.8275079401584,49.82750794021011,49.825993971166405,49.82599397126983,3.3394844787055913e-06,3.3394837369442696e-06,3.339484478713287e-06,3.3394837369561865e-06,1.7078639924081707e-70,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
292.0,0.45000003064658745,0.4499999892454302,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787133006e-06,3.3394837369561734e-06,4.6424556560426473e-70,0.0,0.0,0.45,0.4500000099460112,3.332655822496785e-18
293.0,0.45000003064616734,0.4499999892458501,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133425e-06,3.3394837369561336e-06,1.2619502849247643e-69,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
294.0,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369593167e-06,3.3394844787133036e-06,3.3394837369564732e-06,3.4303365279297015e-69,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
295.0,0.45000003064658756,0.44999998924543033,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.82750794021011,49.825993971166405,49.82599397126984,3.339484478720639e-06,3.3394837369442696e-06,3.3394844787132697e-06,3.3394837369565054e-06,9.324621449370602e-69,0.0,0.0,0.45,0.4500000099460112,3.3326558224967844e-18
