time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg
126.0,-3.7404886222490055e-210,0.45,0.45000000994601114,3.3326558224967756e-18,5.08938021580218e-17,2.7729766184682308e-18,2.7701347174924565e-18,0.45066901619874705,0.45000003064625527,0.450669016198747,1.6625129003478863e-19,0.4506690848130831,0.44999998924575824,0.45066908481308315,1.6625129003496468e-19,0.45,0.45066901619874705,0.45066901619623906,1.0708375882735378e-14,2.7707689237164926e-18,0.45,0.4506690848130831,0.45066908481053247,1.0708377513084173e-14,2.770768923722362e-18,0.4500000306457456,0.4499999892462683,49.93955921448591,49.879118428971815,49.82902190914999,49.82750794015801,49.82750794020972,49.825993971166014,49.82599397126944
127.0,1.0230199531287927e-210,0.45,0.45000000994601197,3.332655822496777e-18,5.089380215802623e-17,2.772976618468233e-18,2.7701347174924596e-18,0.4506690161988061,0.45000003064566235,0.4506690161988063,1.662512900347888e-19,0.4506690848130161,0.4499999892464303,0.450669084813016,1.6625129003496488e-19,0.45,0.4506690161988062,0.4506690161965994,1.0708375882743289e-14,2.7707689237164957e-18,0.45,0.45066908481301604,0.4506690848108971,1.0708377513091908e-14,2.770768923722365e-18,0.4500000306462047,0.44999998924588747,49.93955921448593,49.87911842897186,49.82902190915005,49.82750794015806,49.82750794020977,49.82599397116606,49.8259939712695
128.0,2.7936049982040616e-210,0.45,0.45000000994601264,3.332655822496778e-18,5.089380215803032e-17,2.7729766184682346e-18,2.7701347174924623e-18,0.4506690161988218,0.45000003064550664,0.4506690161988219,1.6625129003478894e-19,0.45066908481299317,0.44999998924665846,0.4506690848129931,1.6625129003496502e-19,0.45,0.4506690161988219,0.45066901619691235,1.0708375882750084e-14,2.7707689237164984e-18,0.45,0.4506690848129931,0.45066908481120305,1.070837751309847e-14,2.770768923722368e-18,0.45000003064624083,0.4499999892459236,49.939559214485946,49.879118428971886,49.829021909150086,49.82750794015811,49.82750794020982,49.82599397116611,49.82599397126955
129.0,2.8182593158819962e-213,0.45,0.4500000099460117,3.332655822496779e-18,5.089380215802535e-17,2.7729766184682366e-18,2.770134717492465e-18,0.4506690161987651,0.4500000306460761,0.450669016198765,1.6625129003478909e-19,0.45066908481305873,0.4499999892460007,0.4506690848130588,1.6625129003496517e-19,0.45,0.45066901619876504,0.45066901619718236,1.0708375882755792e-14,2.770768923716501e-18,0.45,0.45066908481305873,0.45066908481146234,1.0708377513104208e-14,2.77076892372237e-18,0.4500000306461969,0.4499999892458797,49.93955921448596,49.879118428971914,49.829021909150136,49.82750794015814,49.82750794020986,49.82599397116616,49.82599397126959
130.0,-2.844557618931348e-213,0.45,0.4500000099460107,3.33265582249678e-18,5.089380215801889e-17,2.7729766184682377e-18,2.770134717492467e-18,0.4506690161987546,0.45000003064617905,0.4506690161987546,1.6625129003478923e-19,0.45066908481308066,0.4499999892457832,0.4506690848130806,1.6625129003496529e-19,0.45,0.45066901619875466,0.4506690161974098,1.070837588276068e-14,2.770768923716503e-18,0.45,0.45066908481308066,0.45066908481169055,1.0708377513109181e-14,2.770768923722372e-18,0.45000003064571986,0.4499999892462425,49.939559214485975,49.879118428971935,49.82902190915017,49.827507940158185,49.8275079402099,49.8259939711662,49.82599397126962
131.0,-2.2366749179299756e-213,0.45,0.4500000099460108,3.3326558224967806e-18,5.089380215801949e-17,2.772976618468239e-18,2.7701347174924684e-18,0.450669016198778,0.4500000306459446,0.4506690161987781,1.6625129003478933e-19,0.45066908481305623,0.449999989246028,0.4506690848130562,1.662512900349654e-19,0.45,0.450669016198778,0.4506690161976059,1.0708375882764962e-14,2.770768923716505e-18,0.45,0.45066908481305623,0.45066908481188656,1.0708377513113359e-14,2.770768923722374e-18,0.4500000306461451,0.44999998924582785,49.93955921448599,49.87911842897196,49.8290219091502,49.82750794015821,49.82750794020993,49.82599397116623,49.825993971269654
132.0,6.117283864664817e-214,0.45,0.4500000099460113,3.332655822496781e-18,5.0893802158022665e-17,2.77297661846824e-18,2.77013471749247e-18,0.4506690161988011,0.45000003064571426,0.4506690161988011,1.6625129003478942e-19,0.45066908481302753,0.44999998924631446,0.4506690848130275,1.6625129003496548e-19,0.45,0.45066901619880106,0.4506690161977749,1.0708375882768659e-14,2.770768923716506e-18,0.45,0.45066908481302753,0.45066908481205337,1.0708377513116901e-14,2.7707689237223755e-18,0.4500000306457532,0.4499999892462759,49.93955921448599,49.87911842897198,49.82902190915023,49.82750794015824,49.82750794020995,49.82599397116625,49.82599397126968
133.0,1.6704732618383882e-213,0.45,0.4500000099460115,3.3326558224967817e-18,5.0893802158023916e-17,2.7729766184682408e-18,2.770134717492471e-18,0.45066901619878974,0.4500000306458294,0.4506690161987897,1.662512900347895e-19,0.45066908481303664,0.44999998924622187,0.4506690848130367,1.6625129003496555e-19,0.45,0.4506690161987897,0.4506690161979211,1.0708375882771787e-14,2.7707689237165072e-18,0.45,0.4506690848130367,0.45066908481219414,1.0708377513119959e-14,2.7707689237223767e-18,0.45000003064576427,0.4499999892462869,49.939559214486,49.87911842897199,49.82902190915024,49.82750794015826,49.82750794020997,49.82599397116627,49.8259939712697
134.0,1.6852155977555118e-216,0.45,0.4500000099460112,3.332655822496782e-18,5.089380215802206e-17,2.7729766184682416e-18,2.7701347174924727e-18,0.45066901619878574,0.45000003064586835,0.45066901619878574,1.6625129003478955e-19,0.4506690848130439,0.4499999892461502,0.45066908481304385,1.6625129003496562e-19,0.45,0.45066901619878574,0.45066901619804567,1.0708375882774477e-14,2.7707689237165084e-18,0.45,0.45066908481304385,0.4506690848123141,1.0708377513122568e-14,2.770768923722378e-18,0.45000003064616784,0.4499999892458506,49.93955921448601,49.879118428972006,49.82902190915027,49.827507940158284,49.82750794021,49.82599397116629,49.825993971269725
135.0,-1.7009410174298206e-216,0.45,0.4500000099460112,3.332655822496782e-18,5.089380215802199e-17,2.7729766184682423e-18,2.7701347174924734e-18,0.45066901619880156,0.4500000306457086,0.4506690161988017,1.662512900347896e-19,0.4506690848130282,0.4499999892463085,0.45066908481302814,1.6625129003496567e-19,0.45,0.4506690161988016,0.45066901619815064,1.070837588277679e-14,2.7707689237165096e-18,0.45,0.4506690848130282,0.450669084812419,1.0708377513124807e-14,2.770768923722379e-18,0.4500000306461672,0.44999998924585,49.93955921448601,49.87911842897202,49.829021909150285,49.8275079401583,49.82750794021001,49.82599397116631,49.825993971269746
136.0,-1.3374494808063911e-216,0.45,0.4500000099460112,3.3326558224967825e-18,5.0893802158022e-17,2.772976618468243e-18,2.7701347174924742e-18,0.4506690161987777,0.4500000306459483,0.4506690161987777,1.6625129003478964e-19,0.450669084813052,0.4499999892460692,0.450669084813052,1.6625129003496572e-19,0.45,0.4506690161987777,0.45066901619824096,1.0708375882778685e-14,2.7707689237165103e-18,0.45,0.45066908481305207,0.4506690848125098,1.0708377513126815e-14,2.7707689237223798e-18,0.4500000306461673,0.44999998924585005,49.93955921448602,49.879118428972035,49.8290219091503,49.827507940158306,49.827507940210026,49.825993971166326,49.82599397126976
137.0,3.657911153361943e-217,0.45,0.4500000099460112,3.3326558224967833e-18,5.0893802158022036e-17,2.7729766184682435e-18,2.770134717492475e-18,0.450669016198752,0.4500000306462066,0.4506690161987519,1.662512900347897e-19,0.4506690848130776,0.4499999892458119,0.4506690848130777,1.6625129003496577e-19,0.45,0.45066901619875194,0.4506690161983175,1.0708375882780274e-14,2.770768923716511e-18,0.45,0.4506690848130777,0.4506690848125885,1.0708377513128567e-14,2.77076892372238e-18,0.4500000306461676,0.4499999892458504,49.939559214486025,49.87911842897204,49.82902190915031,49.82750794015832,49.82750794021004,49.82599397116634,49.82599397126977
138.0,9.988816787083074e-217,0.45,0.4500000099460112,3.3326558224967833e-18,5.089380215802205e-17,2.772976618468244e-18,2.7701347174924754e-18,0.45066901619876226,0.4500000306461027,0.45066901619876226,1.6625129003478971e-19,0.45066908481306733,0.4499999892459161,0.45066908481306733,1.662512900349658e-19,0.45,0.45066901619876226,0.45066901619838107,1.0708375882781664e-14,2.7707689237165115e-18,0.45,0.45066908481306733,0.45066908481265755,1.0708377513130032e-14,2.7707689237223806e-18,0.4500000306461677,0.4499999892458505,49.939559214486025,49.87911842897205,49.82902190915032,49.82750794015833,49.82750794021005,49.82599397116635,49.825993971269774
139.0,1.0076970543174012e-219,0.45,0.4500000099460112,3.3326558224967837e-18,5.089380215802203e-17,2.7729766184682443e-18,2.7701347174924757e-18,0.4506690161987723,0.45000003064600247,0.4506690161987723,1.6625129003478976e-19,0.4506690848130574,0.4499999892460154,0.4506690848130574,1.6625129003496582e-19,0.45,0.4506690161987723,0.45066901619843797,1.0708375882782923e-14,2.770768923716512e-18,0.45,0.4506690848130574,0.4506690848127132,1.0708377513131219e-14,2.7707689237223813e-18,0.4500000306457476,0.44999998924627027,49.939559214486025,49.879118428972056,49.82902190915033,49.82750794015834,49.827507940210054,49.825993971166355,49.82599397126978
140.0,-1.0171002779196576e-219,0.45,0.4500000099460112,3.332655822496784e-18,5.0893802158022024e-17,2.7729766184682443e-18,2.770134717492476e-18,0.4506690161987297,0.45000003064643107,0.4506690161987295,1.6625129003478979e-19,0.45066908481310003,0.44999998924558654,0.4506690848131002,1.6625129003496584e-19,0.45,0.4506690161987296,0.45066901619848604,1.0708375882783877e-14,2.7707689237165122e-18,0.45,0.45066908481310014,0.4506690848127618,1.0708377513132366e-14,2.7707689237223817e-18,0.45000003064574756,0.4499999892462702,49.93955921448603,49.879118428972056,49.829021909150335,49.82750794015835,49.82750794021006,49.82599397116636,49.82599397126979
141.0,-7.997456847076122e-220,0.45,0.4500000099460112,3.332655822496784e-18,5.0893802158022024e-17,2.7729766184682447e-18,2.7701347174924765e-18,0.4506690161987101,0.4500000306466265,0.45066901619870997,1.662512900347898e-19,0.4506690848131197,0.44999998924539125,0.45066908481311974,1.6625129003496586e-19,0.45,0.45066901619871,0.4506690161985209,1.0708375882784589e-14,2.7707689237165126e-18,0.45,0.45066908481311974,0.45066908481281037,1.0708377513133456e-14,2.770768923722382e-18,0.45000003064574756,0.4499999892462702,49.93955921448603,49.87911842897206,49.82902190915034,49.827507940158355,49.82750794021007,49.82599397116637,49.825993971269796
142.0,2.1872965685263395e-220,0.45,0.4500000099460112,3.332655822496784e-18,5.089380215802202e-17,2.7729766184682447e-18,2.770134717492477e-18,0.45066901619871824,0.4500000306465426,0.4506690161987183,1.6625129003478983e-19,0.4506690848131115,0.44999998924547535,0.45066908481311146,1.662512900349659e-19,0.45,0.45066901619871824,0.45066901619854743,1.0708375882785179e-14,2.770768923716513e-18,0.45,0.4506690848131115,0.4506690848128553,1.0708377513134407e-14,2.7707689237223825e-18,0.4500000306457475,0.44999998924627016,49.93955921448603,49.87911842897206,49.82902190915035,49.82750794015836,49.827507940210076,49.825993971166376,49.8259939712698
143.0,5.972945696601771e-220,0.45,0.4500000099460112,3.332655822496784e-18,5.089380215802201e-17,2.772976618468245e-18,2.7701347174924773e-18,0.45066901619875904,0.45000003064613303,0.4506690161987592,1.6625129003478983e-19,0.4506690848130707,0.44999998924588475,0.4506690848130706,1.6625129003496591e-19,0.45,0.4506690161987591,0.45066901619857036,1.0708375882785767e-14,2.7707689237165134e-18,0.45,0.45066908481307066,0.4506690848128931,1.0708377513135138e-14,2.770768923722383e-18,0.4500000306461674,0.44999998924585016,49.93955921448603,49.87911842897207,49.829021909150356,49.82750794015836,49.82750794021008,49.82599397116638,49.82599397126981
144.0,6.0256584061544574e-223,0.45,0.4500000099460112,3.332655822496784e-18,5.089380215802202e-17,2.772976618468245e-18,2.7701347174924773e-18,0.4506690161987703,0.45000003064602245,0.4506690161987703,1.6625129003478986e-19,0.4506690848130594,0.4499999892459952,0.4506690848130594,1.6625129003496594e-19,0.45,0.4506690161987703,0.4506690161985982,1.070837588278639e-14,2.7707689237165134e-18,0.45,0.4506690848130594,0.4506690848129178,1.0708377513135644e-14,2.770768923722383e-18,0.45000003064616745,0.4499999892458502,49.93955921448603,49.87911842897207,49.829021909150356,49.82750794015837,49.82750794021009,49.82599397116638,49.82599397126981
145.0,-6.081886230877299e-223,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802203e-17,2.7729766184682454e-18,2.7701347174924777e-18,0.4506690161987399,0.45000003064632843,0.4506690161987397,1.6625129003478988e-19,0.45066908481308976,0.4499999892456895,0.4506690848130899,1.6625129003496594e-19,0.45,0.45066901619873984,0.4506690161986239,1.0708375882786867e-14,2.7707689237165134e-18,0.45,0.45066908481308987,0.4506690848129377,1.0708377513136137e-14,2.770768923722383e-18,0.4500000306457476,0.44999998924627027,49.93955921448604,49.87911842897208,49.82902190915036,49.82750794015838,49.82750794021009,49.82599397116638,49.82599397126981
146.0,-4.782185565788417e-223,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802203e-17,2.772976618468246e-18,2.7701347174924777e-18,0.4506690161987412,0.45000003064631455,0.4506690161987411,1.6625129003478988e-19,0.4506690848130885,0.4499999892457034,0.45066908481308854,1.6625129003496596e-19,0.45,0.45066901619874117,0.45066901619864175,1.0708375882787258e-14,2.7707689237165138e-18,0.45,0.4506690848130886,0.4506690848129582,1.0708377513136578e-14,2.7707689237223833e-18,0.45000003064616756,0.44999998924585033,49.93955921448604,49.879118428972085,49.82902190915036,49.82750794015838,49.82750794021009,49.82599397116638,49.82599397126982
147.0,1.3079230408013174e-223,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.772976618468246e-18,2.770134717492478e-18,0.45066901619876104,0.45000003064611444,0.4506690161987611,1.6625129003478988e-19,0.4506690848130688,0.4499999892459034,0.45066908481306867,1.6625129003496596e-19,0.45,0.45066901619876104,0.4506690161986556,1.0708375882787609e-14,2.7707689237165138e-18,0.45,0.4506690848130687,0.45066908481297685,1.070837751313694e-14,2.7707689237223833e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.82902190915037,49.82750794015838,49.82750794021009,49.82599397116638,49.82599397126982
148.0,3.571602228272085e-223,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.772976618468246e-18,2.770134717492478e-18,0.45066901619878624,0.45000003064586164,0.45066901619878635,1.6625129003478988e-19,0.4506690848130435,0.449999989246156,0.4506690848130434,1.6625129003496598e-19,0.45,0.4506690161987863,0.4506690161986692,1.0708375882787959e-14,2.770768923716514e-18,0.45,0.45066908481304346,0.4506690848129913,1.0708377513137198e-14,2.7707689237223836e-18,0.45000003064658745,0.4499999892454302,49.93955921448604,49.879118428972085,49.82902190915037,49.82750794015838,49.8275079402101,49.82599397116639,49.825993971269824
149.0,3.603122493227063e-226,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.772976618468246e-18,2.7701347174924784e-18,0.45066901619876787,0.45000003064604693,0.45066901619876787,1.662512900347899e-19,0.4506690848130618,0.44999998924597084,0.45066908481306184,1.6625129003496598e-19,0.45,0.45066901619876787,0.4506690161986845,1.0708375882788241e-14,2.7707689237165146e-18,0.45,0.45066908481306184,0.45066908481300055,1.0708377513137435e-14,2.7707689237223836e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.82902190915038,49.827507940158384,49.8275079402101,49.8259939711664,49.825993971269824
150.0,-3.6367446679917556e-226,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.772976618468246e-18,2.7701347174924784e-18,0.45066901619875194,0.45000003064620664,0.45066901619875194,1.662512900347899e-19,0.45066908481307777,0.4499999892458114,0.4506690848130778,1.6625129003496596e-19,0.45,0.4506690161987519,0.45066901619869715,1.0708375882788478e-14,2.7707689237165146e-18,0.45,0.45066908481307777,0.45066908481300877,1.0708377513137646e-14,2.7707689237223836e-18,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.82902190915038,49.827507940158384,49.82750794021009,49.8259939711664,49.825993971269824
151.0,-2.859571389124698e-226,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.4506690161987758,0.4500000306459671,0.45066901619877586,1.662512900347899e-19,0.4506690848130539,0.449999989246051,0.4506690848130539,1.6625129003496596e-19,0.45,0.4506690161987758,0.4506690161987083,1.070837588278877e-14,2.7707689237165146e-18,0.45,0.4506690848130539,0.4506690848130155,1.070837751313774e-14,2.7707689237223836e-18,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.82902190915038,49.827507940158384,49.82750794021009,49.8259939711664,49.825993971269824
152.0,7.820899576563851e-227,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.4506690161988016,0.4500000306457089,0.4506690161988016,1.662512900347899e-19,0.45066908481302814,0.44999998924630896,0.4506690848130281,1.6625129003496598e-19,0.45,0.4506690161988017,0.4506690161987189,1.0708375882789054e-14,2.7707689237165146e-18,0.45,0.45066908481302814,0.45066908481302026,1.0708377513137785e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.82902190915038,49.827507940158384,49.8275079402101,49.8259939711664,49.82599397126983
153.0,2.135687000179613e-226,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.45066901619879135,0.4500000306458127,0.4506690161987913,1.6625129003478993e-19,0.4506690848130384,0.44999998924620477,0.4506690848130384,1.66251290034966e-19,0.45,0.45066901619879135,0.4506690161987299,1.0708375882789264e-14,2.7707689237165146e-18,0.45,0.4506690848130384,0.4506690848130226,1.0708377513137855e-14,2.770768923722384e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
154.0,2.154534961344073e-229,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.772976618468246e-18,2.7701347174924784e-18,0.4506690161987569,0.45000003064615796,0.4506690161987568,1.6625129003478993e-19,0.45066908481307283,0.44999998924585977,0.45066908481307294,1.6625129003496598e-19,0.45,0.4506690161987568,0.4506690161987384,1.0708375882789379e-14,2.7707689237165146e-18,0.45,0.4506690848130729,0.45066908481302487,1.0708377513137981e-14,2.770768923722384e-18,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.8275079402101,49.8259939711664,49.82599397126983
155.0,-2.1746397874062244e-229,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.772976618468246e-18,2.770134717492479e-18,0.4506690161987519,0.45000003064620653,0.4506690161987519,1.6625129003478993e-19,0.4506690848130778,0.4499999892458118,0.4506690848130778,1.6625129003496598e-19,0.45,0.4506690161987518,0.45066901619874056,1.0708375882789423e-14,2.770768923716515e-18,0.45,0.45066908481307777,0.4506690848130317,1.0708377513138143e-14,2.7707689237223836e-18,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.8275079402101,49.825993971166405,49.825993971269824
156.0,-1.7099187007684474e-229,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.772976618468246e-18,2.7701347174924784e-18,0.45066901619874855,0.4500000306462391,0.4506690161987486,1.6625129003478993e-19,0.4506690848130811,0.449999989245779,0.4506690848130811,1.6625129003496598e-19,0.45,0.4506690161987486,0.45066901619874106,1.0708375882789425e-14,2.7707689237165146e-18,0.45,0.45066908481308104,0.4506690848130396,1.070837751313832e-14,2.770768923722384e-18,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.8275079402101,49.8259939711664,49.82599397126983
157.0,4.676610800366198e-230,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.45066901619876026,0.4500000306461222,0.4506690161987603,1.6625129003478993e-19,0.45066908481306944,0.44999998924589546,0.4506690848130694,1.6625129003496598e-19,0.45,0.4506690161987603,0.4506690161987416,1.0708375882789455e-14,2.7707689237165146e-18,0.45,0.4506690848130694,0.45066908481304646,1.0708377513138442e-14,2.770768923722384e-18,0.4500000306457475,0.44999998924627016,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.8275079402101,49.8259939711664,49.82599397126983
158.0,1.2770624137881756e-229,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.45066901619880023,0.45000003064572225,0.4506690161988003,1.6625129003478993e-19,0.45066908481302953,0.4499999892462953,0.4506690848130295,1.66251290034966e-19,0.45,0.4506690161988003,0.4506690161987439,1.0708375882789586e-14,2.7707689237165146e-18,0.45,0.4506690848130295,0.45066908481305046,1.0708377513138438e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.82902190915038,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
159.0,1.2883328025581578e-232,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.7701347174924784e-18,0.450669016198784,0.45000003064588656,0.4506690161987839,1.6625129003478993e-19,0.4506690848130458,0.44999998924613127,0.45066908481304585,1.66251290034966e-19,0.45,0.45066901619878397,0.45066901619875194,1.0708375882789729e-14,2.7707689237165146e-18,0.45,0.4506690848130458,0.4506690848130472,1.0708377513138405e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.82902190915038,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
160.0,-1.3003547503892746e-232,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987278,0.45000003064645094,0.45066901619872757,1.6625129003478993e-19,0.45066908481310197,0.44999998924556683,0.4506690848131022,1.66251290034966e-19,0.45,0.4506690161987277,0.45066901619875754,1.0708375882789734e-14,2.7707689237165146e-18,0.45,0.4506690848131021,0.45066908481304574,1.0708377513138497e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
161.0,-1.0224686029384967e-232,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987337,0.45000003064639027,0.4506690161987336,1.6625129003478993e-19,0.4506690848130961,0.44999998924562734,0.4506690848130962,1.66251290034966e-19,0.45,0.4506690161987336,0.4506690161987571,1.0708375882789737e-14,2.770768923716515e-18,0.45,0.4506690848130961,0.4506690848130499,1.0708377513138576e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
162.0,2.7964415556064325e-233,0.45,0.4500000099460112,3.332655822496785e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987618,0.45000003064610633,0.45066901619876193,1.6625129003478993e-19,0.45066908481306794,0.4499999892459112,0.4506690848130679,1.66251290034966e-19,0.45,0.4506690161987618,0.4506690161987544,1.0708375882789739e-14,2.7707689237165146e-18,0.45,0.4506690848130679,0.45066908481305584,1.0708377513138644e-14,2.770768923722384e-18,0.45000003064616745,0.4499999892458502,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
163.0,7.636364357582904e-233,0.45,0.4500000099460112,3.332655822496785e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619877237,0.4500000306460008,0.4506690161987725,1.6625129003478993e-19,0.4506690848130574,0.44999998924601675,0.4506690848130573,1.66251290034966e-19,0.45,0.4506690161987724,0.4506690161987534,1.070837588278974e-14,2.7707689237165146e-18,0.45,0.45066908481305734,0.45066908481305956,1.07083775131387e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.939559214486046,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.8259939711664,49.82599397126983
164.0,7.703757144474659e-236,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987539,0.4500000306461872,0.4506690161987539,1.6625129003478995e-19,0.4506690848130759,0.4499999892458303,0.45066908481307594,1.66251290034966e-19,0.45,0.4506690161987539,0.4506690161987538,1.0708375882789709e-14,2.7707689237165146e-18,0.45,0.4506690848130759,0.4506690848130616,1.0708377513138784e-14,2.770768923722384e-18,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.8259939711664,49.82599397126983
165.0,-7.7756439786145265e-236,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.45066901619876604,0.4500000306460647,0.4506690161987661,1.6625129003478995e-19,0.4506690848130638,0.44999998924595286,0.4506690848130637,1.66251290034966e-19,0.45,0.45066901619876604,0.450669016198754,1.0708375882789735e-14,2.770768923716515e-18,0.45,0.4506690848130637,0.4506690848130637,1.0708377513138801e-14,2.7707689237223844e-18,0.45000003064574756,0.4499999892462702,49.93955921448604,49.879118428972085,49.829021909150384,49.8275079401584,49.827507940210104,49.825993971166405,49.82599397126984
166.0,-6.113986843498753e-236,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987869,0.4500000306458556,0.45066901619878696,1.6625129003478993e-19,0.45066908481304285,0.44999998924616225,0.45066908481304274,1.66251290034966e-19,0.45,0.45066901619878696,0.45066901619875704,1.0708375882789846e-14,2.770768923716515e-18,0.45,0.4506690848130428,0.4506690848130624,1.0708377513138729e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
167.0,1.6721693781554306e-236,0.45,0.4500000099460112,3.3326558224967844e-18,5.089380215802202e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987986,0.45000003064573946,0.4506690161987986,1.6625129003478993e-19,0.45066908481303114,0.44999998924627854,0.45066908481303114,1.66251290034966e-19,0.45,0.4506690161987986,0.4506690161987618,1.0708375882789975e-14,2.770768923716515e-18,0.45,0.45066908481303114,0.4506690848130592,1.0708377513138633e-14,2.7707689237223844e-18,0.45000003064616745,0.4499999892458502,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126984
168.0,4.5662655146813325e-236,0.45,0.4500000099460112,3.3326558224967844e-18,5.0893802158022024e-17,2.7729766184682462e-18,2.770134717492479e-18,0.4506690161987831,0.4500000306458961,0.450669016198783,1.6625129003478993e-19,0.4506690848130466,0.4499999892461218,0.45066908481304674,1.66251290034966e-19,0.45,0.4506690161987831,0.4506690161987672,1.0708375882790054e-14,2.770768923716515e-18,0.45,0.4506690848130467,0.45066908481305534,1.0708377513138582e-14,2.770768923722384e-18,0.4500000306461675,0.4499999892458503,49.93955921448604,49.879118428972085,49.829021909150384,49.82750794015839,49.827507940210104,49.825993971166405,49.82599397126983
