time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__RBC_volume,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__RBC_volume,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__RBC_volume,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__RBC_volume,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__RBC_volume,V2__q_C,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta
241.0,-1.5347663945118741e-190,0.45,0.44999999999569756,1.52696399901598e-14,3.3326530009129018e-18,5.089380103374169e-17,2.7729719171963723e-18,2.7701280678067554e-18,0.44999999994503087,0.44999999991818096,0.44999999994493317,7.634818276285436e-16,1.6625089745224478e-19,0.4500000000557131,0.4500000000920644,0.45000000005584706,7.634818278266144e-16,1.6625089745224341e-19,0.45,0.4499999999449821,0.4499999999891993,1.0692479342015738e-14,2.77076248925226e-18,0.45,0.45000000005578,0.4500000000111819,1.0692479342729963e-14,2.770762489252214e-18,49.939517777898054,49.87903555579613,49.82890468968514,49.82739263413277,49.82739263413237,49.8258805785804,49.82588057857959,0.4500000000152567,0.44999999999512424
242.0,-1.9065909008685533e-190,0.45,0.44999999999461016,1.526963999012322e-14,3.332653000912911e-18,5.089380103440581e-17,2.7729719171963877e-18,2.7701280678067677e-18,0.4499999999091294,0.4499999998818682,0.44999999990902273,7.634818275675483e-16,1.6625089745224596e-19,0.4500000001038038,0.4500000001400835,0.4500000001039481,7.6348182790821905e-16,1.662508974522435e-19,0.45,0.4499999999090761,0.4499999999843868,1.0692479341834127e-14,2.770762489252287e-18,0.45,0.450000000103876,0.4500000000154092,1.0692479342925303e-14,2.770762489252205e-18,49.93951777789819,49.879035555796406,49.82890468968536,49.82739263413312,49.8273926341324,49.82588057858088,49.82588057857944,0.4500000000264743,0.44999999999565093
243.0,-3.3361637393523345e-192,0.45,0.4499999999944779,1.5269639990125572e-14,3.3326530009129118e-18,5.0893801032787075e-17,2.7729719171963877e-18,2.7701280678067685e-18,0.4499999999574179,0.4499999999876235,0.44999999995752943,7.634818276588444e-16,1.6625089745224505e-19,0.4500000000435967,0.45000000000586954,0.4500000000434576,7.634818277939996e-16,1.662508974522447e-19,0.45,0.44999999995747364,0.4499999999734603,1.0692479341702611e-14,2.7707624892522556e-18,0.45,0.45000000004352725,0.4500000000283111,1.0692479343073702e-14,2.770762489252245e-18,49.9395177778982,49.879035555796406,49.82890468968537,49.827392634132856,49.82739263413274,49.825880578580325,49.82588057858013,0.45000000001381857,0.4499999999796811
244.0,8.286277243471958e-192,0.45,0.44999999999537826,1.526963999015656e-14,3.3326530009129037e-18,5.089380103206539e-17,2.772971917196374e-18,2.770128067806757e-18,0.4500000000050297,0.45000000004688806,0.45000000000519264,7.6348182774154e-16,1.6625089745224358e-19,0.4499999999852321,0.44999999993391177,0.44999999998503143,7.6348182769273775e-16,1.6625089745224493e-19,0.45,0.4500000000051112,0.44999999996918627,1.0692479341713308e-14,2.7707624892522187e-18,0.45,0.44999999998513174,0.45000000003288293,1.0692479343046174e-14,2.770762489252264e-18,49.93951777789808,49.87903555579616,49.82890468968517,49.827392634132416,49.82739263413281,49.82588057857967,49.825880578580474,0.45000000000616297,0.44999999997457457
245.0,1.1660679467726175e-192,0.45,0.4499999999960142,1.5269639990174178e-14,3.332653000912898e-18,5.0893801032625303e-17,2.7729719171963646e-18,2.7701280678067485e-18,0.4500000000177011,0.45000000003389845,0.4500000000177685,7.634818277588597e-16,1.6625089745224298e-19,0.4499999999738436,0.4499999999567623,0.4499999999737708,7.634818276789928e-16,1.6625089745224452e-19,0.45,0.4500000000177348,0.44999999997180096,1.0692479341797192e-14,2.7707624892522075e-18,0.45,0.44999999997380713,0.450000000029029,1.0692479342938298e-14,2.7707624892522583e-18,49.939517777898004,49.879035555795994,49.82890468968502,49.82739263413224,49.8273926341327,49.82588057857948,49.825880578580374,0.4500000000094283,0.44999999998121065
246.0,-1.2700720788490288e-191,0.45,0.449999999996076,1.5269639990172197e-14,3.3326530009128976e-18,5.089380103360823e-17,2.7729719171963646e-18,2.7701280678067477e-18,0.45000000001941387,0.45000000001060414,0.45000000001938295,7.63481827757681e-16,1.6625089745224305e-19,0.4499999999803907,0.44999999999739004,0.4499999999804524,7.634818276956685e-16,1.662508974522442e-19,0.45,0.45000000001939844,0.44999999997812257,1.069247934193743e-14,2.7707624892522106e-18,0.45,0.4499999999804215,0.4500000000212096,1.069247934278358e-14,2.7707624892522487e-18,49.939517777898,49.879035555795994,49.828904689685004,49.827392634132266,49.8273926341326,49.825880578579536,49.825880578580204,0.4500000000136946,0.4499999999943263
247.0,-2.1318018121356668e-191,0.45,0.4499999999952539,1.5269639990144394e-14,3.332653000912905e-18,5.089380103415559e-17,2.772971917196377e-18,2.7701280678067573e-18,0.45000000003415014,0.45000000003895474,0.45000000003416196,7.634818277848819e-16,1.662508974522435e-19,0.4499999999758331,0.4499999999787639,0.44999999997585277,7.634818276856685e-16,1.6625089745224478e-19,0.45,0.450000000034156,0.44999999998496926,1.0692479342117183e-14,2.770762489252216e-18,0.45,0.449999999975843,0.45000000001388496,1.0692479342615527e-14,2.7707624892522576e-18,49.939517777898104,49.879035555796214,49.828904689685174,49.8273926341324,49.82739263413277,49.82588057857962,49.82588057858036,0.45000000001450724,0.45000000000319307
248.0,-2.5764625574112655e-192,0.45,0.44999999999521817,1.5269639990148597e-14,3.3326530009129045e-18,5.0893801032819e-17,2.7729719171963758e-18,2.7701280678067577e-18,0.4500000000222329,0.450000000013257,0.45000000002220075,7.634818277624353e-16,1.6625089745224382e-19,0.44999999997798823,0.4499999999808419,0.4499999999779979,7.6348182768929e-16,1.6625089745224466e-19,0.45,0.45000000002221685,0.44999999999269297,1.0692479342258215e-14,2.770762489252226e-18,0.45,0.44999999997799306,0.45000000000782103,1.0692479342489222e-14,2.7707624892522537e-18,49.9395177778981,49.87903555579619,49.82890468968518,49.827392634132494,49.82739263413274,49.8258805785798,49.82588057858029,0.4499999999992902,0.449999999994774
249.0,6.63794657412617e-192,0.45,0.4499999999960176,1.5269639990175873e-14,3.332653000912897e-18,5.0893801032230694e-17,2.772971917196364e-18,2.770128067806748e-18,0.4500000000110415,0.4499999999929884,0.45000000001097923,7.634818277419777e-16,1.662508974522435e-19,0.4499999999803894,0.4499999999906864,0.449999999980421,7.63481827694563e-16,1.6625089745224397e-19,0.45,0.4500000000110104,0.4499999999973398,1.0692479342334366e-14,2.770762489252225e-18,0.45,0.4499999999804052,0.45000000000346874,1.0692479342400417e-14,2.7707624892522406e-18,49.93951777789799,49.87903555579598,49.82890468968501,49.8273926341324,49.827392634132536,49.82588057857978,49.82588057858006,0.44999999999189133,0.44999999999176943
250.0,1.1054367741582802e-192,0.45,0.44999999999660073,1.5269639990192284e-14,3.3326530009128925e-18,5.0893801032682033e-17,2.7729719171963557e-18,2.770128067806741e-18,0.4500000000270373,0.4500000000311877,0.4500000000270539,7.634818277727241e-16,1.6625089745224286e-19,0.44999999996538564,0.44999999996049117,0.4499999999653645,7.634818276666419e-16,1.6625089745224377e-19,0.45,0.45000000002704565,0.4499999999996026,1.0692479342417841e-14,2.77076248925221e-18,0.45,0.44999999996537504,0.45000000000024065,1.0692479342298239e-14,2.7707624892522402e-18,49.93951777789792,49.879035555795845,49.82890468968489,49.82739263413221,49.82739263413248,49.82588057857953,49.825880578580055,0.4499999999976802,0.44999999999396195
