time,PV1__R_constriction,PV1__u_mmHg,PV1__v_mm3_s,PV2__R_constriction,PV2__u_mmHg,PV2__v_mm3_s,V1__u_mmHg,V1__v_mm3_s,V2__u_mmHg,V2__v_mm3_s,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc1__u_d_mmHg,VV_junc1__u_mmHg,inlet__H_down,inlet__H_link_L,inlet__H_link_R,inlet__RBC_volume,inlet__u_mmHg
217.0,1.2435453313830805e-102,49.827392634131854,3.3417736659737055e-06,0.0,49.827392634130966,3.34177366581507e-06,49.82588057857974,3.3417736658675722e-06,49.82588057857797,3.3417736656862593e-06,0.4500000000033688,0.4499999999945209,49.828904689684016,49.87903555579487,0.45,0.45,-2.155830462502225e-174,1.5269639990296808e-14,49.93951777789744
218.0,3.380306677163709e-102,49.82739263413206,3.3417736659853352e-06,0.0,49.82739263413178,3.3417736656491974e-06,49.825880578579635,3.3417736659646862e-06,49.82588057857909,3.3417736656289436e-06,0.45000000000928014,0.4499999999905318,49.82890468968449,49.879035555795205,0.45,0.45,-9.636690832640625e-178,1.5269639990296808e-14,49.939517777897606
219.0,9.188626215152887e-102,49.827392634132245,3.341773665934901e-06,0.0,49.827392634132515,3.341773665587029e-06,49.82588057857956,3.3417736659784975e-06,49.825880578580076,3.3417736656527973e-06,0.45000000001009977,0.44999999999069706,49.82890468968492,49.87903555579552,0.45,0.45,3.048943699286663e-177,1.5269639990296808e-14,49.939517777897755
220.0,2.4977275669152503e-101,49.82739263413203,3.3417736659439517e-06,0.0,49.82739263413228,3.341773665634593e-06,49.82588057857935,3.341773665953732e-06,49.82588057857984,3.341773665657106e-06,0.4500000000085799,0.4499999999913254,49.828904689684705,49.87903555579537,0.45,0.45,1.6868528896143273e-177,1.5269639990296808e-14,49.939517777897684
221.0,6.789527457586949e-101,49.82739263413172,3.3417736659658166e-06,0.0,49.82739263413171,3.341773665691724e-06,49.82588057857917,3.3417736659239757e-06,49.825880578579145,3.341773665647433e-06,0.45000000000702645,0.4499999999917388,49.828904689684286,49.879035555795056,0.45,0.45,-1.0818585018526703e-177,1.5269639990296808e-14,49.939517777897535
222.0,1.8455849111782345e-100,49.82739263413161,3.341773665953829e-06,0.0,49.8273926341314,3.341773665673343e-06,49.825880578579174,3.3417736659240198e-06,49.82588057857875,3.3417736656299473e-06,0.450000000007324,0.4499999999916797,49.82890468968407,49.87903555579491,0.45,0.45,-1.2891074646859158e-177,1.5269639990296808e-14,49.939517777897464
223.0,5.016819926933996e-100,49.82739263413205,3.341773665959757e-06,0.0,49.82739263413208,3.3417736656487845e-06,49.82588057857948,3.3417736659460426e-06,49.825880578579536,3.3417736656552325e-06,0.45000000000860557,0.449999999991261,49.82890468968463,49.87903555579531,0.44999999999989854,0.45,-5.762387304249255e-181,1.526963999029366e-14,49.93951777789766
224.0,1.3637130444035916e-99,49.82739263413218,3.3417736659500203e-06,0.0,49.827392634132416,3.3417736656923783e-06,49.8258805785795,3.3417736659327052e-06,49.82588057857996,3.3417736656901336e-06,0.45000000000734874,0.44999999999297835,49.82890468968487,49.879035555795475,0.4499999999999681,0.45,1.8231563893932338e-180,1.5269639990295758e-14,49.93951777789774
225.0,3.706956387834846e-99,49.82739263413203,3.341773665909668e-06,0.0,49.82739263413238,3.3417736657496906e-06,49.825880578579294,3.3417736658859736e-06,49.825880578579984,3.3417736657300852e-06,0.4500000000056859,0.44999999999676304,49.82890468968478,49.87903555579541,0.4499999999999637,0.45,1.008676094734278e-180,1.5269639990295126e-14,49.939517777897706
226.0,1.0076552187941643e-98,49.82739263413189,3.3417736658072355e-06,0.0,49.82739263413236,3.3417736658091515e-06,49.82588057857908,3.3417736658046605e-06,49.82588057858002,3.3417736657998977e-06,0.4500000000039469,0.45000000000384,49.8289046896847,49.87903555579541,0.44999999999948964,0.45,-6.469116633918727e-181,1.5269639990279075e-14,49.939517777897706
227.0,2.7390908706001e-98,49.82739263413201,3.3417736656866456e-06,0.0,49.827392634132735,3.3417736659194924e-06,49.82588057857906,3.341773665687572e-06,49.8258805785805,3.341773665924983e-06,0.4500000000154415,0.45000000000245444,49.82890468968496,49.87903555579575,0.4499999999981502,0.45,-7.708389339752995e-181,1.526963999023491e-14,49.939517777897876
228.0,7.445620940050318e-98,49.82739263413247,3.341773665632527e-06,0.0,49.82739263413271,3.341773666009739e-06,49.82588057857977,3.3417736656287305e-06,49.82588057858026,3.341773665993332e-06,0.45000000001010587,0.4499999999890667,49.82890468968517,49.879035555795944,0.44999999999746904,0.45,-3.445696071367071e-184,1.526963999021787e-14,49.939517777897976
229.0,2.0239296102932936e-97,49.82739263413258,3.3417736656409045e-06,0.0,49.82739263413243,3.3417736660021734e-06,49.82588057858011,3.3417736656240863e-06,49.8258805785798,3.341773665995967e-06,0.45000000000413204,0.44999999998398216,49.82890468968506,49.87903555579584,0.4499999999977945,0.45,1.0901805892297823e-183,1.526963999023051e-14,49.93951777789792
230.0,5.501611081740457e-97,49.82739263413251,3.3417736656161326e-06,0.0,49.82739263413242,3.341773666000603e-06,49.82588057857999,3.3417736656181536e-06,49.82588057857982,3.341773666003337e-06,0.450000000009583,0.44999999998813894,49.828904689685025,49.87903555579581,0.44999999999788676,0.45,6.031512692397311e-184,1.5269639990231178e-14,49.9395177778979
231.0,1.4954929430743996e-96,49.82739263413247,3.3417736655691553e-06,0.0,49.82739263413268,3.341773666001659e-06,49.82588057857978,3.3417736655980764e-06,49.82588057858019,3.3417736660298824e-06,0.45000000002011664,0.4499999999959935,49.828904689685146,49.87903555579599,0.4499999999971899,0.45,-3.8682944043054896e-184,1.5269639990205228e-14,49.939517777898
232.0,4.065171291747877e-96,49.82739263413272,3.341773665541069e-06,0.0,49.827392634133176,3.3417736660773607e-06,49.82588057857988,3.3417736655518936e-06,49.82588057858079,3.341773666090337e-06,0.45000000003065244,0.4500000000007408,49.82890468968556,49.879035555796506,0.4499999999951482,0.45,-4.609334131047416e-184,1.526963999013802e-14,49.93951777789825
233.0,1.105028125193164e-95,49.82739263413309,3.341773665535247e-06,0.0,49.82739263413308,3.34177366609087e-06,49.82588057858051,3.3417736655422256e-06,49.825880578580495,3.3417736661019153e-06,0.4500000000130862,0.449999999982096,49.82890468968566,49.879035555796605,0.4499999999944799,0.45,-2.0604440089882387e-187,1.52696399901253e-14,49.93951777789831
234.0,3.003777872648744e-95,49.82739263413308,3.341773665570164e-06,0.0,49.8273926341327,3.341773666052854e-06,49.82588057858074,3.3417736655776583e-06,49.825880578579955,3.3417736660615724e-06,0.4500000000017771,0.44999999997485496,49.82890468968542,49.87903555579634,0.4499999999953251,0.45,6.518992180668053e-187,1.5269639990155833e-14,49.939517777898175
235.0,8.16511480794845e-95,49.827392634132956,3.3417736656300337e-06,0.0,49.827392634132494,3.3417736659989818e-06,49.825880578580644,3.3417736656328403e-06,49.825880578579714,3.3417736660061345e-06,0.45000000000512164,0.4499999999845433,49.82890468968527,49.87903555579618,0.4499999999958911,0.45,3.6066390361775045e-187,1.5269639990170537e-14,49.93951777789809
236.0,2.2195083209728138e-94,49.827392634132934,3.341773665714808e-06,0.0,49.827392634132465,3.34177366592269e-06,49.8258805785806,3.3417736657160795e-06,49.82588057857965,3.341773665927331e-06,0.45000000001246276,0.45000000000086804,49.828904689685274,49.879035555796214,0.44999999999571877,0.45,-2.313271922448487e-187,1.5269639990159818e-14,49.93951777789812
237.0,6.033249137014046e-94,49.82739263413324,3.3417736658244316e-06,0.0,49.827392634132615,3.3417736658174126e-06,49.825880578580936,3.341773665835083e-06,49.8258805785797,3.3417736658184054e-06,0.4500000000135353,0.45000000001314383,49.82890468968554,49.879035555796555,0.449999999994349,0.45,-2.7565091751985004e-187,1.5269639990114077e-14,49.93951777789828
238.0,1.6400071495711496e-93,49.82739263413311,3.341773665892992e-06,0.0,49.82739263413285,3.341773665736415e-06,49.82588057858067,3.3417736659009017e-06,49.82588057858013,3.341773665752256e-06,0.4500000000010017,0.4499999999922687,49.82890468968555,49.87903555579657,0.4499999999940995,0.45,-1.2679892760530095e-190,1.5269639990113808e-14,49.93951777789829
239.0,4.458001633222172e-93,49.82739263413277,3.3417736659007865e-06,0.0,49.82739263413277,3.3417736657290497e-06,49.825880578580225,3.3417736659187703e-06,49.82588057858025,3.341773665729175e-06,0.4499999999940422,0.44999999998446355,49.82890468968531,49.87903555579629,0.44999999999506324,0.45,3.9906808929087117e-190,1.5269639990147193e-14,49.93951777789815
240.0,1.2118104830828575e-92,49.82739263413266,3.3417736659290016e-06,0.0,49.82739263413256,3.3417736656895585e-06,49.825880578580154,3.3417736659477426e-06,49.825880578579955,3.3417736656981076e-06,0.45000000000169016,0.44999999998833506,49.828904689685146,49.879035555796115,0.44999999999572227,0.45,2.1663730284181518e-190,1.5269639990165154e-14,49.93951777789805
241.0,3.294042415700309e-92,49.82739263413277,3.3417736659925193e-06,0.0,49.82739263413237,3.341773665631559e-06,49.8258805785804,3.341773666005685e-06,49.82588057857959,3.3417736656432207e-06,0.4500000000152567,0.44999999999512424,49.82890468968514,49.87903555579613,0.44999999999569756,0.45,-1.5347663945118741e-190,1.52696399901598e-14,49.939517777898054
242.0,8.954135640771486e-92,49.82739263413312,3.341773666091144e-06,0.0,49.8273926341324,3.3417736655385092e-06,49.82588057858088,3.3417736661098673e-06,49.82588057857944,3.3417736655468724e-06,0.4500000000264743,0.44999999999565093,49.82890468968536,49.879035555796406,0.44999999999461016,0.45,-1.9065909008685533e-190,1.526963999012322e-14,49.93951777789819
243.0,2.4339864201866618e-91,49.827392634132856,3.3417736661329087e-06,0.0,49.82739263413274,3.3417736655208554e-06,49.825880578580325,3.341773666145749e-06,49.82588057858013,3.3417736655095716e-06,0.45000000001381857,0.4499999999796811,49.82890468968537,49.879035555796406,0.4499999999944779,0.45,-3.3361637393523345e-192,1.5269639990125572e-14,49.9395177778982
244.0,6.616261056709485e-91,49.827392634132416,3.341773666123433e-06,0.0,49.82739263413281,3.3417736655570855e-06,49.82588057857967,3.341773666112009e-06,49.825880578580474,3.341773665537196e-06,0.45000000000616297,0.44999999997457457,49.82890468968517,49.87903555579616,0.44999999999537826,0.45,8.286277243471958e-192,1.526963999015656e-14,49.93951777789808
245.0,1.7984862202794633e-90,49.82739263413224,3.341773666074396e-06,0.0,49.8273926341327,3.341773665568479e-06,49.82588057857948,3.3417736660651897e-06,49.825880578580374,3.3417736655820823e-06,0.4500000000094283,0.44999999998121065,49.82890468968502,49.879035555795994,0.4499999999960142,0.45,1.1660679467726175e-192,1.5269639990174178e-14,49.939517777898004
246.0,4.888792411319657e-90,49.827392634132266,3.341773665991374e-06,0.0,49.8273926341326,3.3417736656441194e-06,49.825880578579536,3.3417736660033842e-06,49.825880578580204,3.34177366564541e-06,0.4500000000136946,0.4499999999943263,49.828904689685004,49.879035555795994,0.449999999996076,0.45,-1.2700720788490288e-191,1.5269639990172197e-14,49.939517777898
247.0,1.3289115574798703e-89,49.8273926341324,3.3417736659101064e-06,0.0,49.82739263413277,3.341773665707253e-06,49.82588057857962,3.3417736659249888e-06,49.82588057858036,3.3417736657292645e-06,0.45000000001450724,0.45000000000319307,49.828904689685174,49.879035555796214,0.4499999999952539,0.45,-2.1318018121356668e-191,1.5269639990144394e-14,49.939517777898104
248.0,3.612356138326739e-89,49.827392634132494,3.341773665855822e-06,0.0,49.82739263413274,3.341773665774851e-06,49.8258805785798,3.3417736658682266e-06,49.82588057858029,3.341773665784089e-06,0.4499999999992902,0.449999999994774,49.82890468968518,49.87903555579619,0.44999999999521817,0.45,-2.5764625574112655e-192,1.5269639990148597e-14,49.9395177778981
249.0,9.819402048736065e-89,49.8273926341324,3.3417736658191334e-06,0.0,49.827392634132536,3.341773665816946e-06,49.82588057857978,3.3417736658324585e-06,49.82588057858006,3.3417736658145344e-06,0.44999999999189133,0.44999999999176943,49.82890468968501,49.87903555579598,0.4499999999960176,0.45,6.63794657412617e-192,1.5269639990175873e-14,49.93951777789799
250.0,2.6691902155412764e-88,49.82739263413221,3.341773665790865e-06,0.0,49.82739263413248,3.341773665857528e-06,49.82588057857953,3.3417736657831235e-06,49.825880578580055,3.341773665861017e-06,0.4499999999976802,0.44999999999396195,49.82890468968489,49.879035555795845,0.44999999999660073,0.45,1.1054367741582802e-192,1.5269639990192284e-14,49.93951777789792
251.0,7.255611259606534e-88,49.82739263413203,3.3417736657166373e-06,0.0,49.82739263413257,3.341773665944357e-06,49.8258805785792,3.341773665701905e-06,49.825880578580275,3.3417736659427472e-06,0.4500000000091206,0.44999999999641954,49.82890468968487,49.87903555579583,0.4499999999967388,0.45,-9.644771972086975e-192,1.5269639990193486e-14,49.93951777789792
252.0,1.9722796241351285e-87,49.82739263413196,3.341773665587297e-06,0.0,49.82739263413285,3.341773666079957e-06,49.82588057857894,3.3417736655698927e-06,49.8258805785807,3.341773666078334e-06,0.4500000000201824,0.4499999999927042,49.828904689685,49.87903555579597,0.44999999999620277,0.45,-1.6083459679381658e-191,1.5269639990175122e-14,49.93951777789799
253.0,5.361211862926556e-87,49.82739263413233,3.341773665484769e-06,0.0,49.82739263413252,3.3417736661201477e-06,49.82588057857966,3.34177366550942e-06,49.825880578580055,3.3417736661363044e-06,0.45000000001526735,0.44999999997982904,49.82890468968498,49.879035555795944,0.44999999999623036,0.45,-1.8685446096162215e-192,1.5269639990180016e-14,49.93951777789798
254.0,1.4573284785512322e-86,49.82739263413249,3.3417736655334008e-06,0.0,49.82739263413213,3.3417736661113813e-06,49.82588057858011,3.3417736655262866e-06,49.82588057857941,3.341773666114795e-06,0.4500000000099164,0.4499999999776792,49.82890468968486,49.87903555579578,0.4499999999968679,0.45,4.948216684623275e-192,1.526963999020162e-14,49.9395177778979
255.0,3.961429521341682e-86,49.8273926341324,3.3417736655787785e-06,0.0,49.82739263413204,3.3417736660951365e-06,49.82588057858003,3.3417736655555198e-06,49.8258805785793,3.3417736660830794e-06,0.4500000000113269,0.44999999998252693,49.82890468968478,49.87903555579569,0.4499999999973192,0.45,5.859773459484245e-193,1.5269639990214297e-14,49.93951777789785
256.0,1.0768281882584308e-85,49.82739263413229,3.3417736655971654e-06,0.0,49.82739263413213,3.3417736660441655e-06,49.8258805785798,3.341773665591955e-06,49.82588057857948,3.341773666046998e-06,0.4500000000148146,0.4499999999898829,49.82890468968478,49.879035555795696,0.4499999999973922,0.45,-7.89716683615131e-192,1.5269639990214136e-14,49.93951777789785
257.0,2.9271224965153684e-85,49.82739263413235,3.341773665640208e-06,0.0,49.82739263413228,3.3417736660065987e-06,49.8258805785798,3.34177366563013e-06,49.82588057857965,3.3417736660114878e-06,0.45000000001569435,0.4499999999952587,49.8289046896849,49.87903555579583,0.4499999999968949,0.45,-1.3443120072186455e-191,1.526963999019722e-14,49.93951777789792
258.0,7.9567438919514e-85,49.82739263413242,3.341773665671363e-06,0.0,49.82739263413224,3.341773665974926e-06,49.825880578579955,3.341773665665893e-06,49.825880578579586,3.3417736659740286e-06,0.4500000000064985,0.449999999989567,49.8289046896849,49.879035555795824,0.4499999999968913,0.45,-1.6313069954885393e-192,1.5269639990200466e-14,49.93951777789791
259.0,2.1628672335193993e-84,49.82739263413239,3.341773665705922e-06,0.0,49.82739263413212,3.341773665910472e-06,49.82588057857997,3.3417736657050914e-06,49.82588057857942,3.34177366593073e-06,0.45000000000043616,0.4499999999890273,49.8289046896848,49.879035555795696,0.4499999999974142,0.45,4.283495330779777e-192,1.5269639990218276e-14,49.93951777789785
260.0,5.87928269824527e-84,49.82739263413238,3.341773665772286e-06,0.0,49.827392634131975,3.3417736658621406e-06,49.82588057858003,3.3417736657649813e-06,49.825880578579216,3.3417736658688745e-06,0.44999999999982637,0.4499999999948146,49.82890468968473,49.87903555579561,0.44999999999779433,0.45,7.005318673589211e-193,1.5269639990228982e-14,49.939517777897805
261.0,1.5981547323013779e-83,49.827392634132465,3.3417736658664774e-06,0.0,49.827392634131854,3.3417736657625346e-06,49.82588057858021,3.3417736658624396e-06,49.82588057857898,3.3417736657713014e-06,0.45000000000471346,0.4499999999989159,49.82890468968472,49.8790355557956,0.449999999997884,0.45,-6.2766503389325444e-192,1.526963999022976e-14,49.9395177778978
262.0,4.344234967880665e-83,49.82739263413271,3.341773666014669e-06,0.0,49.82739263413177,3.341773665604565e-06,49.8258805785806,3.341773666015537e-06,49.825880578578726,3.3417736656202517e-06,0.45000000001566676,0.44999999999279305,49.82890468968481,49.8790355557957,0.4499999999975353,0.45,-1.0544504241276007e-191,1.5269639990217793e-14,49.93951777789785
263.0,1.1808854971746377e-82,49.82739263413239,3.3417736660947613e-06,0.0,49.827392634132124,3.3417736655373717e-06,49.825880578579955,3.3417736660885678e-06,49.82588057857943,3.341773665545872e-06,0.4500000000139425,0.4499999999828537,49.82890468968482,49.879035555795696,0.4499999999975617,0.45,-1.1845474268041252e-192,1.526963999022127e-14,49.93951777789785
264.0,3.209979588460643e-82,49.82739263413205,3.3417736660869283e-06,0.0,49.82739263413232,3.3417736655610835e-06,49.825880578579365,3.3417736660816797e-06,49.82588057857991,3.341773665549409e-06,0.450000000010576,0.4499999999812469,49.82890468968474,49.87903555579559,0.4499999999979761,0.45,3.338064078073827e-192,1.526963999023534e-14,49.9395177778978
265.0,8.72562918503701e-82,49.82739263413202,3.3417736660808153e-06,0.0,49.827392634132245,3.341773665557312e-06,49.82588057857936,3.341773666072081e-06,49.825880578579806,3.3417736655572816e-06,0.45000000001251084,0.4499999999833122,49.82890468968469,49.879035555795525,0.44999999999827306,0.45,5.464459239574089e-193,1.5269639990243702e-14,49.93951777789776
266.0,2.371871925555801e-81,49.82739263413216,3.341773666060948e-06,0.0,49.82739263413209,3.3417736655384034e-06,49.82588057857963,3.3417736660715475e-06,49.825880578579486,3.341773665557259e-06,0.4500000000158941,0.4499999999867487,49.828904689684684,49.879035555795525,0.44999999999835005,0.45,-4.7501942562299935e-192,1.526963999024457e-14,49.939517777897755
267.0,6.447416354670499e-81,49.82739263413232,3.341773666087241e-06,0.0,49.82739263413203,3.3417736655468496e-06,49.82588057857989,3.3417736660924646e-06,49.825880578579316,3.341773665537417e-06,0.4500000000181346,0.44999999998799395,49.82890468968475,49.87903555579559,0.4499999999981043,0.45,-7.742648829565008e-192,1.526963999023614e-14,49.9395177778978
268.0,1.752589471741048e-80,49.827392634132146,3.3417736660734283e-06,0.0,49.82739263413223,3.3417736655432175e-06,49.82588057857954,3.341773666082409e-06,49.82588057857972,3.3417736655464743e-06,0.4500000000135593,0.4499999999839865,49.82890468968475,49.87903555579558,0.44999999999813445,0.45,-9.08928103374821e-193,1.5269639990239013e-14,49.93951777789779
269.0,4.764032113782328e-80,49.82739263413195,3.341773666028725e-06,0.0,49.827392634132345,3.341773665576495e-06,49.825880578579195,3.3417736660360073e-06,49.825880578579984,3.341773665590414e-06,0.45000000000957874,0.44999999998435547,49.8289046896847,49.87903555579551,0.44999999999845264,0.45,2.3433768065068214e-192,1.5269639990249754e-14,49.939517777897755
270.0,1.2949981925089835e-79,49.82739263413185,3.341773665978175e-06,0.0,49.82739263413236,3.3417736656653702e-06,49.82588057857903,3.3417736659687647e-06,49.82588057858006,3.3417736656559372e-06,0.4500000000071309,0.449999999989684,49.82890468968466,49.87903555579546,0.44999999999868584,0.45,4.0763101749787975e-193,1.5269639990256393e-14,49.939517777897734
271.0,3.520170054584479e-79,49.82739263413178,3.341773665885133e-06,0.0,49.8273926341324,3.341773665775381e-06,49.82588057857891,3.341773665867374e-06,49.82588057858014,3.34177366575692e-06,0.45000000000394774,0.4499999999978264,49.82890468968466,49.87903555579546,0.4499999999987543,0.45,-3.364391893188982e-192,1.5269639990257428e-14,49.93951777789773
272.0,9.568814292462673e-79,49.827392634131705,3.341773665728028e-06,0.0,49.82739263413257,3.341773665917297e-06,49.8258805785787,3.3417736657179244e-06,49.82588057858044,3.3417736659075526e-06,0.4500000000074776,0.44999999999692103,49.828904689684705,49.879035555795525,0.44999999999857815,0.45,-5.620918348341128e-192,1.5269639990251354e-14,49.939517777897755
273.0,2.601073401110048e-78,49.82739263413198,3.3417736656545557e-06,0.0,49.8273926341323,3.341773665990864e-06,49.825880578579266,3.3417736656366096e-06,49.8258805785799,3.3417736659876735e-06,0.4500000000085017,0.44999999998974394,49.828904689684705,49.87903555579551,0.44999999999859547,0.45,-7.858860827200129e-193,1.5269639990253266e-14,49.93951777789775
274.0,7.070450560725609e-78,49.827392634132174,3.341773665620622e-06,0.0,49.827392634132046,3.3417736659884315e-06,49.82588057857968,3.3417736656232943e-06,49.82588057857942,3.3417736659988335e-06,0.45000000000809454,0.44999999998757995,49.82890468968466,49.879035555795454,0.4499999999988204,0.45,1.4995792246797621e-192,1.5269639990260855e-14,49.93951777789772
275.0,1.921947727823849e-77,49.82739263413211,3.3417736655913793e-06,0.0,49.82739263413207,3.341773665996817e-06,49.82588057857958,3.3417736656073383e-06,49.825880578579486,3.3417736660142474e-06,0.450000000010235,0.4499999999876214,49.82890468968464,49.87903555579542,0.44999999999897666,0.45,-2.1914828488102126e-194,1.5269639990265238e-14,49.939517777897706
276.0,5.224395583791719e-77,49.82739263413194,3.341773665553272e-06,0.0,49.82739263413223,3.341773666058488e-06,49.82588057857922,3.3417736655693175e-06,49.82588057857983,3.341773666052044e-06,0.4500000000148857,0.44999999998670726,49.82890468968465,49.879035555795426,0.4499999999990025,0.45,-2.928208220678526e-192,1.526963999026521e-14,49.93951777789771
277.0,1.4201379580102715e-76,49.82739263413182,3.3417736654927487e-06,0.0,49.82739263413243,3.341773666140532e-06,49.82588057857894,3.3417736654928127e-06,49.825880578580175,3.341773666129441e-06,0.4500000000199081,0.449999999983778,49.8289046896847,49.87903555579548,0.4499999999988363,0.45,-4.797140930346421e-192,1.5269639990259552e-14,49.93951777789774
278.0,3.860335205164256e-76,49.82739263413212,3.3417736654792843e-06,0.0,49.827392634132146,3.3417736661507993e-06,49.82588057857955,3.3417736654718075e-06,49.8258805785796,3.341773666149776e-06,0.4500000000179468,0.4499999999804928,49.8289046896847,49.87903555579547,0.4499999999988541,0.45,-4.87920928280558e-193,1.5269639990261325e-14,49.93951777789774
279.0,1.0493479039958718e-75,49.82739263413232,3.3417736655156622e-06,0.0,49.82739263413188,3.3417736660905532e-06,49.82588057857999,3.3417736655122546e-06,49.825880578579095,3.3417736661073135e-06,0.45000000001410284,0.44999999998203816,49.828904689684656,49.87903555579542,0.4499999999990529,0.45,1.6638717025671878e-192,1.5269639990268072e-14,49.93951777789771
280.0,2.852423339163565e-75,49.827392634132345,3.3417736655662504e-06,0.0,49.827392634131805,3.341773666035746e-06,49.82588057858006,3.341773665574004e-06,49.82588057857898,3.341773666044819e-06,0.450000000012066,0.44999999998587986,49.82890468968463,49.87903555579539,0.44999999999920154,0.45,3.9759656673261064e-193,1.5269639990272297e-14,49.9395177778977
281.0,7.753690529920791e-75,49.82739263413232,3.3417736656788075e-06,0.0,49.82739263413181,3.341773665966056e-06,49.82588057858002,3.3417736656631154e-06,49.825880578578996,3.3417736659552143e-06,0.4500000000085293,0.44999999999250767,49.828904689684634,49.87903555579538,0.4499999999992548,0.45,-2.0361970829578643e-192,1.5269639990273247e-14,49.93951777789769
282.0,2.1076716070978668e-74,49.82739263413241,3.3417736658106296e-06,0.0,49.82739263413176,3.3417736658460775e-06,49.825880578580175,3.3417736657874425e-06,49.82588057857887,3.3417736658308275e-06,0.45000000000228685,0.4500000000003099,49.82890468968466,49.87903555579541,0.44999999999916734,0.45,-3.386959993677801e-192,1.5269639990270167e-14,49.939517777897706
283.0,5.729245429933205e-74,49.827392634132245,3.341773665867767e-06,0.0,49.82739263413194,3.3417736657472546e-06,49.82588057857984,3.341773665862114e-06,49.82588057857922,3.341773665755547e-06,0.4500000000027809,0.4499999999960595,49.828904689684656,49.879035555795404,0.4499999999992013,0.45,-3.023311921473048e-193,1.526963999027209e-14,49.9395177778977
284.0,1.557370374296946e-73,49.82739263413209,3.341773665884962e-06,0.0,49.82739263413206,3.3417736657142004e-06,49.82588057857956,3.3417736658900148e-06,49.82588057857948,3.3417736657267572e-06,0.4500000000034173,0.4499999999938931,49.82890468968463,49.879035555795376,0.4499999999993436,0.45,1.1015826295779306e-192,1.5269639990276875e-14,49.939517777897684
285.0,4.23337158863185e-73,49.82739263413214,3.3417736659269962e-06,0.0,49.827392634131975,3.3417736656840765e-06,49.825880578579664,3.341773665929726e-06,49.82588057857934,3.341773665686247e-06,0.450000000006049,0.44999999999250007,49.82890468968461,49.879035555795355,0.4499999999994463,0.45,2.2515797675559483e-193,1.5269639990279794e-14,49.93951777789767
286.0,1.1507497062492758e-72,49.8273926341323,3.341773666011852e-06,0.0,49.82739263413179,3.3417736656332838e-06,49.82588057858,3.341773666002333e-06,49.82588057857898,3.3417736656131045e-06,0.4500000000108246,0.4499999999897097,49.82890468968461,49.87903555579535,0.4499999999994967,0.45,-1.3144544813737348e-192,1.526963999028091e-14,49.93951777789766
287.0,3.1280620156019906e-72,49.8273926341325,3.3417736661273505e-06,0.0,49.82739263413161,3.341773665492997e-06,49.82588057858038,3.3417736661286252e-06,49.825880578578605,3.3417736654864277e-06,0.4500000000183125,0.4499999999829311,49.82890468968462,49.879035555795355,0.4499999999994821,0.45,-1.9001040755694795e-192,1.5269639990280296e-14,49.93951777789767
288.0,8.502954135303866e-72,49.82739263413213,3.3417736661756106e-06,0.0,49.82739263413199,3.341773665438635e-06,49.82588057857964,3.3417736661776917e-06,49.825880578579365,3.3417736654372985e-06,0.4500000000202333,0.44999999997912843,49.82890468968462,49.879035555795355,0.4499999999995135,0.45,-2.843842927168536e-193,1.5269639990281722e-14,49.93951777789767
289.0,2.311342571421719e-71,49.827392634131826,3.341773666147972e-06,0.0,49.82739263413228,3.341773665472945e-06,49.825880578579046,3.341773666144721e-06,49.82588057857995,3.3417736654695887e-06,0.45000000001816787,0.449999999980518,49.82890468968461,49.87903555579534,0.44999999999959095,0.45,4.181277661848882e-193,1.5269639990284313e-14,49.93951777789767
290.0,6.2828805112394626e-71,49.8273926341318,3.3417736660773776e-06,0.0,49.8273926341323,3.341773665497429e-06,49.82588057857898,3.341773666094248e-06,49.825880578579984,3.3417736655190504e-06,0.45000000001575396,0.4499999999834072,49.8289046896846,49.879035555795326,0.44999999999965473,0.45,1.488111576661777e-193,1.5269639990286203e-14,49.93951777789767
291.0,1.7078639924081707e-70,49.82739263413187,3.3417736660105357e-06,0.0,49.82739263413222,3.3417736655750685e-06,49.825880578579124,3.341773666027265e-06,49.82588057857983,3.3417736655855755e-06,0.4500000000121139,0.44999999998782564,49.82890468968459,49.87903555579532,0.44999999999969875,0.45,-4.1164091964079176e-193,1.5269639990287402e-14,49.93951777789766
292.0,4.6424556560426473e-70,49.82739263413186,3.3417736659489327e-06,0.0,49.82739263413222,3.3417736656783823e-06,49.82588057857912,3.3417736659438797e-06,49.825880578579834,3.3417736656687626e-06,0.4500000000076315,0.44999999999254137,49.8289046896846,49.87903555579532,0.44999999999971696,0.45,-5.825352671038216e-193,1.526963999028791e-14,49.93951777789766
293.0,1.2619502849247643e-69,49.827392634131904,3.3417736658783782e-06,0.0,49.827392634132174,3.341773665736489e-06,49.82588057857921,3.3417736658839094e-06,49.82588057857975,3.341773665728353e-06,0.4500000000037523,0.4499999999958384,49.8289046896846,49.87903555579531,0.4499999999997483,0.45,-6.642041039305479e-194,1.5269639990289027e-14,49.939517777897656
294.0,3.4303365279297015e-69,49.82739263413194,3.34177366583926e-06,0.0,49.82739263413214,3.3417736657769765e-06,49.82588057857927,3.341773665842825e-06,49.82588057857968,3.341773665769261e-06,0.4500000000014793,0.4499999999980053,49.8289046896846,49.879035555795305,0.4499999999997901,0.45,8.726601668662135e-194,1.526963999029036e-14,49.939517777897656
