time,inlet__H_link_R,inlet__H_link_L,inlet__H_down,inlet__q_C,VV_junc1__RBC_volume,VV_junc1__q_C,VV_junc1__q_C_d,PV1__H_link_R,PV1__H_link_L,PV1__H_down,PV1__q_C,PV2__H_link_R,PV2__H_link_L,PV2__H_down,PV2__q_C,V1__H_link_R,V1__H_link_L,V1__H_down,V1__q_C,V2__H_link_R,V2__H_link_L,V2__H_down,V2__q_C,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,inlet__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__u_mmHg,PV2__u_mmHg,V1__u_mmHg,V2__u_mmHg
156.0,-3.713769089376136e-216,0.45,0.4500000099460091,3.3326531138941484e-18,5.0893802158016995e-17,2.7729721054436745e-18,2.7701283341511748e-18,0.45066901818646227,0.45000001076910234,0.45066901818646227,1.6625090353105807e-19,0.4506690828253775,0.4500000091228127,0.45066908282537765,1.6625090353013415e-19,0.45,0.45066901818646227,0.44993736967082665,2.770762425457453e-18,0.45,0.4506690828253776,0.44993736377584787,2.7707624254266553e-18,0.4500000107691116,0.45000000912282184,49.939519437092876,49.87903887418575,49.82890938475671,49.827394419550416,49.827394419279045,49.825879454344125,49.82587945380139
157.0,-4.544676224520269e-216,0.45,0.45000000994600814,3.3326531138941484e-18,5.08938021580126e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818646643,0.4500000107690612,0.45066901818646643,1.6625090353105807e-19,0.45066908282538154,0.45000000912277166,0.45066908282538176,1.6625090353013415e-19,0.45,0.45066901818646643,0.4499373696708261,2.770762425457453e-18,0.45,0.45066908282538165,0.4499373637758476,2.7707624254266553e-18,0.45000001076907276,0.450000009122783,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.827394419279045,49.825879454344125,49.82587945380139
158.0,-7.213070865237276e-218,0.45,0.450000009946011,3.3326531138941484e-18,5.089380215802044e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818645844,0.4500000107691418,0.4506690181864584,1.662509035310581e-19,0.45066908282537377,0.45000000912285165,0.45066908282537377,1.6625090353013418e-19,0.45,0.4506690181864584,0.44993736967082804,2.770762425457453e-18,0.45,0.45066908282537377,0.4499373637758474,2.7707624254266557e-18,0.4500000107691421,0.4500000091228523,49.939519437092876,49.879038874185746,49.82890938475671,49.82739441955042,49.82739441927905,49.825879454344125,49.8258794538014
159.0,2.9910441063662634e-216,0.45,0.45000000994601314,3.332653113894148e-18,5.089380215802657e-17,2.772972105443674e-18,2.7701283341511748e-18,0.4506690181864522,0.45000001076920393,0.45066901818645216,1.662509035310581e-19,0.4506690828253677,0.4500000091229134,0.4506690828253676,1.662509035301342e-19,0.45,0.45066901818645216,0.4499373696708294,2.7707624254574532e-18,0.45,0.45066908282536766,0.4499373637758473,2.7707624254266557e-18,0.4500000107700355,0.4500000091220673,49.93951943709287,49.879038874185746,49.82890938475671,49.82739441955042,49.82739441927907,49.82587945434413,49.8258794538014
160.0,5.461446267255727e-219,0.45,0.4500000099460112,3.332653113894148e-18,5.089380215802098e-17,2.772972105443674e-18,2.7701283341511748e-18,0.4506690181864578,0.45000001076914714,0.4506690181864578,1.6625090353105807e-19,0.45066908282537327,0.4500000091228569,0.45066908282537327,1.6625090353013418e-19,0.45,0.4506690181864578,0.4499373696708281,2.770762425457453e-18,0.45,0.45066908282537327,0.4499373637758474,2.7707624254266557e-18,0.4500000107695665,0.4500000091224374,49.93951943709287,49.879038874185746,49.82890938475671,49.827394419550416,49.82739441927905,49.825879454344125,49.8258794538014
161.0,-2.2206976672231818e-219,0.45,0.45000000994601097,3.3326531138941484e-18,5.089380215802081e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818645805,0.4500000107691452,0.450669018186458,1.6625090353105807e-19,0.4506690828253735,0.45000000912285504,0.45066908282537343,1.662509035301342e-19,0.45,0.450669018186458,0.4499373696708279,2.7707624254574532e-18,0.45,0.4506690828253735,0.44993736377584764,2.7707624254266557e-18,0.4500000107704042,0.45000000912159666,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.82739441927907,49.82587945434413,49.8258794538014
162.0,-2.7175496243785618e-219,0.45,0.45000000994601097,3.3326531138941484e-18,5.089380215802083e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818645805,0.45000001076914525,0.450669018186458,1.6625090353105807e-19,0.4506690828253735,0.4500000091228551,0.4506690828253735,1.662509035301342e-19,0.45,0.450669018186458,0.4499373696708279,2.7707624254574532e-18,0.45,0.4506690828253735,0.4499373637758477,2.7707624254266557e-18,0.45000001077040436,0.4500000091215968,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.82739441927907,49.82587945434413,49.8258794538014
163.0,-4.3131571280010674e-221,0.45,0.4500000099460111,3.3326531138941484e-18,5.0893802158020896e-17,2.772972105443674e-18,2.7701283341511748e-18,0.450669018186458,0.45000001076914586,0.450669018186458,1.6625090353105807e-19,0.45066908282537343,0.4500000091228557,0.4506690828253734,1.6625090353013418e-19,0.45,0.450669018186458,0.44993736967082804,2.770762425457453e-18,0.45,0.45066908282537343,0.44993736377584753,2.7707624254266557e-18,0.45000001076956575,0.45000000912243665,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.82739441927905,49.825879454344125,49.8258794538014
164.0,1.78853452500289e-219,0.45,0.45000000994601114,3.3326531138941484e-18,5.089380215802084e-17,2.772972105443674e-18,2.7701283341511748e-18,0.450669018186458,0.4500000107691457,0.450669018186458,1.6625090353105807e-19,0.4506690828253734,0.45000000912285554,0.4506690828253734,1.6625090353013418e-19,0.45,0.450669018186458,0.4499373696708281,2.7707624254574532e-18,0.45,0.4506690828253734,0.4499373637758475,2.7707624254266557e-18,0.45000001076956525,0.45000000912243615,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.82739441927905,49.82587945434413,49.8258794538014
165.0,-3.2853073526399023e-237,0.45,0.4500000099460112,3.3326531138941484e-18,5.089380215802206e-17,2.772972105443674e-18,2.7701283341511748e-18,0.4506690181863629,0.4500000107701117,0.45066901818636196,1.6625090353105807e-19,0.45066908282546625,0.45000000912191246,0.45066908282546714,1.6625090353013415e-19,0.45,0.45066901818636246,0.44993736967083686,2.770762425457453e-18,0.45,0.4506690828254667,0.4499373637758389,2.770762425426656e-18,0.4500000107691564,0.45000000912286664,49.939519437092876,49.879038874185746,49.82890938475671,49.827394419550416,49.827394419279045,49.825879454344125,49.825879453801406
166.0,1.2523713842654398e-239,0.45,0.4500000099460112,3.332653113894148e-18,5.089380215802202e-17,2.7729721054436745e-18,2.7701283341511748e-18,0.45066901818646177,0.4500000107691131,0.45066901818646143,1.6625090353105807e-19,0.4506690828253676,0.45000000912290894,0.4506690828253679,1.6625090353013418e-19,0.45,0.4506690181864616,0.4499373696708276,2.770762425457453e-18,0.45,0.4506690828253678,0.44993736377584814,2.7707624254266557e-18,0.4500000107695757,0.4500000091224466,49.93951943709287,49.87903887418575,49.82890938475671,49.827394419550416,49.82739441927905,49.825879454344125,49.8258794538014
167.0,-2.8169814615390097e-239,0.45,0.4500000099460112,3.3326531138941484e-18,5.0893802158022036e-17,2.772972105443674e-18,2.7701283341511748e-18,0.4506690181864156,0.45000001076956253,0.4506690181864161,1.662509035310581e-19,0.4506690828254136,0.45000000912246085,0.4506690828254132,1.6625090353013418e-19,0.45,0.4506690181864158,0.4499373696708322,2.7707624254574532e-18,0.45,0.4506690828254134,0.4499373637758436,2.7707624254266557e-18,0.4500000107691562,0.4500000091228664,49.939519437092876,49.879038874185746,49.82890938475671,49.82739441955042,49.82739441927905,49.82587945434413,49.8258794538014
168.0,-1.6920079819428621e-239,0.45,0.4500000099460112,3.3326531138941484e-18,5.089380215802204e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818635413,0.45000001077018065,0.45066901818635435,1.662509035310581e-19,0.450669082825475,0.4500000091218434,0.4506690828254748,1.6625090353013418e-19,0.45,0.45066901818635424,0.4499373696708383,2.770762425457453e-18,0.45,0.4506690828254749,0.4499373637758375,2.7707624254266557e-18,0.45000001076915624,0.4500000091228665,49.939519437092876,49.879038874185746,49.82890938475671,49.82739441955042,49.82739441927905,49.825879454344125,49.8258794538014
169.0,9.173542641009864e-240,0.45,0.4500000099460112,3.3326531138941484e-18,5.0893802158022036e-17,2.772972105443674e-18,2.7701283341511748e-18,0.4506690181863296,0.4500000107704321,0.45066901818632943,1.662509035310581e-19,0.4506690828254998,0.4500000091215893,0.45066908282549994,1.6625090353013415e-19,0.45,0.45066901818632954,0.44993736967084075,2.770762425457453e-18,0.45,0.4506690828254999,0.449937363775835,2.7707624254266557e-18,0.4500000107687364,0.4500000091232862,49.939519437092876,49.879038874185746,49.82890938475671,49.82739441955042,49.827394419279045,49.825879454344125,49.8258794538014
170.0,1.3011677176396339e-239,0.45,0.4500000099460112,3.3326531138941484e-18,5.0893802158022024e-17,2.772972105443674e-18,2.7701283341511748e-18,0.45066901818639443,0.45000001076978136,0.45066901818639443,1.662509035310581e-19,0.45066908282543583,0.4500000091222311,0.45066908282543583,1.6625090353013418e-19,0.45,0.4506690181863945,0.44993736967083425,2.770762425457453e-18,0.45,0.45066908282543583,0.44993736377584137,2.7707624254266557e-18,0.4500000107691561,0.4500000091228663,49.939519437092876,49.879038874185746,49.82890938475671,49.82739441955042,49.82739441927905,49.825879454344125,49.8258794538014
171.0,7.488721066444285e-243,0.45,0.45000000994603917,3.332653113894148e-18,5.0893802158182107e-17,2.772972105443674e-18,2.7701283341511786e-18,0.45066901818625943,0.45000001077113505,0.4506690181862591,1.662509035310583e-19,0.45066908282524454,0.4500000091241473,0.45066908282524415,1.662509035301344e-19,0.45,0.45066901818625904,0.44993736967084785,2.7707624254574567e-18,0.45,0.45066908282524415,0.4499373637758606,2.7707624254266596e-18,0.45000001077099117,0.45000000912386207,49.93951943709287,49.879038874185746,49.828909384756784,49.82739441955048,49.827394419279116,49.82587945434419,49.82587945380146
172.0,-1.6844514877747383e-242,0.45,0.4500000099460148,3.3326531138941492e-18,5.0893802158012915e-17,2.7729721054436757e-18,2.77012833415118e-18,0.45066901818639293,0.4500000107697977,0.45066901818639277,1.662509035310584e-19,0.4506690828254268,0.45000000912231686,0.450669082825427,1.662509035301345e-19,0.45,0.45066901818639277,0.4499373696708346,2.7707624254574583e-18,0.45,0.4506690828254268,0.44993736377584237,2.770762425426661e-18,0.4500000107694952,0.4500000091223661,49.93951943709289,49.879038874185774,49.828909384756805,49.82739441955051,49.827394419279145,49.82587945434422,49.82587945380149
173.0,-1.0117586506828723e-242,0.45,0.4500000099459616,3.332653113894149e-18,5.089380215769224e-17,2.772972105443675e-18,2.7701283341511805e-18,0.45066901818670824,0.45000001076663804,0.4506690181867087,1.6625090353105843e-19,0.45066908282573215,0.45000000911926025,0.4506690828257327,1.6625090353013451e-19,0.45,0.45066901818670857,0.44993736967080317,2.7707624254574586e-18,0.45,0.45066908282573254,0.4499373637758119,2.7707624254266615e-18,0.45000001076665985,0.45000000911953075,49.93951943709288,49.87903887418576,49.82890938475681,49.827394419550515,49.82739441927915,49.825879454344225,49.8258794538015
174.0,5.485441690196425e-243,0.45,0.4500000099459487,3.3326531138941457e-18,5.089380215767307e-17,2.7729721054436695e-18,2.7701283341511844e-18,0.4506690181867486,0.4500000107662415,0.45066901818674854,1.6625090353105867e-19,0.45066908282572987,0.45000000911929683,0.45066908282572954,1.6625090353013473e-19,0.45,0.4506690181867487,0.4499373696707992,2.7707624254574625e-18,0.45,0.4506690828257298,0.44993736377581234,2.770762425426665e-18,0.4500000107656509,0.45000000912020066,49.93951943709284,49.87903887418567,49.828909384756884,49.82739441955059,49.827394419279216,49.825879454344296,49.82587945380156
175.0,7.780505224324232e-243,0.45,0.450000009946045,3.332653113894137e-18,5.0893802158408387e-17,2.7729721054436553e-18,2.7701283341511963e-18,0.45066901818605737,0.4500000107731933,0.45066901818605426,1.6625090353105937e-19,0.45066908282498896,0.4500000091267458,0.4506690828249856,1.6625090353013545e-19,0.45,0.45066901818605537,0.4499373696708684,2.770762425457474e-18,0.45,0.45066908282498686,0.4499373637758871,2.7707624254266765e-18,0.4500000107725723,0.4500000091262825,49.939519437092706,49.87903887418541,49.8289093847571,49.8273944195508,49.82739441927943,49.8258794543445,49.82587945380176
176.0,4.4779802461391364e-246,0.45,0.45000000994601,3.332653113894147e-18,5.0893802158052795e-17,2.7729721054436722e-18,2.770128334151176e-18,0.45066901818634725,0.4500000107702401,0.4506690181863479,1.6625090353105817e-19,0.4506690828253357,0.450000009123219,0.45066908282533635,1.6625090353013425e-19,0.45,0.45066901818634725,0.4499373696708392,2.770762425457454e-18,0.45,0.45066908282533563,0.4499373637758514,2.770762425426657e-18,0.4500000107698478,0.4500000091227187,49.939519437092855,49.87903887418572,49.828909384756734,49.827394419550444,49.82739441927908,49.82587945434415,49.82587945380141
177.0,-1.007240155759194e-245,0.45,0.4500000099459028,3.3326531138941627e-18,5.0893802157116806e-17,2.772972105443698e-18,2.7701283341511648e-18,0.4506690181872407,0.45000001076125595,0.45066901818724514,1.6625090353105752e-19,0.45066908282624357,0.4500000091140904,0.450669082826248,1.662509035301336e-19,0.45,0.45066901818724325,0.4499373696707499,2.7707624254574432e-18,0.45,0.45066908282624607,0.44993736377575944,2.7707624254266465e-18,0.45000001076157187,0.45000000911444277,49.93951943709309,49.87903887418617,49.828909384756535,49.82739441955025,49.82739441927889,49.825879454343955,49.825879453801235
178.0,-6.049945420033587e-246,0.45,0.4500000099458568,3.332653113894169e-18,5.089380215668022e-17,2.7729721054437084e-18,2.7701283341511763e-18,0.45066901818768196,0.45000001075686397,0.4506690181876851,1.6625090353105817e-19,0.45066908282663154,0.45000000911023297,0.45066908282663465,1.6625090353013427e-19,0.45,0.450669018187684,0.4499373696707059,2.7707624254574544e-18,0.45,0.4506690828266336,0.4499373637757204,2.7707624254266572e-18,0.4500000107581311,0.4500000091101629,49.93951943709318,49.87903887418636,49.82890938475674,49.827394419550444,49.82739441927909,49.825879454344154,49.82587945380142
179.0,3.280092525564904e-246,0.45,0.45000000994581124,3.3326531138941692e-18,5.089380215636356e-17,2.772972105443709e-18,2.7701283341511836e-18,0.45066901818795296,0.450000010754196,0.4506690181879531,1.662509035310586e-19,0.4506690828268573,0.450000009108018,0.4506690828268573,1.6625090353013468e-19,0.45,0.4506690181879532,0.44993736967067915,2.7707624254574613e-18,0.45,0.45066908282685747,0.44993736377569793,2.770762425426664e-18,0.4500000107549117,0.4500000091077826,49.93951943709319,49.87903887418637,49.82890938475687,49.827394419550565,49.8273944192792,49.825879454344275,49.82587945380155
180.0,4.652456145954187e-246,0.45,0.4500000099457052,3.3326531138941673e-18,5.089380215578736e-17,2.772972105443706e-18,2.77012833415116e-18,0.4506690181883357,0.45000001075038387,0.4506690181883342,1.6625090353105723e-19,0.45066908282727863,0.4500000091038168,0.45066908282727725,1.662509035301333e-19,0.45,0.4506690181883342,0.44993736967064113,2.7707624254574394e-18,0.45,0.4506690828272772,0.44993736377565535,2.770762425426642e-18,0.450000010749817,0.4500000091026879,49.93951943709316,49.879038874186314,49.82890938475645,49.82739441955016,49.8273944192788,49.825879454343884,49.82587945380115
181.0,2.677610797933077e-249,0.45,0.4500000099459558,3.3326531138941492e-18,5.0893802157647456e-17,2.772972105443676e-18,2.770128334151166e-18,0.4506690181867922,0.45000001076585694,0.4506690181867887,1.662509035310576e-19,0.45066908282571627,0.4500000091194807,0.4506690828257127,1.6625090353013367e-19,0.45,0.45066901818679045,0.4499373696707947,2.7707624254574448e-18,0.45,0.4506690828257145,0.449937363775813,2.7707624254266476e-18,0.45000001076626384,0.45000000911913474,49.93951943709289,49.87903887418578,49.82890938475656,49.827394419550274,49.82739441927891,49.82587945434398,49.82587945380125
182.0,-6.02265851432494e-249,0.45,0.45000000994627143,3.3326531138941446e-18,5.089380215962681e-17,2.7729721054436684e-18,2.7701283341511856e-18,0.45066901818508975,0.45000001078289575,0.45066901818508553,1.6625090353105872e-19,0.45066908282402374,0.45000000913642135,0.45066908282401946,1.6625090353013483e-19,0.45,0.4506690181850881,0.4499373696709642,2.7707624254574633e-18,0.45,0.450669082824022,0.4499373637759836,2.770762425426666e-18,0.4500000107837651,0.450000009136636,49.93951943709283,49.879038874185646,49.828909384756905,49.82739441955061,49.827394419279244,49.82587945434431,49.82587945380158
183.0,-3.6172809015980247e-249,0.45,0.45000000994636524,3.3326531138941596e-18,5.089380215992173e-17,2.7729721054436934e-18,2.770128334151185e-18,0.45066901818470306,0.4500000107867213,0.45066901818470123,1.6625090353105872e-19,0.4506690828237297,0.45000000913931826,0.4506690828237279,1.6625090353013478e-19,0.45,0.45066901818470195,0.44993736967100295,2.770762425457463e-18,0.45,0.4506690828237286,0.4499373637760127,2.7707624254266657e-18,0.45000001078553337,0.45000000914008315,49.93951943709304,49.87903887418609,49.8289093847569,49.82739441955061,49.82739441927923,49.8258794543443,49.825879453801576
184.0,1.9616743725918987e-249,0.45,0.4500000099463022,3.332653113894182e-18,5.0893802159126324e-17,2.77297210544373e-18,2.770128334151185e-18,0.4506690181853096,0.45000001078059676,0.45066901818531135,1.6625090353105872e-19,0.45066908282441354,0.450000009132419,0.4506690828244155,1.6625090353013478e-19,0.45,0.4506690181853099,0.44993736967094267,2.7707624254574633e-18,0.45,0.45066908282441387,0.44993736377594323,2.7707624254266657e-18,0.45000001077850044,0.4500000091330502,49.93951943709337,49.87903887418673,49.8289093847569,49.82739441955061,49.82739441927923,49.82587945434431,49.825879453801576
185.0,2.782138044722868e-249,0.45,0.45000000994614714,3.332653113894198e-18,5.089380215783465e-17,2.7729721054437573e-18,2.7701283341512052e-18,0.45066901818658656,0.45000001076778523,0.4506690181865918,1.662509035310599e-19,0.45066908282565454,0.4500000091199712,0.4506690828256597,1.6625090353013596e-19,0.45,0.4506690181865896,0.44993736967081516,2.7707624254574825e-18,0.45,0.4506690828256575,0.4499373637758182,2.770762425426685e-18,0.45000001076749935,0.4500000091212096,49.93951943709361,49.879038874187216,49.82890938475725,49.82739441955095,49.82739441927958,49.82587945434465,49.82587945380191
186.0,1.6134641044232095e-252,0.45,0.4500000099460232,3.332653113894152e-18,5.089380215799905e-17,2.77297210544368e-18,2.7701283341511767e-18,0.4506690181864687,0.4500000107690518,0.450669018186468,1.6625090353105821e-19,0.450669082825466,0.45000000912194393,0.4506690828254652,1.6625090353013427e-19,0.45,0.4506690181864686,0.4499373696708267,2.770762425457455e-18,0.45,0.45066908282546586,0.44993736377583854,2.7707624254266576e-18,0.4500000107689529,0.45000000912266314,49.939519437092926,49.87903887418585,49.82890938475675,49.82739441955046,49.82739441927909,49.82587945434417,49.82587945380143
187.0,-3.548624213423328e-252,0.45,0.4500000099460626,3.332653113894121e-18,5.089380215890172e-17,2.772972105443629e-18,2.7701283341511428e-18,0.450669018185566,0.4500000107781304,0.4506690181855613,1.6625090353105622e-19,0.450669082824587,0.4500000091307818,0.45066908282458246,1.662509035301323e-19,0.45,0.4506690181855631,0.4499373696709169,2.7707624254574224e-18,0.45,0.4506690828245842,0.4499373637759275,2.770762425426625e-18,0.45000001077735396,0.45000000913022487,49.93951943709248,49.87903887418495,49.82890938475615,49.82739441954987,49.827394419278505,49.825879454343585,49.82587945380085
188.0,-1.9851977904287102e-252,0.45,0.4500000099461842,3.332653113894132e-18,5.089380215947351e-17,2.772972105443647e-18,2.7701283341511493e-18,0.45066901818505484,0.45000001078321467,0.45066901818505206,1.662509035310566e-19,0.45066908282411533,0.45000000913547145,0.4506690828241127,1.6625090353013266e-19,0.45,0.45066901818505306,0.4499373696709682,2.7707624254574286e-18,0.45,0.4506690828241136,0.4499373637759744,2.770762425426631e-18,0.45000001078199003,0.45000000913570026,49.939519437092635,49.87903887418527,49.828909384756265,49.827394419549975,49.827394419278605,49.82587945434369,49.82587945380096
189.0,1.473970540076896e-252,0.45,0.4500000099463039,3.3326531138941596e-18,5.089380215967671e-17,2.7729721054436938e-18,2.7701283341511786e-18,0.4506690181849069,0.45000001078464463,0.45066901818490773,1.6625090353105834e-19,0.45066908282399987,0.45000000913657867,0.45066908282400076,1.662509035301344e-19,0.45,0.45066901818490734,0.4499373696709834,2.7707624254574567e-18,0.45,0.4506690828240003,0.449937363775985,2.770762425426659e-18,0.4500000107837867,0.45000000913749694,49.93951943709304,49.879038874186094,49.828909384756784,49.82739441955049,49.827394419279116,49.82587945434419,49.825879453801456
190.0,1.9991079447633365e-252,0.45,0.4500000099463374,3.33265311389418e-18,5.089380215947361e-17,2.7729721054437273e-18,2.770128334151214e-18,0.45066901818509375,0.4500000107827604,0.4506690181850957,1.662509035310604e-19,0.45066908282418944,0.45000000913466903,0.45066908282419127,1.6625090353013646e-19,0.45,0.45066901818509486,0.4499373696709654,2.7707624254574906e-18,0.45,0.45066908282419044,0.4499373637759651,2.7707624254266934e-18,0.45000001078199087,0.4500000091357011,49.939519437093345,49.87903887418668,49.82890938475741,49.8273944195511,49.82739441927973,49.825879454344786,49.82587945380206
191.0,4.274633201102295e-254,0.45,0.45000000994605177,3.332653113894147e-18,5.089380215833105e-17,2.772972105443672e-18,2.7701283341511763e-18,0.45066901818615623,0.45000001077213747,0.4506690181861579,1.662509035310582e-19,0.45066908282510043,0.45000000912556354,0.4506690828251018,1.6625090353013427e-19,0.45,0.45066901818615696,0.4499373696708583,2.7707624254574544e-18,0.45,0.45066908282510104,0.44993736377587495,2.7707624254266572e-18,0.4500000107723081,0.450000009125179,49.939519437092855,49.87903887418571,49.82890938475674,49.82739441955045,49.82739441927909,49.825879454344154,49.82587945380142
192.0,-1.3481533481852229e-253,0.45,0.45000000994588224,3.3326531138941284e-18,5.089380215761999e-17,2.7729721054436418e-18,2.7701283341511505e-18,0.4506690181868404,0.4500000107652973,0.45066901818684196,1.6625090353105667e-19,0.45066908282568563,0.4500000091197135,0.45066908282568696,1.6625090353013278e-19,0.45,0.45066901818684113,0.4499373696707891,2.7707624254574297e-18,0.45,0.4506690828256862,0.449937363775817,2.7707624254266326e-18,0.45000001076644053,0.4500000091184723,49.939519437092585,49.87903887418518,49.82890938475628,49.82739441955,49.82739441927864,49.82587945434371,49.82587945380099
193.0,-9.96516767218978e-254,0.45,0.4500000099459156,3.3326531138941423e-18,5.0893802157544584e-17,2.7729721054436637e-18,2.7701283341511698e-18,0.45066901818690036,0.45000001076471563,0.45066901818690075,1.662509035310578e-19,0.4506690828257659,0.45000000911892474,0.4506690828257663,1.662509035301339e-19,0.45,0.4506690181869005,0.44993736967078357,2.7707624254574482e-18,0.45,0.450669082825766,0.44993736377580834,2.770762425426651e-18,0.45000001076535423,0.45000000911822513,49.93951943709279,49.87903887418557,49.82890938475662,49.82739441955033,49.82739441927897,49.82587945434404,49.82587945380131
194.0,5.850688985418842e-255,0.45,0.45000000994601624,3.3326531138941696e-18,5.089380215760927e-17,2.7729721054437096e-18,2.7701283341512044e-18,0.45066901818679006,0.4500000107658332,0.45066901818678945,1.6625090353105985e-19,0.4506690828257421,0.45000000911917354,0.4506690828257417,1.6625090353013593e-19,0.45,0.45066901818678967,0.44993736967079534,2.7707624254574814e-18,0.45,0.45066908282574175,0.4499373637758097,2.7707624254266842e-18,0.4500000107659262,0.4500000091187971,49.939519437093196,49.87903887418638,49.82890938475724,49.827394419550934,49.82739441927957,49.82587945434463,49.825879453801896
195.0,3.930514498795048e-254,0.45,0.45000000994604844,3.3326531138941935e-18,5.089380215731849e-17,2.7729721054437496e-18,2.7701283341512252e-18,0.4506690181869636,0.45000001076409074,0.45066901818696325,1.6625090353106106e-19,0.45066908282601503,0.45000000911643634,0.450669082826015,1.6625090353013714e-19,0.45,0.45066901818696303,0.4499373696707783,2.7707624254575014e-18,0.45,0.4506690828260146,0.44993736377578164,2.7707624254267042e-18,0.4500000107633551,0.450000009116226,49.93951943709354,49.87903887418708,49.82890938475761,49.82739441955129,49.827394419279926,49.82587945434498,49.82587945380225
196.0,1.2124013493465138e-256,0.45,0.4500000099460113,3.3326531138941565e-18,5.089380215784364e-17,2.7729721054436876e-18,2.7701283341511825e-18,0.4506690181865921,0.45000001076781876,0.45066901818659105,1.6625090353105855e-19,0.450669082825535,0.45000000912125737,0.45066908282553375,1.6625090353013463e-19,0.45,0.4506690181865915,0.4499373696708147,2.77076242545746e-18,0.45,0.45066908282553425,0.44993736377583116,2.770762425426663e-18,0.4500000107679985,0.4500000091208694,49.939519437093,49.87903887418599,49.82890938475685,49.82739441955055,49.82739441927919,49.82587945434425,49.82587945380153
197.0,-2.727076143676986e-256,0.45,0.4500000099460109,3.3326531138941303e-18,5.089380215838407e-17,2.772972105443644e-18,2.770128334151157e-18,0.4506690181861949,0.45000001077179796,0.4506690181861936,1.6625090353105706e-19,0.4506690828250498,0.4500000091261179,0.4506690828250482,1.6625090353013317e-19,0.45,0.4506690181861945,0.44993736967085407,2.770762425457436e-18,0.45,0.45066908282504925,0.44993736377588067,2.7707624254266388e-18,0.45000001077319646,0.45000000912522825,49.93951943709261,49.87903887418522,49.8289093847564,49.82739441955012,49.82739441927876,49.82587945434383,49.82587945380109
198.0,-1.6380067336142508e-256,0.45,0.450000009946011,3.3326531138941376e-18,5.0893802158245715e-17,2.772972105443656e-18,2.7701283341511644e-18,0.45066901818629235,0.45000001077080637,0.4506690181862921,1.6625090353105747e-19,0.45066908282517126,0.45000000912488264,0.450669082825171,1.6625090353013358e-19,0.45,0.4506690181862924,0.4499373696708445,2.770762425457443e-18,0.45,0.45066908282517126,0.4499373637758682,2.7707624254266457e-18,0.45000001077197316,0.45000000912400495,49.93951943709272,49.879038874185426,49.82890938475653,49.82739441955024,49.82739441927888,49.82587945434395,49.82587945380122
199.0,8.880764616617019e-257,0.45,0.4500000099460113,3.3326531138941542e-18,5.089380215790794e-17,2.772972105443684e-18,2.7701283341511805e-18,0.45066901818653726,0.45000001076834045,0.4506690181865381,1.662509035310584e-19,0.4506690828254723,0.4500000091218517,0.4506690828254733,1.6625090353013451e-19,0.45,0.4506690181865376,0.44993736967082043,2.7707624254574583e-18,0.45,0.45066908282547274,0.4499373637758373,2.7707624254266615e-18,0.45000001076898655,0.45000000912101834,49.93951943709296,49.87903887418592,49.82890938475681,49.82739441955051,49.82739441927915,49.82587945434422,49.8258794538015
200.0,1.2596403242778683e-256,0.45,0.4500000099460113,3.3326531138941565e-18,5.08938021578501e-17,2.7729721054436884e-18,2.770128334151183e-18,0.4506690181865825,0.4500000107678968,0.4506690181865827,1.6625090353105855e-19,0.4506690828255261,0.4500000091213249,0.4506690828255263,1.6625090353013466e-19,0.45,0.4506690181865825,0.44993736967081616,2.7707624254574606e-18,0.45,0.4506690828255261,0.44993736377583166,2.7707624254266638e-18,0.4500000107684752,0.45000000912050697,49.939519437093,49.879038874186,49.828909384756855,49.82739441955055,49.827394419279194,49.82587945434426,49.82587945380154
201.0,7.249714932705607e-260,0.45,0.4500000099460112,3.332653113894148e-18,5.089380215802033e-17,2.7729721054436745e-18,2.7701283341511748e-18,0.4506690181864581,0.45000001076914725,0.45066901818645794,1.662509035310581e-19,0.45066908282537355,0.4500000091228569,0.4506690828253733,1.6625090353013418e-19,0.45,0.450669018186458,0.4499373696708281,2.770762425457453e-18,0.45,0.45066908282537343,0.4499373637758475,2.7707624254266557e-18,0.4500000107691411,0.4500000091228513,49.93951943709287,49.87903887418575,49.82890938475671,49.82739441955042,49.82739441927905,49.825879454344125,49.8258794538014
