time,VV_junc1__H_VV_out_alpha,VV_junc1__H_VV_out_beta,VV_junc2__H_VV_out_alpha,VV_junc2__H_VV_out_beta,VV_junc3__H_VV_out_alpha,VV_junc3__H_VV_out_beta,VV_junc4__H_VV_out_alpha,VV_junc4__H_VV_out_beta,VV_junc5__H_VV_out_alpha,VV_junc5__H_VV_out_beta,VV_junc6__H_VV_out_alpha,VV_junc6__H_VV_out_beta,VV_junc7__H_VV_out_alpha,VV_junc7__H_VV_out_beta,inlet__u_mmHg,V1__u_mmHg,V2__u_mmHg,V3__u_mmHg,V4__u_mmHg,V5__u_mmHg,V6__u_mmHg,V7__u_mmHg,V8__u_mmHg,V9__u_mmHg,V10__u_mmHg,V11__u_mmHg,V12__u_mmHg,V13__u_mmHg,V14__u_mmHg,VV_junc1__u_mmHg,VV_junc1__u_d_mmHg,PV1__v_mm3_s,PV2__v_mm3_s,PV3__v_mm3_s,PV4__v_mm3_s,PV5__v_mm3_s,PV6__v_mm3_s,V1__v_mm3_s,V2__v_mm3_s,V3__v_mm3_s,V4__v_mm3_s,V5__v_mm3_s,V6__v_mm3_s,V7__v_mm3_s,V8__v_mm3_s,V9__v_mm3_s,V10__v_mm3_s,V11__v_mm3_s,V12__v_mm3_s,V13__v_mm3_s,V14__v_mm3_s,PV7__R_constriction
188.0,0.44999999791139716,0.4499999973327466,0.4499966500030449,0.4499966473422212,0.4499966491220167,0.449996648600478,0.4500001663954206,0.45000016616991834,0.45000017615738636,0.45000015589262604,0.45000016325124054,0.45000016315268737,0.4500001690598028,0.4500001680696394,49.87686318131648,49.645506611532674,49.64550661157878,49.43535428046283,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.309496879125675,49.30949687754205,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754400674e-06,3.4017878841088483e-06,6.803575780678091e-06,6.803575759569344e-06,3.4017878682269936e-06,3.4017879124511746e-06,3.401787875447756e-06,3.4017878841214953e-06,1.7008939349573106e-06,1.7008939332697938e-06,1.7008940321769755e-06,1.7008938802742785e-06,1.7008939380936782e-06,1.7008939373544801e-06,1.7008939457739527e-06,1.7008939383477417e-06,3.1631635403950934e-115
189.0,0.4499999979113957,0.44999999733274515,0.44999665000274247,0.44999664734252126,0.4499966491220178,0.4499966486004791,0.4500001663949766,0.45000016617032795,0.4500001761569583,0.4500001558930513,0.45000016325161696,0.45000016315221003,0.4500001690597989,0.4500001680696355,49.87686318131648,49.645506611532674,49.64550661157879,49.43535428046283,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.309496879125675,49.309496877542045,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754400674e-06,3.4017878841088483e-06,6.803575780678091e-06,6.803575759569644e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447756e-06,3.4017878841214953e-06,1.7008939349573297e-06,1.7008939332697724e-06,1.700894032176773e-06,1.7008938802742815e-06,1.700893938093662e-06,1.7008939373544954e-06,1.700893945774005e-06,1.700893938347691e-06,8.59836997230016e-115
190.0,0.44999999791097006,0.4499999973331453,0.4499966500030465,0.44999664734222283,0.4499966491220148,0.4499966486004761,0.4500001663958323,0.4500001661694767,0.45000017615697735,0.4500001558930707,0.4500001632512588,0.45000016315270563,0.4500001690602324,0.4500001680692158,49.87686318131648,49.645506611532674,49.64550661157878,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948196,49.75372636263294,49.65166405078458,6.803575780677772e-06,6.8035757595859336e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754400674e-06,3.4017878841088483e-06,6.803575780678091e-06,6.803575759569344e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573115e-06,1.7008939332695905e-06,1.700894032176758e-06,1.7008938802742952e-06,1.7008939380936625e-06,1.7008939373544937e-06,1.7008939457739895e-06,1.7008939383475132e-06,2.3372792850071433e-114
191.0,0.4499999979109616,0.44999999733313684,0.4499966500033492,0.449996647341923,0.4499966491220132,0.4499966486004745,0.45000016639542134,0.45000016616991906,0.450000176156993,0.45000015589308634,0.45000016325088915,0.4500001631531894,0.45000016906065465,0.4500001680687843,49.87686318131648,49.645506611532674,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.30949687754204,49.30949687756733,49.30949687910159,49.30949687910171,49.30949687948074,49.30949687948196,49.75372636263294,49.65166405078458,6.803575780677772e-06,6.8035757595859336e-06,3.401787868223578e-06,3.4017879124606135e-06,3.4017878754400674e-06,3.4017878841088483e-06,6.80357578067779e-06,6.803575759569344e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957296e-06,1.7008939332696038e-06,1.7008940321765717e-06,1.7008938802742876e-06,1.7008939380934645e-06,1.7008939373542997e-06,1.700893945773941e-06,1.700893938347561e-06,6.353383808468667e-114
192.0,0.4499999979111715,0.44999999733293383,0.44999665000304634,0.44999664734222267,0.4499966491220148,0.4499966486004761,0.45000016639542784,0.45000016616992555,0.4500001761569788,0.45000015589307213,0.4500001632508677,0.450000163153168,0.4500001690606418,0.4500001680687714,49.87686318131648,49.645506611532674,49.64550661157879,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.309496879125675,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948196,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569644e-06,3.401787868226753e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573038e-06,1.7008939332697938e-06,1.7008940321767966e-06,1.7008938802742605e-06,1.70089393809344e-06,1.7008939373545174e-06,1.7008939457739137e-06,1.7008939383475852e-06,1.72702877557863e-113
193.0,0.4499999979113846,0.44999999733273405,0.44999665000274325,0.44999664734252204,0.44999664912201676,0.44999664860047806,0.4500001663954159,0.4500001661699136,0.45000017615694904,0.4500001558930424,0.4500001632516805,0.4500001631522736,0.4500001690597752,0.4500001680696118,49.87686318131648,49.645506611532674,49.64550661157879,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.309496879125675,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569644e-06,3.401787868226753e-06,3.401787912450934e-06,3.401787875447756e-06,3.4017878841214953e-06,1.7008939349573214e-06,1.7008939332697775e-06,1.7008940321768258e-06,1.7008938802742287e-06,1.7008939380934135e-06,1.7008939373545432e-06,1.7008939457737132e-06,1.7008939383477813e-06,4.6945509378812646e-113
194.0,0.4499999979111793,0.4499999973329416,0.4499966500027441,0.44999664734252287,0.449996649122016,0.4499966486004773,0.45000016639494955,0.4500001661703009,0.45000017615734494,0.45000015589258463,0.4500001632512527,0.45000016315269953,0.45000016905976975,0.45000016806960635,49.87686318131648,49.645506611532674,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569644e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573381e-06,1.7008939332695613e-06,1.7008940321768366e-06,1.7008938802742118e-06,1.7008939380934029e-06,1.7008939373545545e-06,1.7008939457739235e-06,1.7008939383477618e-06,1.276111250721801e-112
195.0,0.4499999979111737,0.449999997332936,0.4499966500027441,0.44999664734252287,0.4499966491223171,0.4499966486001759,0.4500001663949925,0.4500001661703439,0.45000017615738086,0.45000015589262055,0.4500001632512745,0.45000016315272134,0.45000016906022644,0.45000016806920984,49.87686318131648,49.64550661153267,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780662697e-06,6.803575759555783e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.80357578067779e-06,6.803575759569644e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957351e-06,1.7008939332695464e-06,1.7008940321768258e-06,1.7008938802742196e-06,1.7008939380934086e-06,1.700893937354548e-06,1.7008939457738955e-06,1.7008939383477914e-06,3.468830023929216e-112
196.0,0.4499999979111733,0.4499999973329356,0.4499966500030441,0.44999664734222045,0.44999664912231824,0.449996648600177,0.4500001663950188,0.45000016617037014,0.4500001761569779,0.4500001558930709,0.4500001632512803,0.4500001631527271,0.4500001690606666,0.4500001680687962,49.87686318131647,49.64550661153267,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.43535428141491,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756732,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780677772e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.80357578067779e-06,6.803575759569344e-06,3.401787868226753e-06,3.4017879124514143e-06,3.401787875447756e-06,3.4017878841217354e-06,1.7008939349571666e-06,1.7008939332695377e-06,1.7008940321768095e-06,1.70089388027404e-06,1.7008939380934332e-06,1.7008939373545216e-06,1.7008939457736782e-06,1.7008939383478143e-06,9.429257620059944e-112
197.0,0.44999999791117373,0.44999999733293605,0.4499966500030444,0.4499966473422207,0.449996649122318,0.4499966486001768,0.4500001663949853,0.45000016617033667,0.45000017615739596,0.45000015589263564,0.45000016325086073,0.450000163153161,0.45000016905980955,0.45000016806964616,49.87686318131647,49.64550661153267,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756732,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780677772e-06,6.803575759570858e-06,3.401787868213564e-06,3.4017879124405846e-06,3.4017878754400674e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.401787868226753e-06,3.4017879124514143e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349571725e-06,1.7008939332695282e-06,1.7008940321767906e-06,1.7008938802740572e-06,1.700893938093467e-06,1.7008939373544911e-06,1.7008939457736954e-06,1.7008939383477965e-06,2.563137964446793e-111
198.0,0.44999999791117107,0.4499999973329334,0.44999665000304545,0.4499966473422218,0.44999664912231707,0.44999664860017585,0.4500001663949508,0.45000016617030214,0.45000017615739274,0.4500001558926324,0.45000016325171055,0.4500001631523036,0.4500001690598186,0.4500001680696552,49.87686318131648,49.645506611532674,49.64550661157878,49.43535428046283,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.75372636263294,49.65166405078458,6.803575780692849e-06,6.8035757595859336e-06,3.401787868213564e-06,3.4017879124405846e-06,3.4017878754400674e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569344e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957177e-06,1.7008939332695208e-06,1.7008940321767824e-06,1.700893880274261e-06,1.7008939380934764e-06,1.7008939373544816e-06,1.7008939457737348e-06,1.70089393834776e-06,6.967331352589223e-111
199.0,0.4499999979109546,0.4499999973331298,0.4499966500030466,0.44999664734222294,0.4499966491220145,0.4499966486004758,0.4500001663949735,0.45000016617032484,0.45000017615743293,0.4500001558926726,0.45000016325168396,0.45000016315227703,0.45000016905986945,0.45000016806970605,49.87686318131648,49.64550661153267,49.64550661157878,49.43535428046283,49.4353542803713,49.43535428069287,49.435354281414895,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.75372636263294,49.651664050784575,6.803575780662697e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.4017878682272333e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573786e-06,1.7008939332695178e-06,1.700894032176794e-06,1.7008938802742548e-06,1.7008939380934357e-06,1.700893937354519e-06,1.700893945773779e-06,1.7008939383477237e-06,1.893917020859627e-110
200.0,0.4499999979111699,0.4499999973329322,0.44999665000334665,0.44999664734192035,0.44999664912231707,0.44999664860017585,0.45000016639541396,0.4500001661699117,0.45000017615697147,0.45000015589306447,0.45000016325084596,0.4500001631531462,0.45000016906022483,0.45000016806920823,49.87686318131648,49.645506611532674,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.75372636263294,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868213564e-06,3.401787912450599e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.803575780678091e-06,6.803575759569344e-06,3.4017878682269936e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957164e-06,1.7008939332695377e-06,1.7008940321768e-06,1.7008938802742512e-06,1.700893938093609e-06,1.7008939373545411e-06,1.7008939457739516e-06,1.7008939383477465e-06,5.148200222412014e-110
201.0,0.44999999791118633,0.44999999733294865,0.4499966500030444,0.4499966473422207,0.44999664912231824,0.449996648600177,0.45000016639539714,0.45000016616989486,0.4500001761569361,0.4500001558930291,0.45000016325087305,0.4500001631531733,0.4500001690605895,0.4500001680687191,49.87686318131648,49.645506611532674,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.43535428141491,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756733,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948196,49.75372636263294,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754400674e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841217354e-06,1.7008939349571327e-06,1.7008939332695668e-06,1.7008940321767906e-06,1.7008938802742605e-06,1.7008939380936227e-06,1.700893937354529e-06,1.7008939457739084e-06,1.7008939383475917e-06,1.3994259113851393e-109
202.0,0.44999999791119233,0.44999999733295465,0.4499966500030448,0.4499966473422211,0.44999664912201676,0.44999664860047806,0.450000166395399,0.45000016616989674,0.4500001761573876,0.45000015589262726,0.45000016325087466,0.4500001631531749,0.45000016906061086,0.4500001680687405,49.87686318131647,49.645506611532674,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948196,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868213564e-06,3.4017879124405846e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569644e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957107e-06,1.7008939332695896e-06,1.7008940321767847e-06,1.7008938802742694e-06,1.7008939380934378e-06,1.700893937354523e-06,1.7008939457736922e-06,1.7008939383476106e-06,3.804034025192962e-109
203.0,0.44999999791119005,0.4499999973329524,0.44999665000304545,0.4499966473422218,0.44999664912171483,0.44999664860077865,0.4500001663954064,0.4500001661699041,0.4500001761574209,0.45000015589266057,0.4500001632512945,0.45000016315274133,0.4500001690602115,0.4500001680691949,49.87686318131647,49.645506611532674,49.64550661157879,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912566,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868213564e-06,3.4017879124405846e-06,3.4017878754500815e-06,3.4017878841088483e-06,6.803575780678091e-06,6.803575759569644e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349572816e-06,1.7008939332694139e-06,1.7008940321767794e-06,1.7008938802742777e-06,1.7008939380934522e-06,1.7008939373545174e-06,1.7008939457736914e-06,1.700893938347802e-06,1.0340436565521946e-108
204.0,0.44999999791097545,0.44999999733315066,0.4499966500027443,0.4499966473425231,0.44999664912201587,0.44999664860047717,0.4500001663949793,0.4500001661703307,0.45000017615741134,0.450000155892651,0.4500001632517228,0.4500001631523159,0.4500001690601676,0.450000168069151,49.87686318131648,49.645506611532674,49.64550661157879,49.43535428046283,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.8035757595859336e-06,3.401787868233593e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569344e-06,3.4017878682272333e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349572636e-06,1.7008939332696227e-06,1.7008940321767752e-06,1.7008938802742834e-06,1.7008939380934831e-06,1.700893937354505e-06,1.7008939457739038e-06,1.7008939383477764e-06,2.8108220814391767e-108
205.0,0.44999999791117395,0.4499999973329363,0.4499966500033464,0.4499966473419201,0.44999664912231746,0.44999664860017624,0.45000016639540613,0.45000016616990385,0.4500001761569567,0.45000015589305004,0.45000016325127506,0.4500001631527219,0.4500001690606346,0.45000016806876425,49.87686318131648,49.645506611532674,49.64550661157878,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948196,49.75372636263294,49.65166405078458,6.803575780692849e-06,6.8035757595859336e-06,3.401787868213564e-06,3.401787912450599e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.803575780678091e-06,6.803575759569044e-06,3.4017878682269936e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349572308e-06,1.7008939332696502e-06,1.7008940321767618e-06,1.7008938802742927e-06,1.7008939380934886e-06,1.7008939373545045e-06,1.700893945773887e-06,1.7008939383475943e-06,7.640606587007544e-108
206.0,0.4499999979111769,0.4499999973329392,0.4499966500030452,0.4499966473422215,0.44999664912201626,0.44999664860047756,0.4500001663954193,0.450000166169917,0.45000017615695836,0.4500001558930517,0.4500001632512636,0.4500001631527104,0.4500001690606966,0.45000016806882626,49.87686318131647,49.645506611532674,49.64550661157878,49.43535428046281,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948196,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.8035757595859336e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569344e-06,3.4017878682265134e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349570457e-06,1.7008939332696438e-06,1.7008940321767663e-06,1.700893880274286e-06,1.7008939380935022e-06,1.7008939373544822e-06,1.7008939457736607e-06,1.7008939383476277e-06,2.0769322043867094e-107
207.0,0.4499999979111855,0.4499999973329478,0.4499966500030453,0.4499966473422216,0.44999664912201626,0.44999664860047756,0.4500001663950042,0.45000016617035554,0.4500001761569616,0.4500001558930549,0.45000016325084397,0.45000016315314434,0.45000016906025614,0.45000016806923954,49.87686318131647,49.645506611532674,49.64550661157879,49.43535428046281,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948073,49.30949687948196,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.8035757595859336e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569644e-06,3.4017878682262736e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349572884e-06,1.7008939332695996e-06,1.700894032176788e-06,1.7008938802742635e-06,1.700893938093528e-06,1.7008939373544505e-06,1.70089394577365e-06,1.700893938347641e-06,5.64568707012578e-107
208.0,0.44999999791119344,0.44999999733295576,0.44999665000304506,0.4499966473422214,0.44999664912231785,0.44999664860017663,0.4500001663950061,0.4500001661703575,0.45000017615739196,0.45000015589263165,0.4500001632512685,0.45000016315271535,0.45000016906021867,0.45000016806920207,49.87686318131647,49.645506611532674,49.64550661157879,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756732,49.309496879101594,49.309496879101715,49.30949687948073,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780677772e-06,6.803575759570858e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754400674e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569644e-06,3.401787868226753e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573472e-06,1.700893933269544e-06,1.7008940321768186e-06,1.700893880274037e-06,1.700893938093722e-06,1.7008939373544443e-06,1.7008939457736592e-06,1.7008939383478306e-06,1.5346568571889096e-106
209.0,0.44999999791119427,0.4499999973329566,0.44999665000304395,0.4499966473422203,0.4499966491220177,0.449996648600479,0.4500001663949902,0.45000016617034155,0.4500001761573946,0.4500001558926343,0.4500001632516556,0.45000016315224867,0.4500001690602092,0.4500001680691926,49.87686318131647,49.645506611532674,49.64550661157879,49.435354280462825,49.4353542803713,49.43535428069287,49.4353542814149,49.30949687912539,49.30949687912567,49.309496877542045,49.30949687756732,49.309496879101594,49.309496879101715,49.30949687948074,49.30949687948197,49.753726362632946,49.651664050784575,6.803575780662697e-06,6.803575759555783e-06,3.401787868223578e-06,3.401787912450599e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569644e-06,3.401787868226753e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349573887e-06,1.7008939332695062e-06,1.700894032176848e-06,1.7008938802740091e-06,1.700893938093656e-06,1.700893937354502e-06,1.7008939457738824e-06,1.7008939383478048e-06,4.1716298478166806e-106
210.0,0.44999999791139705,0.4499999973327465,0.4499966500030449,0.4499966473422212,0.44999664912231796,0.44999664860017674,0.4500001663950255,0.45000016617037686,0.4500001761573882,0.4500001558926279,0.45000016325126835,0.4500001631527152,0.4500001690606564,0.450000168068786,49.87686318131647,49.645506611532674,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912566,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948196,49.753726362632946,49.651664050784575,6.803575780677772e-06,6.803575759555783e-06,3.401787868233593e-06,3.4017879124606135e-06,3.4017878754500815e-06,3.4017878841288776e-06,6.803575780678091e-06,6.803575759569644e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.70089393495721e-06,1.700893933269301e-06,1.7008940321768495e-06,1.7008938802742031e-06,1.7008939380934215e-06,1.7008939373545367e-06,1.7008939457738758e-06,1.7008939383476176e-06,1.1339665610377456e-105
211.0,0.44999999791139167,0.4499999973327411,0.4499966500033472,0.4499966473419209,0.44999664912231685,0.44999664860017563,0.45000016639547036,0.4500001661699681,0.45000017615738197,0.45000015589262166,0.4500001632508847,0.450000163153185,0.45000016906065887,0.4500001680687885,49.87686318131647,49.64550661153267,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912566,49.309496877542045,49.30949687756733,49.30949687910159,49.309496879101715,49.30949687948074,49.30949687948196,49.75372636263294,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868233593e-06,3.4017879124706276e-06,3.4017878754400674e-06,3.401787884118863e-06,6.80357578067749e-06,6.803575759569644e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349572058e-06,1.7008939332693105e-06,1.7008940321768277e-06,1.7008938802742224e-06,1.7008939380934332e-06,1.7008939373545231e-06,1.700893945773845e-06,1.7008939383476498e-06,3.0824406969490984e-105
212.0,0.4499999979113842,0.4499999973327336,0.449996650003648,0.4499966473416193,0.44999664912231707,0.44999664860017585,0.4500001663954508,0.45000016616994853,0.45000017615739046,0.45000015589263015,0.45000016325087056,0.4500001631531708,0.450000169060232,0.4500001680692154,49.87686318131648,49.64550661153267,49.64550661157879,49.435354280462825,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912566,49.309496877542045,49.30949687756733,49.30949687910159,49.30949687910171,49.30949687948074,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868223578e-06,3.4017879124706276e-06,3.4017878754400674e-06,3.401787884118863e-06,6.80357578067779e-06,6.803575759569644e-06,3.401787868226753e-06,3.4017879124511746e-06,3.401787875447996e-06,3.4017878841214953e-06,1.700893934957182e-06,1.700893933269334e-06,1.7008940321768065e-06,1.7008938802742414e-06,1.700893938093442e-06,1.7008939373543209e-06,1.7008939457738299e-06,1.70089393834786e-06,8.378942533819368e-105
213.0,0.44999999791137824,0.44999999733272766,0.44999665000364725,0.44999664734161854,0.44999664912201637,0.44999664860047767,0.4500001663958676,0.450000166169512,0.450000176157423,0.4500001558926627,0.4500001632512711,0.45000016315271796,0.45000016905980805,0.45000016806964466,49.87686318131648,49.645506611532674,49.64550661157879,49.43535428046283,49.43535428037131,49.43535428069287,49.4353542814149,49.30949687912538,49.30949687912567,49.30949687754205,49.30949687756733,49.30949687910159,49.30949687910171,49.30949687948073,49.30949687948197,49.753726362632946,49.65166405078458,6.803575780692849e-06,6.803575759570858e-06,3.401787868223578e-06,3.4017879124706276e-06,3.4017878754500815e-06,3.401787884118863e-06,6.803575780678091e-06,6.803575759569644e-06,3.4017878682269936e-06,3.401787912450934e-06,3.401787875447996e-06,3.4017878841214953e-06,1.7008939349571503e-06,1.7008939332695613e-06,1.7008940321769916e-06,1.7008938802742537e-06,1.7008939380934522e-06,1.7008939373543124e-06,1.700893945773646e-06,1.7008939383478507e-06,2.2776327231383778e-104
